T F 2    3    3    0    2    2    2    2    2    2    1    0    0   0.0000.00000
    1    1    1    0    0    0   2.00000   0.00000   0.00000   0.00000   0.00000
 -99.000 -99.000 -99.000
 -99.00000 -99.00000 -99.00000  2.922360  0.000710 ! H2O & O3 COLUMNS [GM/CM2]
   36MID-LATITUDE SUMMER 
   5.00000 100.00000  70.00000 264.12805   2.19840   0.00000    0        0.00000
  -99  -99  172    0
 -99.00000 -99.00000 -99.00000 -99.00000 -99.00000 -99.00000   0.00000 -99.00000
    9080.0   14300.0       1.0       1.0NW        W1    
    0   0    0.000  0    0.000  0    1.000
    FREQ   TRANS     SOL TR  SOLAR
 9080.00  0.9536 6.59E-06 6.91E-06                                                              4.751E-02
 9081.00  0.9220 6.40E-06 6.94E-06                                                              8.121E-02
 9082.00  0.8388 5.81E-06 6.92E-06                                                              1.757E-01
 9083.00  0.8738 6.06E-06 6.93E-06                                                              1.349E-01
 9084.00  0.9577 6.61E-06 6.90E-06                                                              4.323E-02
 9085.00  0.9275 6.40E-06 6.90E-06                                                              7.529E-02
 9086.00  0.8742 6.04E-06 6.90E-06                                                              1.344E-01
 9087.00  0.9398 6.51E-06 6.93E-06                                                              6.205E-02
 9088.00  0.9581 6.62E-06 6.91E-06                                                              4.280E-02
 9089.00  0.9257 6.41E-06 6.92E-06                                                              7.720E-02
 9090.00  0.9511 6.58E-06 6.92E-06                                                              5.009E-02
 9091.00  0.8729 6.03E-06 6.91E-06                                                              1.360E-01
 9092.00  0.9063 6.26E-06 6.91E-06                                                              9.837E-02
 9093.00  0.8098 5.62E-06 6.94E-06                                                              2.110E-01
 9094.00  0.9319 6.46E-06 6.94E-06                                                              7.049E-02
 9095.00  0.9154 6.37E-06 6.96E-06                                                              8.836E-02
 9096.00  0.9340 6.51E-06 6.97E-06                                                              6.832E-02
 9097.00  0.9589 6.65E-06 6.93E-06                                                              4.202E-02
 9098.00  0.9101 6.29E-06 6.91E-06                                                              9.421E-02
 9099.00  0.9372 6.42E-06 6.85E-06                                                              6.482E-02
 9100.00  0.8815 6.00E-06 6.81E-06                                                              1.262E-01
 9101.00  0.9331 6.25E-06 6.69E-06                                                              6.923E-02
 9102.00  0.9567 6.38E-06 6.67E-06                                                              4.422E-02
 9103.00  0.9198 6.03E-06 6.56E-06                                                              8.362E-02
 9104.00  0.9593 6.23E-06 6.50E-06                                                              4.159E-02
 9105.00  0.9593 6.24E-06 6.51E-06                                                              4.157E-02
 9106.00  0.9236 6.12E-06 6.62E-06                                                              7.949E-02
 9107.00  0.9183 6.14E-06 6.68E-06                                                              8.524E-02
 9108.00  0.8581 5.82E-06 6.78E-06                                                              1.531E-01
 9109.00  0.9300 6.43E-06 6.91E-06                                                              7.258E-02
 9110.00  0.9469 6.56E-06 6.93E-06                                                              5.453E-02
 9111.00  0.9028 6.22E-06 6.89E-06                                                              1.023E-01
 9112.00  0.9595 6.60E-06 6.88E-06                                                              4.132E-02
 9113.00  0.9599 6.60E-06 6.88E-06                                                              4.091E-02
 9114.00  0.9518 6.50E-06 6.83E-06                                                              4.936E-02
 9115.00  0.9602 6.40E-06 6.66E-06                                                              4.060E-02
 9116.00  0.9605 6.37E-06 6.63E-06                                                              4.031E-02
 9117.00  0.9605 6.36E-06 6.62E-06                                                              4.035E-02
 9118.00  0.9599 6.36E-06 6.62E-06                                                              4.091E-02
 9119.00  0.9568 6.40E-06 6.69E-06                                                              4.416E-02
 9120.00  0.9446 6.49E-06 6.87E-06                                                              5.701E-02
 9121.00  0.9510 6.58E-06 6.91E-06                                                              5.023E-02
 9122.00  0.8891 6.05E-06 6.81E-06                                                              1.176E-01
 9123.00  0.9469 6.44E-06 6.81E-06                                                              5.452E-02
 9124.00  0.8810 5.98E-06 6.78E-06                                                              1.267E-01
 9125.00  0.8623 5.76E-06 6.68E-06                                                              1.481E-01
 9126.00  0.9230 6.14E-06 6.65E-06                                                              8.009E-02
 9127.00  0.9586 6.48E-06 6.76E-06                                                              4.224E-02
 9128.00  0.9599 6.49E-06 6.77E-06                                                              4.093E-02
 9129.00  0.9531 6.44E-06 6.75E-06                                                              4.808E-02
 9130.00  0.9531 6.50E-06 6.82E-06                                                              4.807E-02
 9131.00  0.9590 6.56E-06 6.84E-06                                                              4.186E-02
 9132.00  0.9485 6.48E-06 6.83E-06                                                              5.292E-02
 9133.00  0.8432 5.73E-06 6.80E-06                                                              1.705E-01
 9134.00  0.9439 6.39E-06 6.77E-06                                                              5.779E-02
 9135.00  0.9226 6.21E-06 6.73E-06                                                              8.056E-02
 9136.00  0.9344 6.19E-06 6.62E-06                                                              6.783E-02
 9137.00  0.9544 6.15E-06 6.45E-06                                                              4.669E-02
 9138.00  0.9475 5.88E-06 6.20E-06                                                              5.398E-02
 9139.00  0.9562 5.80E-06 6.07E-06                                                              4.481E-02
 9140.00  0.9592 5.80E-06 6.04E-06                                                              4.165E-02
 9141.00  0.9600 5.85E-06 6.10E-06                                                              4.087E-02
 9142.00  0.9266 5.80E-06 6.25E-06                                                              7.625E-02
 9143.00  0.9572 6.22E-06 6.50E-06                                                              4.379E-02
 9144.00  0.9596 6.39E-06 6.66E-06                                                              4.120E-02
 9145.00  0.9594 6.46E-06 6.73E-06                                                              4.145E-02
 9146.00  0.9272 6.29E-06 6.78E-06                                                              7.563E-02
 9147.00  0.9592 6.53E-06 6.80E-06                                                              4.168E-02
 9148.00  0.9591 6.53E-06 6.81E-06                                                              4.171E-02
 9149.00  0.9539 6.52E-06 6.83E-06                                                              4.718E-02
 9150.00  0.9203 6.32E-06 6.87E-06                                                              8.306E-02
 9151.00  0.8503 5.87E-06 6.90E-06                                                              1.622E-01
 9152.00  0.9388 6.51E-06 6.93E-06                                                              6.318E-02
 9153.00  0.8373 5.84E-06 6.98E-06                                                              1.775E-01
 9154.00  0.9560 6.67E-06 6.98E-06                                                              4.495E-02
 9155.00  0.9592 6.70E-06 6.99E-06                                                              4.163E-02
 9156.00  0.9600 6.69E-06 6.97E-06                                                              4.085E-02
 9157.00  0.9551 6.56E-06 6.87E-06                                                              4.593E-02
 9158.00  0.9599 6.55E-06 6.82E-06                                                              4.091E-02
 9159.00  0.9569 6.53E-06 6.83E-06                                                              4.408E-02
