T F 2    2    2    0    2    2    2    2    2    2    1    0    0   0.0000.00000
    1    1    1    0    0    0   5.00000   0.00000   0.00000   0.00000   0.00000
 -99.000 -99.000 -99.000
 -99.00000 -99.00000 -99.00000  2.922360  0.000710 ! H2O & O3 COLUMNS [GM/CM2]
   36MID-LATITUDE SUMMER 
  20.00000  20.00000  90.21920  50.00079   0.44825   0.00000    1        0.00000
    0    0  172    0
   0.00000   0.00000   0.00000  70.00331   0.00000 180.00000   0.00000   0.00000
    9091.0   14286.0      10.0      10.0NW              
    0   0    0.000  0    0.000  0    1.000
    FREQ  TOT_TRANS  PTH_THRML  THRML_SCT  SURF_EMIS   SOL_SCAT  SING_SCAT  GRND_RFLT  DRCT_RFLT  TOTAL_RAD  REF_SOL  SOL@OBS   DEPTH DIR_EM    TOA_SUN BBODY_T[K]
 9091.00 0.98916650 1.1660E-28 0.0000E+00 0.0000E+00 5.5245E-09 5.5245E-09 0.0000E+00 0.0000E+00 5.5245E-09 6.83E-06 6.90E-06   0.011 1.0000 6.9214E-06    691.956
 9101.00 0.98918200 1.0941E-28 0.0000E+00 0.0000E+00 5.4071E-09 5.4071E-09 0.0000E+00 0.0000E+00 5.4071E-09 6.66E-06 6.73E-06   0.011 1.0000 6.7529E-06    691.811
 9111.00 0.98916841 1.0292E-28 0.0000E+00 0.0000E+00 5.4386E-09 5.4386E-09 0.0000E+00 0.0000E+00 5.4386E-09 6.68E-06 6.75E-06   0.011 1.0000 6.7702E-06    692.662
 9121.00 0.98912519 9.7075E-29 0.0000E+00 0.0000E+00 5.4452E-09 5.4452E-09 0.0000E+00 0.0000E+00 5.4452E-09 6.66E-06 6.74E-06   0.011 1.0000 6.7570E-06    693.347
 9131.00 0.98906976 9.1680E-29 0.0000E+00 0.0000E+00 5.4304E-09 5.4304E-09 0.0000E+00 0.0000E+00 5.4304E-09 6.62E-06 6.70E-06   0.011 1.0000 6.7175E-06    693.887
 9141.00 0.98906726 8.6158E-29 0.0000E+00 0.0000E+00 5.2261E-09 5.2261E-09 0.0000E+00 0.0000E+00 5.2261E-09 6.35E-06 6.43E-06   0.011 1.0000 6.4440E-06    693.122
 9151.00 0.98897296 8.1640E-29 0.0000E+00 0.0000E+00 5.5820E-09 5.5820E-09 0.0000E+00 0.0000E+00 5.5820E-09 6.77E-06 6.84E-06   0.011 1.0000 6.8615E-06    696.177
 9161.00 0.98900068 7.6516E-29 0.0000E+00 0.0000E+00 5.6593E-09 5.6593E-09 0.0000E+00 0.0000E+00 5.6593E-09 6.84E-06 6.91E-06   0.011 1.0000 6.9345E-06    697.325
 9171.00 0.98892814 7.2360E-29 0.0000E+00 0.0000E+00 5.7207E-09 5.7207E-09 0.0000E+00 0.0000E+00 5.7207E-09 6.89E-06 6.97E-06   0.011 1.0000 6.9883E-06    698.364
