T F 2    2    2    0    2    2    2    2    2    2    1    0    0   0.0000.00000
    1    1    1    0    0    0  50.00000   0.00000   0.00000   0.00000   0.00000
 -99.000 -99.000 -99.000
 -99.00000 -99.00000 -99.00000  2.922360  0.000710 ! H2O & O3 COLUMNS [GM/CM2]
   36MID-LATITUDE SUMMER 
  10.00000   3.00000 101.67749  35.00049   0.30808   0.00000    0        0.00000
    0    0  172    0
   0.00000   0.00000   0.00000  20.00194   0.00000 180.00000   0.00000   0.00000
    9091.0   14286.0      10.0      10.0NW              
    0   0    0.000  0    0.000  0    1.000
    FREQ  TOT_TRANS  PTH_THRML  THRML_SCT  SURF_EMIS   SOL_SCAT  SING_SCAT  GRND_RFLT  DRCT_RFLT  TOTAL_RAD  REF_SOL  SOL@OBS   DEPTH DIR_EM    TOA_SUN BBODY_T[K]
 9091.00 0.74204427 2.5917E-22 0.0000E+00 0.0000E+00 3.6731E-08 3.6731E-08 0.0000E+00 0.0000E+00 3.6731E-08 4.86E-06 6.89E-06   0.298 1.0000 6.9214E-06    769.028
 9101.00 0.77499455 2.2183E-22 0.0000E+00 0.0000E+00 3.6721E-08 3.6721E-08 0.0000E+00 0.0000E+00 3.6721E-08 4.97E-06 6.72E-06   0.255 1.0000 6.7529E-06    769.711
 9111.00 0.81770790 1.6835E-22 0.0000E+00 0.0000E+00 3.7811E-08 3.7811E-08 0.0000E+00 0.0000E+00 3.7811E-08 5.31E-06 6.74E-06   0.201 1.0000 6.7702E-06    771.735
 9121.00 0.81606561 1.5803E-22 0.0000E+00 0.0000E+00 3.7787E-08 3.7787E-08 0.0000E+00 0.0000E+00 3.7787E-08 5.29E-06 6.73E-06   0.203 1.0000 6.7570E-06    772.403
 9131.00 0.80734962 1.5943E-22 0.0000E+00 0.0000E+00 3.7491E-08 3.7491E-08 0.0000E+00 0.0000E+00 3.7491E-08 5.20E-06 6.69E-06   0.214 1.0000 6.7175E-06    772.743
 9141.00 0.85173047 1.1653E-22 0.0000E+00 0.0000E+00 3.6979E-08 3.6979E-08 0.0000E+00 0.0000E+00 3.6979E-08 5.29E-06 6.42E-06   0.160 1.0000 6.4440E-06    772.814
 9151.00 0.80999196 1.3708E-22 0.0000E+00 0.0000E+00 3.8482E-08 3.8482E-08 0.0000E+00 0.0000E+00 3.8482E-08 5.33E-06 6.83E-06   0.211 1.0000 6.8615E-06    775.326
 9161.00 0.88973612 7.2088E-23 0.0000E+00 0.0000E+00 4.0791E-08 4.0791E-08 0.0000E+00 0.0000E+00 4.0791E-08 6.00E-06 6.90E-06   0.117 1.0000 6.9345E-06    778.695
 9171.00 0.83891237 1.0383E-22 0.0000E+00 0.0000E+00 4.0079E-08 4.0079E-08 0.0000E+00 0.0000E+00 4.0079E-08 5.66E-06 6.96E-06   0.176 1.0000 6.9883E-06    778.585
 9181.00 0.86046350 8.7507E-23 0.0000E+00 0.0000E+00 4.0062E-08 4.0062E-08 0.0000E+00 0.0000E+00 4.0062E-08 5.72E-06 6.84E-06   0.150 1.0000 6.8738E-06    779.264
