T F 2    3    3    0    2    2    2    2    2    2    1    0    0   0.0000.00000
    1    1    1    0    0    0   5.00000   0.00000   0.00000   0.00000   0.00000
 -99.000 -99.000 -99.000
 -99.00000 -99.00000 -99.00000  2.922360  0.000710 ! H2O & O3 COLUMNS [GM/CM2]
   36MID-LATITUDE SUMMER 
   5.00000 100.00000  45.00000 133.39749   0.83531   0.00000    0        0.00000
  -99  -99  172    0
 -99.00000 -99.00000 -99.00000 -99.00000 -99.00000 -99.00000   0.00000 -99.00000
    9080.0   14300.0       1.0       1.0NW        W1    
    0   0    0.000  0    0.000  0    1.000
    FREQ   TRANS     SOL TR  SOLAR
 9162.00  0.9805 6.83E-06 6.96E-06                                                              1.973E-02
 9163.00  0.9799 6.88E-06 7.02E-06                                                              2.030E-02
 9164.00  0.9774 6.87E-06 7.03E-06                                                              2.285E-02
 9165.00  0.9804 6.86E-06 7.00E-06                                                              1.985E-02
 9166.00  0.9804 6.86E-06 7.00E-06                                                              1.975E-02
 9167.00  0.9802 6.87E-06 7.01E-06                                                              2.003E-02
 9168.00  0.9777 6.85E-06 7.01E-06                                                              2.251E-02
 9169.00  0.9603 6.74E-06 7.02E-06                                                              4.053E-02
 9170.00  0.9785 6.89E-06 7.05E-06                                                              2.175E-02
 9171.00  0.9139 6.44E-06 7.05E-06                                                              9.006E-02
 9172.00  0.9783 6.88E-06 7.03E-06                                                              2.193E-02
 9173.00  0.9670 6.73E-06 6.96E-06                                                              3.358E-02
 9174.00  0.9795 6.78E-06 6.92E-06                                                              2.072E-02
 9175.00  0.9803 6.77E-06 6.91E-06                                                              1.987E-02
 9176.00  0.9802 6.77E-06 6.90E-06                                                              2.002E-02
 9177.00  0.9799 6.74E-06 6.88E-06                                                              2.032E-02
 9178.00  0.9579 6.65E-06 6.94E-06                                                              4.300E-02
 9179.00  0.9760 6.81E-06 6.98E-06                                                              2.434E-02
 9180.00  0.9776 6.83E-06 6.98E-06                                                              2.270E-02
 9181.00  0.9554 6.65E-06 6.96E-06                                                              4.565E-02
 9182.00  0.9792 6.72E-06 6.86E-06                                                              2.099E-02
 9183.00  0.9760 6.61E-06 6.78E-06                                                              2.430E-02
 9184.00  0.9803 6.57E-06 6.70E-06                                                              1.995E-02
 9185.00  0.9803 6.53E-06 6.67E-06                                                              1.988E-02
 9186.00  0.9800 6.56E-06 6.69E-06                                                              2.019E-02
 9187.00  0.9671 6.60E-06 6.83E-06                                                              3.345E-02
 9188.00  0.9801 6.78E-06 6.92E-06                                                              2.005E-02
 9189.00  0.9803 6.86E-06 7.00E-06                                                              1.987E-02
 9190.00  0.9801 6.90E-06 7.04E-06                                                              2.007E-02
 9191.00  0.9803 6.90E-06 7.04E-06                                                              1.991E-02
 9192.00  0.9789 6.89E-06 7.04E-06                                                              2.136E-02
 9193.00  0.9713 6.82E-06 7.02E-06                                                              2.910E-02
 9194.00  0.9802 6.83E-06 6.97E-06                                                              2.002E-02
 9195.00  0.9803 6.63E-06 6.76E-06                                                              1.992E-02
 9196.00  0.9802 6.33E-06 6.46E-06                                                              2.004E-02
 9197.00  0.9796 6.27E-06 6.40E-06                                                              2.064E-02
 9198.00  0.9700 6.23E-06 6.42E-06                                                              3.044E-02
