T F 2    2    2    0    2    2    2    2    2    2    1    0    0   0.0000.00000
    1    1    1    0    0    0   2.00000   0.00000   0.00000   0.00000   0.00000
 -99.000 -99.000 -99.000
 -99.00000 -99.00000 -99.00000  2.922360  0.000710 ! H2O & O3 COLUMNS [GM/CM2]
   36MID-LATITUDE SUMMER 
   3.00000   3.00000  90.13738  35.00051   0.31461   0.00000    1        0.00000
    0    0  172    0
   0.00000   0.00000   0.00000  20.00413   0.00000 180.00000   0.00000   0.00000
    9091.0   14286.0      10.0      10.0NW              
    0   0    0.000  0    0.000  0    1.000
    FREQ  TOT_TRANS  PTH_THRML  THRML_SCT  SURF_EMIS   SOL_SCAT  SING_SCAT  GRND_RFLT  DRCT_RFLT  TOTAL_RAD  REF_SOL  SOL@OBS   DEPTH DIR_EM    TOA_SUN BBODY_T[K]
 9091.00 0.35832050 2.6221E-21 0.0000E+00 0.0000E+00 1.1625E-07 1.1625E-07 0.0000E+00 0.0000E+00 1.1625E-07 2.37E-06 6.32E-06   1.026 1.0000 6.9214E-06    824.904
 9101.00 0.40069264 2.3371E-21 0.0000E+00 0.0000E+00 1.2098E-07 1.2098E-07 0.0000E+00 0.0000E+00 1.2098E-07 2.58E-06 6.27E-06   0.915 1.0000 6.7529E-06    827.723
 9111.00 0.47474968 1.9561E-21 0.0000E+00 0.0000E+00 1.3325E-07 1.3325E-07 0.0000E+00 0.0000E+00 1.3325E-07 3.09E-06 6.38E-06   0.745 1.0000 6.7702E-06    833.548
 9121.00 0.47379586 1.8570E-21 0.0000E+00 0.0000E+00 1.3321E-07 1.3321E-07 0.0000E+00 0.0000E+00 1.3321E-07 3.08E-06 6.36E-06   0.747 1.0000 6.7570E-06    834.270
 9131.00 0.45501181 1.8384E-21 0.0000E+00 0.0000E+00 1.3010E-07 1.3010E-07 0.0000E+00 0.0000E+00 1.3010E-07 2.93E-06 6.31E-06   0.787 1.0000 6.7175E-06    833.762
 9141.00 0.52485943 1.5296E-21 0.0000E+00 0.0000E+00 1.3577E-07 1.3577E-07 0.0000E+00 0.0000E+00 1.3577E-07 3.25E-06 6.14E-06   0.645 1.0000 6.4440E-06    836.765
 9151.00 0.47628468 1.6037E-21 0.0000E+00 0.0000E+00 1.3580E-07 1.3580E-07 0.0000E+00 0.0000E+00 1.3580E-07 3.14E-06 6.41E-06   0.742 1.0000 6.8615E-06    837.515
 9161.00 0.59654433 1.1781E-21 0.0000E+00 0.0000E+00 1.5833E-07 1.5833E-07 0.0000E+00 0.0000E+00 1.5833E-07 4.00E-06 6.68E-06   0.517 1.0000 6.9345E-06    846.520
 9171.00 0.51807386 1.3394E-21 0.0000E+00 0.0000E+00 1.4672E-07 1.4672E-07 0.0000E+00 0.0000E+00 1.4672E-07 3.49E-06 6.61E-06   0.658 1.0000 6.9883E-06    843.145
 9181.00 0.54313177 1.2114E-21 0.0000E+00 0.0000E+00 1.4942E-07 1.4942E-07 0.0000E+00 0.0000E+00 1.4942E-07 3.60E-06 6.57E-06   0.610 1.0000 6.8738E-06    844.871
 9191.00 0.58685368 1.0429E-21 0.0000E+00 0.0000E+00 1.5644E-07 1.5644E-07 0.0000E+00 0.0000E+00 1.5644E-07 3.89E-06 6.61E-06   0.533 1.0000 6.8531E-06    848.104
 9201.00 0.53594786 1.1148E-21 0.0000E+00 0.0000E+00 1.4673E-07 1.4673E-07 0.0000E+00 0.0000E+00 1.4673E-07 3.50E-06 6.45E-06   0.624 1.0000 6.7792E-06    845.376
 9211.00 0.54194176 1.0523E-21 0.0000E+00 0.0000E+00 1.5361E-07 1.5361E-07 0.0000E+00 0.0000E+00 1.5361E-07 3.67E-06 6.69E-06   0.613 1.0000 7.0277E-06    848.602
 9221.00 0.56363201 9.5256E-22 0.0000E+00 0.0000E+00 1.5674E-07 1.5674E-07 0.0000E+00 0.0000E+00 1.5674E-07 3.79E-06 6.69E-06   0.573 1.0000 6.9689E-06    850.446
 9231.00 0.57171905 8.9330E-22 0.0000E+00 0.0000E+00 1.5367E-07 1.5367E-07 0.0000E+00 0.0000E+00 1.5367E-07 3.75E-06 6.51E-06   0.559 1.0000 6.7955E-06    850.111
 9241.00 0.59981555 7.9289E-22 0.0000E+00 0.0000E+00 1.5890E-07 1.5890E-07 0.0000E+00 0.0000E+00 1.5890E-07 3.94E-06 6.55E-06   0.511 1.0000 6.7842E-06    852.681
 9251.00 0.57091415 8.1114E-22 0.0000E+00 0.0000E+00 1.5739E-07 1.5739E-07 0.0000E+00 0.0000E+00 1.5739E-07 3.81E-06 6.62E-06   0.561 1.0000 6.9007E-06    852.903
 9261.00 0.58987266 7.3970E-22 0.0000E+00 0.0000E+00 1.6280E-07 1.6280E-07 0.0000E+00 0.0000E+00 1.6280E-07 3.99E-06 6.73E-06   0.528 1.0000 6.9947E-06    855.501
 9271.00 0.61195439 6.6571E-22 0.0000E+00 0.0000E+00 1.6419E-07 1.6419E-07 0.0000E+00 0.0000E+00 1.6419E-07 4.07E-06 6.65E-06   0.491 1.0000 6.8762E-06    856.715
 9281.00 0.56673330 7.0882E-22 0.0000E+00 0.0000E+00 1.6076E-07 1.6076E-07 0.0000E+00 0.0000E+00 1.6076E-07 3.85E-06 6.74E-06   0.568 1.0000 7.0330E-06    856.299
 9291.00 0.61629772 5.9816E-22 0.0000E+00 0.0000E+00 1.6909E-07 1.6909E-07 0.0000E+00 0.0000E+00 1.6909E-07 4.18E-06 6.78E-06   0.484 1.0000 7.0135E-06    859.830
 9301.00 0.59421468 6.0192E-22 0.0000E+00 0.0000E+00 1.6227E-07 1.6227E-07 0.0000E+00 0.0000E+00 1.6227E-07 3.94E-06 6.61E-06   0.521 1.0000 6.8637E-06    858.304
 9311.00 0.60647279 5.5745E-22 0.0000E+00 0.0000E+00 1.6759E-07 1.6759E-07 0.0000E+00 0.0000E+00 1.6759E-07 4.09E-06 6.73E-06   0.500 1.0000 6.9849E-06    860.829
