T F 2    2    2    0    2    2    2    2    2    2    1    0    0   0.0000.00000
    1    1    1    0    0    0   5.00000   0.00000   0.00000   0.00000   0.00000
 -99.000 -99.000 -99.000
 -99.00000 -99.00000 -99.00000  2.922360  0.000710 ! H2O & O3 COLUMNS [GM/CM2]
   36MID-LATITUDE SUMMER 
   5.00000   5.00000  90.02008   5.00109   0.04494   0.00000    1        0.00000
    0    0  172    0
   0.00000   0.00000   0.00000  70.02525   0.00000 180.00000   0.00000   0.00000
    9091.0   14286.0      10.0      10.0NW              
    0   0    0.000  0    0.000  0    1.000
    FREQ  TOT_TRANS  PTH_THRML  THRML_SCT  SURF_EMIS   SOL_SCAT  SING_SCAT  GRND_RFLT  DRCT_RFLT  TOTAL_RAD  REF_SOL  SOL@OBS   DEPTH DIR_EM    TOA_SUN BBODY_T[K]
 9091.00 0.93324363 3.2849E-23 0.0000E+00 0.0000E+00 7.4395E-09 7.4395E-09 0.0000E+00 0.0000E+00 7.4395E-09 5.97E-06 6.31E-06   0.069 1.0000 6.9214E-06    703.024
 9101.00 0.94763696 2.4560E-23 0.0000E+00 0.0000E+00 7.4199E-09 7.4199E-09 0.0000E+00 0.0000E+00 7.4199E-09 5.96E-06 6.25E-06   0.054 1.0000 6.7529E-06    703.574
 9111.00 0.95873272 1.8478E-23 0.0000E+00 0.0000E+00 7.5904E-09 7.5904E-09 0.0000E+00 0.0000E+00 7.5904E-09 6.11E-06 6.35E-06   0.042 1.0000 6.7702E-06    705.083
 9121.00 0.95768124 1.7789E-23 0.0000E+00 0.0000E+00 7.5846E-09 7.5846E-09 0.0000E+00 0.0000E+00 7.5846E-09 6.08E-06 6.33E-06   0.043 1.0000 6.7570E-06    705.702
 9131.00 0.95552856 1.7921E-23 0.0000E+00 0.0000E+00 7.5350E-09 7.5350E-09 0.0000E+00 0.0000E+00 7.5350E-09 6.02E-06 6.27E-06   0.045 1.0000 6.7175E-06    706.102
 9141.00 0.96816880 1.2219E-23 0.0000E+00 0.0000E+00 7.3893E-09 7.3893E-09 0.0000E+00 0.0000E+00 7.3893E-09 5.92E-06 6.10E-06   0.032 1.0000 6.4440E-06    706.010
 9151.00 0.95191753 1.7464E-23 0.0000E+00 0.0000E+00 7.7173E-09 7.7173E-09 0.0000E+00 0.0000E+00 7.7173E-09 6.13E-06 6.38E-06   0.049 1.0000 6.8615E-06    708.309
 9161.00 0.97616929 8.2647E-24 0.0000E+00 0.0000E+00 8.1010E-09 8.1010E-09 0.0000E+00 0.0000E+00 8.1010E-09 6.48E-06 6.62E-06   0.024 1.0000 6.9345E-06    710.813
 9171.00 0.96204096 1.2460E-23 0.0000E+00 0.0000E+00 8.0102E-09 8.0102E-09 0.0000E+00 0.0000E+00 8.0102E-09 6.35E-06 6.57E-06   0.039 1.0000 6.9883E-06    711.031
 9181.00 0.97005349 9.3685E-24 0.0000E+00 0.0000E+00 7.9923E-09 7.9923E-09 0.0000E+00 0.0000E+00 7.9923E-09 6.33E-06 6.52E-06   0.030 1.0000 6.8738E-06    711.595
 9191.00 0.97661650 6.9368E-24 0.0000E+00 0.0000E+00 8.0721E-09 8.0721E-09 0.0000E+00 0.0000E+00 8.0721E-09 6.39E-06 6.54E-06   0.024 1.0000 6.8531E-06    712.626
 9201.00 0.96624243 9.4729E-24 0.0000E+00 0.0000E+00 7.8919E-09 7.8919E-09 0.0000E+00 0.0000E+00 7.8919E-09 6.21E-06 6.40E-06   0.034 1.0000 6.7792E-06    712.410
 9211.00 0.96669418 9.0011E-24 0.0000E+00 0.0000E+00 8.2112E-09 8.2112E-09 0.0000E+00 0.0000E+00 8.2112E-09 6.45E-06 6.64E-06   0.034 1.0000 7.0277E-06    714.584
 9221.00 0.97372913 6.6820E-24 0.0000E+00 0.0000E+00 8.2406E-09 8.2406E-09 0.0000E+00 0.0000E+00 8.2406E-09 6.46E-06 6.63E-06   0.027 1.0000 6.9689E-06    715.372
 9231.00 0.97192401 6.8380E-24 0.0000E+00 0.0000E+00 8.0362E-09 8.0362E-09 0.0000E+00 0.0000E+00 8.0362E-09 6.28E-06 6.45E-06   0.028 1.0000 6.7955E-06    715.054
