T F 2    2    2    0    2    2    2    2    2    2    1    0    0   0.0000.00000
    1    1    1    0    0    0  50.00000   0.00000   0.00000   0.00000   0.00000
 -99.000 -99.000 -99.000
 -99.00000 -99.00000 -99.00000  2.922360  0.000710 ! H2O & O3 COLUMNS [GM/CM2]
   36MID-LATITUDE SUMMER 
   5.00000   3.00000  95.81819  20.00094   0.17885   0.00000    0        0.00000
    0    0  172    0
   0.00000   0.00000   0.00000  70.02525   0.00000 180.00000   0.00000   0.00000
    9091.0   14286.0      10.0      10.0NW              
    0   0    0.000  0    0.000  0    1.000
    FREQ  TOT_TRANS  PTH_THRML  THRML_SCT  SURF_EMIS   SOL_SCAT  SING_SCAT  GRND_RFLT  DRCT_RFLT  TOTAL_RAD  REF_SOL  SOL@OBS   DEPTH DIR_EM    TOA_SUN BBODY_T[K]
 9091.00 0.70117158 4.9081E-22 0.0000E+00 0.0000E+00 2.9740E-08 2.9740E-08 0.0000E+00 0.0000E+00 2.9740E-08 4.23E-06 6.31E-06   0.355 1.0000 6.9214E-06    759.598
 9101.00 0.74032438 4.1714E-22 0.0000E+00 0.0000E+00 3.0238E-08 3.0238E-08 0.0000E+00 0.0000E+00 3.0238E-08 4.40E-06 6.25E-06   0.301 1.0000 6.7529E-06    761.022
 9111.00 0.79509234 3.1592E-22 0.0000E+00 0.0000E+00 3.1949E-08 3.1949E-08 0.0000E+00 0.0000E+00 3.1949E-08 4.85E-06 6.35E-06   0.229 1.0000 6.7702E-06    764.157
 9121.00 0.79405862 2.9744E-22 0.0000E+00 0.0000E+00 3.1923E-08 3.1923E-08 0.0000E+00 0.0000E+00 3.1923E-08 4.84E-06 6.33E-06   0.231 1.0000 6.7570E-06    764.811
 9131.00 0.78258532 3.0106E-22 0.0000E+00 0.0000E+00 3.1504E-08 3.1504E-08 0.0000E+00 0.0000E+00 3.1504E-08 4.71E-06 6.27E-06   0.245 1.0000 6.7175E-06    764.915
 9141.00 0.83776069 2.1919E-22 0.0000E+00 0.0000E+00 3.1804E-08 3.1804E-08 0.0000E+00 0.0000E+00 3.1804E-08 4.92E-06 6.10E-06   0.177 1.0000 6.4440E-06    766.029
 9151.00 0.78879577 2.5908E-22 0.0000E+00 0.0000E+00 3.2467E-08 3.2467E-08 0.0000E+00 0.0000E+00 3.2467E-08 4.88E-06 6.38E-06   0.237 1.0000 6.8615E-06    767.643
 9161.00 0.88806820 1.3656E-22 0.0000E+00 0.0000E+00 3.5856E-08 3.5856E-08 0.0000E+00 0.0000E+00 3.5856E-08 5.71E-06 6.62E-06   0.119 1.0000 6.9345E-06    772.807
 9171.00 0.82522249 1.9674E-22 0.0000E+00 0.0000E+00 3.4347E-08 3.4347E-08 0.0000E+00 0.0000E+00 3.4347E-08 5.26E-06 6.57E-06   0.192 1.0000 6.9883E-06    771.558
 9181.00 0.85056859 1.6517E-22 0.0000E+00 0.0000E+00 3.4655E-08 3.4655E-08 0.0000E+00 0.0000E+00 3.4655E-08 5.35E-06 6.52E-06   0.162 1.0000 6.8738E-06    772.655
 9191.00 0.88259751 1.2474E-22 0.0000E+00 0.0000E+00 3.5592E-08 3.5592E-08 0.0000E+00 0.0000E+00 3.5592E-08 5.60E-06 6.54E-06   0.125 1.0000 6.8531E-06    774.558
 9201.00 0.84294730 1.5432E-22 0.0000E+00 0.0000E+00 3.4137E-08 3.4137E-08 0.0000E+00 0.0000E+00 3.4137E-08 5.23E-06 6.40E-06   0.171 1.0000 6.7792E-06    773.362
 9211.00 0.84775066 1.4304E-22 0.0000E+00 0.0000E+00 3.5622E-08 3.5622E-08 0.0000E+00 0.0000E+00 3.5622E-08 5.46E-06 6.64E-06   0.165 1.0000 7.0277E-06    775.985
 9221.00 0.86769348 1.2079E-22 0.0000E+00 0.0000E+00 3.6046E-08 3.6046E-08 0.0000E+00 0.0000E+00 3.6046E-08 5.56E-06 6.63E-06   0.142 1.0000 6.9689E-06    777.217
 9231.00 0.86731344 1.1386E-22 0.0000E+00 0.0000E+00 3.5178E-08 3.5178E-08 0.0000E+00 0.0000E+00 3.5178E-08 5.43E-06 6.45E-06   0.142 1.0000 6.7955E-06    776.803
 9241.00 0.89148462 8.9508E-23 0.0000E+00 0.0000E+00 3.5942E-08 3.5942E-08 0.0000E+00 0.0000E+00 3.5942E-08 5.61E-06 6.48E-06   0.115 1.0000 6.7842E-06    778.474
 9251.00 0.87004089 1.0140E-22 0.0000E+00 0.0000E+00 3.6038E-08 3.6038E-08 0.0000E+00 0.0000E+00 3.6038E-08 5.53E-06 6.56E-06   0.139 1.0000 6.9007E-06    779.292
 9261.00 0.88223857 8.7668E-23 0.0000E+00 0.0000E+00 3.6962E-08 3.6962E-08 0.0000E+00 0.0000E+00 3.6962E-08 5.71E-06 6.66E-06   0.125 1.0000 6.9947E-06    781.143
 9271.00 0.89983624 7.1596E-23 0.0000E+00 0.0000E+00 3.6944E-08 3.6944E-08 0.0000E+00 0.0000E+00 3.6944E-08 5.74E-06 6.57E-06   0.106 1.0000 6.8762E-06    781.816
 9281.00 0.86630541 9.0462E-23 0.0000E+00 0.0000E+00 3.6881E-08 3.6881E-08 0.0000E+00 0.0000E+00 3.6881E-08 5.60E-06 6.68E-06   0.144 1.0000 7.0330E-06    782.432
 9291.00 0.90265870 6.3030E-23 0.0000E+00 0.0000E+00 3.7931E-08 3.7931E-08 0.0000E+00 0.0000E+00 3.7931E-08 5.87E-06 6.70E-06   0.102 1.0000 7.0135E-06    784.417
 9301.00 0.88665557 6.9321E-23 0.0000E+00 0.0000E+00 3.6735E-08 3.6735E-08 0.0000E+00 0.0000E+00 3.6735E-08 5.62E-06 6.53E-06   0.120 1.0000 6.8637E-06    783.640
 9311.00 0.89467251 6.1593E-23 0.0000E+00 0.0000E+00 3.7689E-08 3.7689E-08 0.0000E+00 0.0000E+00 3.7689E-08 5.78E-06 6.65E-06   0.111 1.0000 6.9849E-06    785.513
 9321.00 0.88998967 6.1405E-23 0.0000E+00 0.0000E+00 3.7075E-08 3.7075E-08 0.0000E+00 0.0000E+00 3.7075E-08 5.64E-06 6.55E-06   0.117 1.0000 6.8861E-06    785.452
 9331.00 0.89126086 5.7794E-23 0.0000E+00 0.0000E+00 3.7826E-08 3.7826E-08 0.0000E+00 0.0000E+00 3.7826E-08 5.74E-06 6.66E-06   0.115 1.0000 7.0103E-06    787.071
 9341.00 0.88996303 5.5409E-23 0.0000E+00 0.0000E+00 3.7658E-08 3.7658E-08 0.0000E+00 0.0000E+00 3.7658E-08 5.70E-06 6.62E-06   0.117 1.0000 6.9794E-06    787.560
 9351.00 0.88209486 5.6615E-23 0.0000E+00 0.0000E+00 3.5989E-08 3.5989E-08 0.0000E+00 0.0000E+00 3.5989E-08 5.40E-06 6.34E-06   0.125 1.0000 6.7060E-06    786.168
 9361.00 0.88455701 5.2471E-23 0.0000E+00 0.0000E+00 3.7142E-08 3.7142E-08 0.0000E+00 0.0000E+00 3.7142E-08 5.56E-06 6.52E-06   0.123 1.0000 6.9146E-06    788.313
 9371.00 0.88183576 5.1162E-23 0.0000E+00 0.0000E+00 3.7633E-08 3.7633E-08 0.0000E+00 0.0000E+00 3.7633E-08 5.61E-06 6.60E-06   0.126 1.0000 7.0062E-06    789.614
 9381.00 0.88362092 4.7866E-23 0.0000E+00 0.0000E+00 3.7585E-08 3.7585E-08 0.0000E+00 0.0000E+00 3.7585E-08 5.60E-06 6.56E-06   0.124 1.0000 6.9727E-06    790.250
 9391.00 0.88167536 4.6408E-23 0.0000E+00 0.0000E+00 3.8286E-08 3.8286E-08 0.0000E+00 0.0000E+00 3.8286E-08 5.68E-06 6.68E-06   0.126 1.0000 7.0927E-06    791.801
 9401.00 0.88577682 4.2591E-23 0.0000E+00 0.0000E+00 3.8258E-08 3.8258E-08 0.0000E+00 0.0000E+00 3.8258E-08 5.67E-06 6.64E-06   0.121 1.0000 7.0394E-06    792.462
 9411.00 0.88588881 4.0587E-23 0.0000E+00 0.0000E+00 3.8323E-08 3.8323E-08 0.0000E+00 0.0000E+00 3.8323E-08 5.67E-06 6.63E-06   0.121 1.0000 7.0221E-06    793.235
 9421.00 0.88941473 3.7407E-23 0.0000E+00 0.0000E+00 3.8472E-08 3.8472E-08 0.0000E+00 0.0000E+00 3.8472E-08 5.69E-06 6.62E-06   0.117 1.0000 7.0055E-06    794.110
 9431.00 0.89086384 3.5145E-23 0.0000E+00 0.0000E+00 3.8435E-08 3.8435E-08 0.0000E+00 0.0000E+00 3.8435E-08 5.67E-06 6.59E-06   0.116 1.0000 6.9676E-06    794.760
 9441.00 0.89217752 3.3069E-23 0.0000E+00 0.0000E+00 3.8496E-08 3.8496E-08 0.0000E+00 0.0000E+00 3.8496E-08 5.67E-06 6.57E-06   0.114 1.0000 6.9484E-06    795.529
 9451.00 0.89449722 3.0822E-23 0.0000E+00 0.0000E+00 3.8858E-08 3.8858E-08 0.0000E+00 0.0000E+00 3.8858E-08 5.72E-06 6.61E-06   0.111 1.0000 6.9764E-06    796.659
 9461.00 0.89732981 2.8563E-23 0.0000E+00 0.0000E+00 3.9706E-08 3.9706E-08 0.0000E+00 0.0000E+00 3.9706E-08 5.85E-06 6.73E-06   0.108 1.0000 7.0891E-06    798.364
 9471.00 0.89967895 2.6585E-23 0.0000E+00 0.0000E+00 3.9918E-08 3.9918E-08 0.0000E+00 0.0000E+00 3.9918E-08 5.88E-06 6.74E-06   0.106 1.0000 7.0904E-06    799.310
 9481.00 0.90184945 2.4767E-23 0.0000E+00 0.0000E+00 4.0077E-08 4.0077E-08 0.0000E+00 0.0000E+00 4.0077E-08 5.90E-06 6.74E-06   0.103 1.0000 7.0848E-06    800.191
 9491.00 0.90355724 2.3172E-23 0.0000E+00 0.0000E+00 3.9914E-08 3.9914E-08 0.0000E+00 0.0000E+00 3.9914E-08 5.87E-06 6.69E-06   0.101 1.0000 7.0271E-06    800.696
 9501.00 0.90456718 2.1832E-23 0.0000E+00 0.0000E+00 4.0272E-08 4.0272E-08 0.0000E+00 0.0000E+00 4.0272E-08 5.91E-06 6.73E-06   0.100 1.0000 7.0663E-06    801.810
