Reference_Path_Length: 500.000000
	4.670606 	0.914790
	4.680661 	0.371370
	4.690762 	0.847970
	4.700905 	0.885520
	4.711092 	0.765620
	4.721101 	0.899120
	4.731152 	0.799240
	4.741246 	0.892190
	4.751383 	0.892670
	4.761564 	0.554230
	4.771789 	0.825140
	4.781829 	0.670620
	4.791911 	0.614780
	4.802036 	0.727240
	4.812203 	0.278870
	4.822414 	0.493130
	4.832435 	0.776010
	4.842498 	0.000000
	4.852602 	0.022400
	4.862749 	0.787930
	4.872938 	0.450610
	4.883170 	0.796240
	4.893206 	0.026410
	4.903283 	0.623050
	4.913401 	0.747460
	4.923562 	0.852640
	4.933764 	0.004990
	4.944009 	0.113650
	4.954051 	0.000000
	4.964134 	0.407660
	4.974258 	0.644680
	4.984423 	0.693860
	4.994631 	0.746830
	5.004880 	0.342640
	5.014919 	0.094340
	5.024999 	0.072580
	5.035120 	0.301710
	5.045281 	0.587790
	5.055484 	0.694470
	5.065728 	0.680270
	5.075756 	0.314390
	5.085823 	0.000000
	5.095931 	0.343040
	5.106079 	0.495210
	5.116267 	0.002290
	5.126496 	0.398780
	5.136502 	0.000080
	5.146548 	0.000000
	5.156632 	0.072740
	5.166757 	0.345560
	5.176921 	0.316190
	5.187125 	0.011920
	5.197370 	0.000000
	5.207384 	0.000810
	5.217437 	0.000000
	5.227528 	0.074090
	5.237659 	0.000000
	5.247828 	0.077780
	5.258038 	0.000100
	5.268288 	0.134090
	5.278298 	0.000000
	5.288347 	0.000010
	5.298434 	0.003570
	5.308560 	0.008220
	5.318725 	0.116580
	5.328928 	0.000040
	5.339170 	0.005570
	5.349453 	0.000000
	5.359488 	0.000000
	5.369560 	0.020100
	5.379670 	0.000000
	5.389818 	0.049870
	5.400005 	0.007180
	5.410231 	0.000000
	5.420495 	0.000000
	5.430503 	0.000000
	5.440548 	0.000000
	5.450631 	0.000000
	5.460751 	0.000000
	5.470908 	0.000000
	5.481104 	0.000000
	5.491337 	0.000560
	5.501609 	0.000000
	5.511615 	0.001870
	5.521658 	0.000000
	5.531738 	0.000000
	5.541855 	0.000010
	5.552008 	0.000000
	5.562199 	0.000000
	5.572427 	0.000000
	5.582693 	0.000000
	5.592998 	0.000000
	5.603025 	0.000000
	5.613090 	0.000000
	5.623190 	0.000000
	5.633326 	0.000000
	5.643500 	0.000000
	5.653710 	0.000000
	5.663957 	0.000000
	5.674241 	0.000000
	5.684564 	0.000000
	5.694599 	0.000000
	5.704669 	0.000000
	5.714775 	0.000000
	5.724917 	0.000000
	5.735096 	0.000000
	5.745310 	0.000000
	5.755561 	0.000000
	5.765849 	0.000000
	5.776173 	0.000000
	5.786200 	0.000000
	5.796261 	0.000000
	5.806357 	0.000000
	5.816489 	0.000000
	5.826656 	0.000000
	5.836859 	0.000000
	5.847098 	0.000000
	5.857373 	0.000000
	5.867683 	0.000000
	5.877685 	0.000000
	5.887721 	0.000000
	5.897791 	0.000000
	5.907896 	0.000000
	5.918035 	0.000000
	5.928209 	0.000000
	5.938418 	0.000000
	5.948663 	0.000000
	5.958943 	0.000000
	5.969258 	0.000000
	5.979609 	0.000000
	5.989638 	0.000000
	5.999700 	0.000000
	6.009796 	0.000000
	6.019926 	0.000000
	6.030090 	0.000000
	6.040288 	0.000000
	6.050521 	0.000000
	6.060790 	0.000000
	6.071093 	0.000000
	6.081430 	0.000000
	6.091432 	0.000000
	6.101467 	0.000000
	6.111535 	0.000000
	6.121637 	0.000000
	6.131772 	0.000000
	6.141940 	0.000000
	6.152142 	0.000000
	6.162378 	0.000000
	6.172649 	0.000000
	6.182953 	0.000000
	6.193293 	0.000000
	6.203666 	0.000000
	6.213688 	0.000000
	6.223743 	0.000000
	6.233831 	0.000000
	6.243951 	0.000000
	6.254104 	0.000000
	6.264290 	0.000000
	6.274509 	0.000000
	6.284762 	0.000000
	6.295049 	0.000000
	6.305369 	0.000000
	6.315722 	0.000000
	6.326110 	0.000000
	6.336131 	0.000000
	6.346184 	0.000000
	6.356268 	0.000000
	6.366385 	0.000000
	6.376534 	0.000000
	6.386715 	0.000000
	6.396929 	0.000000
