T F 2    2    2    0    2    2    2    2    2    2    1    0    0   0.0000.00000
    1    1    1    0    0    0   2.00000   0.00000   0.00000   0.00000   0.00000
 -99.000 -99.000 -99.000
 -99.00000 -99.00000 -99.00000  2.922360  0.000710 ! H2O & O3 COLUMNS [GM/CM2]
   36MID-LATITUDE SUMMER 
  10.00000  10.00000  90.20898  50.00069   0.44895   0.00000    1        0.00000
    0    0  172    0
   0.00000   0.00000   0.00000  20.00194   0.00000 180.00000   0.00000   0.00000
    9091.0   14286.0      10.0      10.0NW              
    0   0    0.000  0    0.000  0    1.000
    FREQ  TOT_TRANS  PTH_THRML  THRML_SCT  SURF_EMIS   SOL_SCAT  SING_SCAT  GRND_RFLT  DRCT_RFLT  TOTAL_RAD  REF_SOL  SOL@OBS   DEPTH DIR_EM    TOA_SUN BBODY_T[K]
 9091.00 0.93955815 4.0822E-26 0.0000E+00 0.0000E+00 1.3803E-08 1.3803E-08 0.0000E+00 0.0000E+00 1.3803E-08 6.47E-06 6.89E-06   0.062 1.0000 6.9214E-06    727.183
 9101.00 0.94870484 3.2773E-26 0.0000E+00 0.0000E+00 1.3586E-08 1.3586E-08 0.0000E+00 0.0000E+00 1.3586E-08 6.38E-06 6.72E-06   0.053 1.0000 6.7529E-06    727.209
 9111.00 0.95560449 2.6823E-26 0.0000E+00 0.0000E+00 1.3721E-08 1.3721E-08 0.0000E+00 0.0000E+00 1.3721E-08 6.44E-06 6.74E-06   0.045 1.0000 6.7702E-06    728.274
 9121.00 0.95434576 2.5826E-26 0.0000E+00 0.0000E+00 1.3730E-08 1.3730E-08 0.0000E+00 0.0000E+00 1.3730E-08 6.42E-06 6.73E-06   0.047 1.0000 6.7570E-06    728.967
 9131.00 0.95248175 2.5516E-26 0.0000E+00 0.0000E+00 1.3680E-08 1.3680E-08 0.0000E+00 0.0000E+00 1.3680E-08 6.37E-06 6.69E-06   0.049 1.0000 6.7175E-06    729.485
 9141.00 0.96105576 1.9758E-26 0.0000E+00 0.0000E+00 1.3230E-08 1.3230E-08 0.0000E+00 0.0000E+00 1.3230E-08 6.17E-06 6.42E-06   0.040 1.0000 6.4440E-06    728.796
 9151.00 0.95024717 2.3746E-26 0.0000E+00 0.0000E+00 1.4042E-08 1.4042E-08 0.0000E+00 0.0000E+00 1.4042E-08 6.49E-06 6.83E-06   0.051 1.0000 6.8615E-06    731.878
 9161.00 0.96507323 1.5775E-26 0.0000E+00 0.0000E+00 1.4361E-08 1.4361E-08 0.0000E+00 0.0000E+00 1.4361E-08 6.66E-06 6.90E-06   0.036 1.0000 6.9345E-06    733.460
 9171.00 0.95572037 1.8828E-26 0.0000E+00 0.0000E+00 1.4445E-08 1.4445E-08 0.0000E+00 0.0000E+00 1.4445E-08 6.65E-06 6.96E-06   0.045 1.0000 6.9883E-06    734.365
 9181.00 0.96108425 1.5643E-26 0.0000E+00 0.0000E+00 1.4299E-08 1.4299E-08 0.0000E+00 0.0000E+00 1.4299E-08 6.58E-06 6.84E-06   0.040 1.0000 6.8738E-06    734.615
 9191.00 0.96501547 1.3256E-26 0.0000E+00 0.0000E+00 1.4334E-08 1.4334E-08 0.0000E+00 0.0000E+00 1.4334E-08 6.58E-06 6.82E-06   0.036 1.0000 6.8531E-06    735.384
 9201.00 0.95876026 1.4702E-26 0.0000E+00 0.0000E+00 1.4174E-08 1.4174E-08 0.0000E+00 0.0000E+00 1.4174E-08 6.47E-06 6.75E-06   0.042 1.0000 6.7792E-06    735.591
 9211.00 0.95861489 1.4028E-26 0.0000E+00 0.0000E+00 1.4742E-08 1.4742E-08 0.0000E+00 0.0000E+00 1.4742E-08 6.71E-06 7.00E-06   0.042 1.0000 7.0277E-06    737.866
 9221.00 0.96274024 1.1856E-26 0.0000E+00 0.0000E+00 1.4703E-08 1.4703E-08 0.0000E+00 0.0000E+00 1.4703E-08 6.68E-06 6.94E-06   0.038 1.0000 6.9689E-06    738.424
 9231.00 0.96138787 1.1635E-26 0.0000E+00 0.0000E+00 1.4371E-08 1.4371E-08 0.0000E+00 0.0000E+00 1.4371E-08 6.50E-06 6.76E-06   0.039 1.0000 6.7955E-06    738.155
 9241.00 0.96433580 1.0109E-26 0.0000E+00 0.0000E+00 1.4419E-08 1.4419E-08 0.0000E+00 0.0000E+00 1.4419E-08 6.51E-06 6.75E-06   0.036 1.0000 6.7842E-06    738.958
