T F 2    3    3    0    2    2    2    2    2    2    1    0    0   0.0000.00000
    1    1    1    0    0    0  50.00000   0.00000   0.00000   0.00000   0.00000
 -99.000 -99.000 -99.000
 -99.00000 -99.00000 -99.00000  2.922360  0.000710 ! H2O & O3 COLUMNS [GM/CM2]
   36MID-LATITUDE SUMMER 
   5.00000 100.00000  70.00000 264.13126   2.19843   0.00000    0        0.00000
  -99  -99  172    0
 -99.00000 -99.00000 -99.00000 -99.00000 -99.00000 -99.00000   0.00000 -99.00000
    3985.0   33345.0       1.0       1.0NW        W1    
    0   0    0.000  0    0.000  0    1.000
    FREQ   TRANS     SOL TR  SOLAR
 3985.00  0.3915 1.19E-06 3.05E-06                                                              9.378E-01
 3986.00  0.4345 1.33E-06 3.06E-06                                                              8.334E-01
 3987.00  0.7829 2.40E-06 3.06E-06                                                              2.447E-01
 3988.00  0.7925 2.44E-06 3.08E-06                                                              2.326E-01
 3989.00  0.6623 2.04E-06 3.09E-06                                                              4.120E-01
 3990.00  0.2303 7.13E-07 3.09E-06                                                              1.468E+00
 3991.00  0.1815 5.63E-07 3.10E-06                                                              1.707E+00
 3992.00  0.6176 1.91E-06 3.10E-06                                                              4.819E-01
 3993.00  0.4323 1.34E-06 3.10E-06                                                              8.387E-01
 3994.00  0.5086 1.58E-06 3.10E-06                                                              6.761E-01
 3995.00  0.0309 9.58E-08 3.10E-06                                                              3.478E+00
 3996.00  0.5203 1.62E-06 3.11E-06                                                              6.533E-01
 3997.00  0.6545 2.04E-06 3.11E-06                                                              4.238E-01
 3998.00  0.8066 2.51E-06 3.11E-06                                                              2.150E-01
 3999.00  0.7294 2.27E-06 3.11E-06                                                              3.155E-01
 4000.00  0.7223 2.24E-06 3.11E-06                                                              3.254E-01
 4001.00  0.5797 1.80E-06 3.10E-06                                                              5.452E-01
 4002.00  0.8361 2.59E-06 3.10E-06                                                              1.790E-01
 4003.00  0.6454 2.00E-06 3.10E-06                                                              4.379E-01
 4004.00  0.6818 2.11E-06 3.09E-06                                                              3.830E-01
 4005.00  0.5774 1.79E-06 3.10E-06                                                              5.492E-01
 4006.00  0.7547 2.34E-06 3.10E-06                                                              2.815E-01
 4007.00  0.5578 1.73E-06 3.10E-06                                                              5.838E-01
 4008.00  0.0040 1.25E-08 3.10E-06                                                              5.514E+00
 4009.00  0.1177 3.65E-07 3.10E-06                                                              2.140E+00
 4010.00  0.5751 1.79E-06 3.11E-06                                                              5.531E-01
 4011.00  0.4913 1.53E-06 3.11E-06                                                              7.106E-01
 4012.00  0.4646 1.44E-06 3.11E-06                                                              7.665E-01
 4013.00  0.2733 8.50E-07 3.11E-06                                                              1.297E+00
 4014.00  0.6362 1.99E-06 3.12E-06                                                              4.523E-01
 4015.00  0.5846 1.83E-06 3.12E-06                                                              5.369E-01
 4016.00  0.7795 2.44E-06 3.12E-06                                                              2.491E-01
 4017.00  0.5088 1.59E-06 3.13E-06                                                              6.757E-01
 4018.00  0.5758 1.80E-06 3.12E-06                                                              5.519E-01
 4019.00  0.1052 3.24E-07 3.08E-06                                                              2.251E+00
 4020.00  0.2448 7.51E-07 3.07E-06                                                              1.407E+00
 4021.00  0.3809 1.17E-06 3.07E-06                                                              9.652E-01
 4022.00  0.7165 2.20E-06 3.07E-06                                                              3.333E-01
 4023.00  0.8091 2.49E-06 3.08E-06                                                              2.118E-01
 4024.00  0.6582 2.05E-06 3.12E-06                                                              4.182E-01
 4025.00  0.1220 3.81E-07 3.12E-06                                                              2.104E+00
 4026.00  0.3069 9.48E-07 3.09E-06                                                              1.181E+00
 4027.00  0.6636 2.05E-06 3.08E-06                                                              4.100E-01
 4028.00  0.7830 2.41E-06 3.07E-06                                                              2.446E-01
 4029.00  0.6763 2.06E-06 3.05E-06                                                              3.911E-01
 4030.00  0.2782 8.49E-07 3.05E-06                                                              1.279E+00
 4031.00  0.3865 1.19E-06 3.08E-06                                                              9.507E-01
 4032.00  0.6415 1.97E-06 3.07E-06                                                              4.440E-01
 4033.00  0.6789 2.09E-06 3.08E-06                                                              3.873E-01
 4034.00  0.8092 2.52E-06 3.11E-06                                                              2.116E-01
 4035.00  0.7479 2.34E-06 3.13E-06                                                              2.905E-01
 4036.00  0.7556 2.38E-06 3.15E-06                                                              2.802E-01
 4037.00  0.8746 2.77E-06 3.17E-06                                                              1.340E-01
 4038.00  0.9236 2.93E-06 3.17E-06                                                              7.944E-02
 4039.00  0.8315 2.63E-06 3.17E-06                                                              1.845E-01
 4040.00  0.7752 2.45E-06 3.16E-06                                                              2.547E-01
 4041.00  0.8891 2.79E-06 3.14E-06                                                              1.175E-01
 4042.00  0.8598 2.70E-06 3.14E-06                                                              1.510E-01
 4043.00  0.5752 1.81E-06 3.14E-06                                                              5.531E-01
 4044.00  0.0984 3.09E-07 3.14E-06                                                              2.319E+00
 4045.00  0.0330 1.04E-07 3.14E-06                                                              3.412E+00
 4046.00  0.6040 1.89E-06 3.13E-06                                                              5.042E-01
 4047.00  0.8410 2.63E-06 3.12E-06                                                              1.732E-01
 4048.00  0.8816 2.75E-06 3.12E-06                                                              1.260E-01
 4049.00  0.9130 2.85E-06 3.12E-06                                                              9.106E-02
 4050.00  0.8951 2.80E-06 3.13E-06                                                              1.109E-01
 4051.00  0.8510 2.69E-06 3.16E-06                                                              1.613E-01
 4052.00  0.5240 1.66E-06 3.17E-06                                                              6.463E-01
 4053.00  0.8965 2.85E-06 3.18E-06                                                              1.093E-01
 4054.00  0.9328 2.96E-06 3.18E-06                                                              6.956E-02
 4055.00  0.9010 2.86E-06 3.17E-06                                                              1.042E-01
 4056.00  0.9513 3.02E-06 3.18E-06                                                              4.992E-02
 4057.00  0.9118 2.90E-06 3.18E-06                                                              9.230E-02
 4058.00  0.6796 2.16E-06 3.18E-06                                                              3.862E-01
 4059.00  0.8688 2.77E-06 3.19E-06                                                              1.407E-01
 4060.00  0.4009 1.28E-06 3.19E-06                                                              9.141E-01
 4061.00  0.4370 1.39E-06 3.19E-06                                                              8.278E-01
 4062.00  0.8733 2.78E-06 3.18E-06                                                              1.355E-01
 4063.00  0.9112 2.91E-06 3.19E-06                                                              9.300E-02
 4064.00  0.9563 3.05E-06 3.19E-06                                                              4.470E-02
