T F 2    2    2    0    2    2    2    2    2    2    1    0    0   0.0000.00000
    1    1    1    0    0    0  23.00000   0.00000   0.00000   0.00000   0.00000
 -99.000 -99.000 -99.000
 -99.00000 -99.00000 -99.00000  2.922360  0.000710 ! H2O & O3 COLUMNS [GM/CM2]
   36MID-LATITUDE SUMMER 
  10.00000   3.00000 110.56362  20.00053   0.16832   0.00000    0        0.00000
    0    0  172    0
   0.00000   0.00000   0.00000  20.00194   0.00000 180.00000   0.00000   0.00000
    9091.0   14286.0      10.0      10.0NW              
    0   0    0.000  0    0.000  0    1.000
    FREQ  TOT_TRANS  PTH_THRML  THRML_SCT  SURF_EMIS   SOL_SCAT  SING_SCAT  GRND_RFLT  DRCT_RFLT  TOTAL_RAD  REF_SOL  SOL@OBS   DEPTH DIR_EM    TOA_SUN BBODY_T[K]
 9091.00 0.81578201 2.0846E-22 0.0000E+00 0.0000E+00 2.8493E-08 2.8493E-08 0.0000E+00 0.0000E+00 2.8493E-08 5.28E-06 6.89E-06   0.204 1.0000 6.9214E-06    757.714
 9101.00 0.84226990 1.7666E-22 0.0000E+00 0.0000E+00 2.8435E-08 2.8435E-08 0.0000E+00 0.0000E+00 2.8435E-08 5.35E-06 6.72E-06   0.172 1.0000 6.7529E-06    758.312
 9111.00 0.87069786 1.3883E-22 0.0000E+00 0.0000E+00 2.9172E-08 2.9172E-08 0.0000E+00 0.0000E+00 2.9172E-08 5.60E-06 6.74E-06   0.138 1.0000 6.7702E-06    760.126
 9121.00 0.86899763 1.3134E-22 0.0000E+00 0.0000E+00 2.9156E-08 2.9156E-08 0.0000E+00 0.0000E+00 2.9156E-08 5.58E-06 6.73E-06   0.140 1.0000 6.7570E-06    760.791
 9131.00 0.86328840 1.3110E-22 0.0000E+00 0.0000E+00 2.8949E-08 2.8949E-08 0.0000E+00 0.0000E+00 2.8949E-08 5.50E-06 6.69E-06   0.147 1.0000 6.7175E-06    761.167
 9141.00 0.89452630 9.8134E-23 0.0000E+00 0.0000E+00 2.8457E-08 2.8457E-08 0.0000E+00 0.0000E+00 2.8457E-08 5.52E-06 6.42E-06   0.111 1.0000 6.4440E-06    761.100
 9151.00 0.86228365 1.1553E-22 0.0000E+00 0.0000E+00 2.9686E-08 2.9686E-08 0.0000E+00 0.0000E+00 2.9686E-08 5.62E-06 6.83E-06   0.148 1.0000 6.8615E-06    763.656
 9161.00 0.91878164 6.6420E-23 0.0000E+00 0.0000E+00 3.1291E-08 3.1291E-08 0.0000E+00 0.0000E+00 3.1291E-08 6.16E-06 6.90E-06   0.085 1.0000 6.9345E-06    766.686
 9171.00 0.88298249 9.0132E-23 0.0000E+00 0.0000E+00 3.0859E-08 3.0859E-08 0.0000E+00 0.0000E+00 3.0859E-08 5.90E-06 6.96E-06   0.124 1.0000 6.9883E-06    766.756
 9181.00 0.89995015 7.5472E-23 0.0000E+00 0.0000E+00 3.0808E-08 3.0808E-08 0.0000E+00 0.0000E+00 3.0808E-08 5.94E-06 6.84E-06   0.105 1.0000 6.8738E-06    767.373
 9191.00 0.91706949 5.9472E-23 0.0000E+00 0.0000E+00 3.1164E-08 3.1164E-08 0.0000E+00 0.0000E+00 3.1164E-08 6.06E-06 6.82E-06   0.087 1.0000 6.8531E-06    768.577
 9201.00 0.89406860 7.0656E-23 0.0000E+00 0.0000E+00 3.0427E-08 3.0427E-08 0.0000E+00 0.0000E+00 3.0427E-08 5.81E-06 6.75E-06   0.112 1.0000 6.7792E-06    768.198
 9211.00 0.89585847 6.6119E-23 0.0000E+00 0.0000E+00 3.1670E-08 3.1670E-08 0.0000E+00 0.0000E+00 3.1670E-08 6.04E-06 7.00E-06   0.110 1.0000 7.0277E-06    770.679
