T F 2    2    2    0    2    2    2    2    2    2    1    0    0   0.0000.00000
    1    1    1    0    0    0   5.00000   0.00000   0.00000   0.00000   0.00000
 -99.000 -99.000 -99.000
 -99.00000 -99.00000 -99.00000  2.922360  0.000710 ! H2O & O3 COLUMNS [GM/CM2]
   36MID-LATITUDE SUMMER 
  20.00000  20.00000  90.00877   1.99702   0.01790   0.00000    1        0.00000
    0    0  172    0
   0.00000   0.00000   0.00000  20.00044   0.00000 180.00000   0.00000   0.00000
    9091.0   14286.0      10.0      10.0NW              
    0   0    0.000  0    0.000  0    1.000
    FREQ  TOT_TRANS  PTH_THRML  THRML_SCT  SURF_EMIS   SOL_SCAT  SING_SCAT  GRND_RFLT  DRCT_RFLT  TOTAL_RAD  REF_SOL  SOL@OBS   DEPTH DIR_EM    TOA_SUN BBODY_T[K]
 9091.00 0.99956548 4.7294E-30 0.0000E+00 0.0000E+00 2.2206E-10 2.2206E-10 0.0000E+00 0.0000E+00 2.2206E-10 6.91E-06 6.91E-06   0.000 1.0000 6.9214E-06    591.402
 9101.00 0.99956608 4.4378E-30 0.0000E+00 0.0000E+00 2.1734E-10 2.1734E-10 0.0000E+00 0.0000E+00 2.1734E-10 6.74E-06 6.75E-06   0.000 1.0000 6.7529E-06    591.390
 9111.00 0.99956560 4.1747E-30 0.0000E+00 0.0000E+00 2.1861E-10 2.1861E-10 0.0000E+00 0.0000E+00 2.1861E-10 6.76E-06 6.76E-06   0.000 1.0000 6.7702E-06    592.107
 9121.00 0.99956381 3.9375E-30 0.0000E+00 0.0000E+00 2.1888E-10 2.1888E-10 0.0000E+00 0.0000E+00 2.1888E-10 6.75E-06 6.75E-06   0.000 1.0000 6.7570E-06    592.702
 9131.00 0.99956161 3.7187E-30 0.0000E+00 0.0000E+00 2.1829E-10 2.1829E-10 0.0000E+00 0.0000E+00 2.1829E-10 6.71E-06 6.71E-06   0.000 1.0000 6.7175E-06    593.192
 9141.00 0.99956149 3.4948E-30 0.0000E+00 0.0000E+00 2.1008E-10 2.1008E-10 0.0000E+00 0.0000E+00 2.1008E-10 6.43E-06 6.44E-06   0.000 1.0000 6.4440E-06    592.727
 9151.00 0.99955773 3.3117E-30 0.0000E+00 0.0000E+00 2.2440E-10 2.2440E-10 0.0000E+00 0.0000E+00 2.2440E-10 6.85E-06 6.85E-06   0.000 1.0000 6.8615E-06    595.056
 9161.00 0.99955893 3.1040E-30 0.0000E+00 0.0000E+00 2.2750E-10 2.2750E-10 0.0000E+00 0.0000E+00 2.2750E-10 6.92E-06 6.93E-06   0.000 1.0000 6.9345E-06    595.988
 9171.00 0.99955589 2.9355E-30 0.0000E+00 0.0000E+00 2.2998E-10 2.2998E-10 0.0000E+00 0.0000E+00 2.2998E-10 6.98E-06 6.98E-06   0.000 1.0000 6.9883E-06    596.843
 9181.00 0.99955505 2.7630E-30 0.0000E+00 0.0000E+00 2.2693E-10 2.2693E-10 0.0000E+00 0.0000E+00 2.2693E-10 6.86E-06 6.87E-06   0.000 1.0000 6.8738E-06    597.044
 9191.00 0.99955392 2.6027E-30 0.0000E+00 0.0000E+00 2.2696E-10 2.2696E-10 0.0000E+00 0.0000E+00 2.2696E-10 6.84E-06 6.85E-06   0.000 1.0000 6.8531E-06    597.611
 9201.00 0.99955130 2.4602E-30 0.0000E+00 0.0000E+00 2.2524E-10 2.2524E-10 0.0000E+00 0.0000E+00 2.2524E-10 6.77E-06 6.77E-06   0.000 1.0000 6.7792E-06    597.967
 9211.00 0.99954939 2.3208E-30 0.0000E+00 0.0000E+00 2.3423E-10 2.3423E-10 0.0000E+00 0.0000E+00 2.3423E-10 7.02E-06 7.02E-06   0.000 1.0000 7.0277E-06    599.588
 9221.00 0.99954849 2.1847E-30 0.0000E+00 0.0000E+00 2.3301E-10 2.3301E-10 0.0000E+00 0.0000E+00 2.3301E-10 6.96E-06 6.96E-06   0.000 1.0000 6.9689E-06    600.009
 9231.00 0.99954641 2.0622E-30 0.0000E+00 0.0000E+00 2.2792E-10 2.2792E-10 0.0000E+00 0.0000E+00 2.2792E-10 6.78E-06 6.79E-06   0.000 1.0000 6.7955E-06    599.972
 9241.00 0.99954480 1.9441E-30 0.0000E+00 0.0000E+00 2.2827E-10 2.2827E-10 0.0000E+00 0.0000E+00 2.2827E-10 6.77E-06 6.78E-06   0.000 1.0000 6.7842E-06    600.575
 9251.00 0.99954230 1.8366E-30 0.0000E+00 0.0000E+00 2.3291E-10 2.3291E-10 0.0000E+00 0.0000E+00 2.3291E-10 6.89E-06 6.89E-06   0.000 1.0000 6.9007E-06    601.685
 9261.00 0.99953985 1.7342E-30 0.0000E+00 0.0000E+00 2.3681E-10 2.3681E-10 0.0000E+00 0.0000E+00 2.3681E-10 6.98E-06 6.99E-06   0.000 1.0000 6.9947E-06    602.699
 9271.00 0.99953759 1.6376E-30 0.0000E+00 0.0000E+00 2.3354E-10 2.3354E-10 0.0000E+00 0.0000E+00 2.3354E-10 6.87E-06 6.87E-06   0.000 1.0000 6.8762E-06    602.882
 9281.00 0.99953413 1.5501E-30 0.0000E+00 0.0000E+00 2.3961E-10 2.3961E-10 0.0000E+00 0.0000E+00 2.3961E-10 7.02E-06 7.03E-06   0.000 1.0000 7.0330E-06    604.145
 9291.00 0.99953085 1.4667E-30 0.0000E+00 0.0000E+00 2.3970E-10 2.3970E-10 0.0000E+00 0.0000E+00 2.3970E-10 7.00E-06 7.01E-06   0.000 1.0000 7.0135E-06    604.718
 9301.00 0.99952650 1.3906E-30 0.0000E+00 0.0000E+00 2.3532E-10 2.3532E-10 0.0000E+00 0.0000E+00 2.3532E-10 6.85E-06 6.86E-06   0.000 1.0000 6.8637E-06    604.776
 9311.00 0.99952149 1.3203E-30 0.0000E+00 0.0000E+00 2.4022E-10 2.4022E-10 0.0000E+00 0.0000E+00 2.4022E-10 6.97E-06 6.98E-06   0.000 1.0000 6.9849E-06    605.902
 9321.00 0.99951530 1.2562E-30 0.0000E+00 0.0000E+00 2.3756E-10 2.3756E-10 0.0000E+00 0.0000E+00 2.3756E-10 6.87E-06 6.88E-06   0.000 1.0000 6.8861E-06    606.159
 9331.00 0.99950761 1.1991E-30 0.0000E+00 0.0000E+00 2.4259E-10 2.4259E-10 0.0000E+00 0.0000E+00 2.4259E-10 7.00E-06 7.00E-06   0.000 1.0000 7.0103E-06    607.296
 9341.00 0.99950039 1.1431E-30 0.0000E+00 0.0000E+00 2.4226E-10 2.4226E-10 0.0000E+00 0.0000E+00 2.4226E-10 6.97E-06 6.97E-06   0.000 1.0000 6.9794E-06    607.822
 9351.00 0.99949044 1.0952E-30 0.0000E+00 0.0000E+00 2.3348E-10 2.3348E-10 0.0000E+00 0.0000E+00 2.3348E-10 6.69E-06 6.70E-06   0.001 1.0000 6.7060E-06    607.370
 9361.00 0.99946445 1.0810E-30 0.0000E+00 0.0000E+00 2.4148E-10 2.4148E-10 0.0000E+00 0.0000E+00 2.4148E-10 6.90E-06 6.91E-06   0.001 1.0000 6.9146E-06    608.857
 9371.00 0.99946791 1.0099E-30 0.0000E+00 0.0000E+00 2.4543E-10 2.4543E-10 0.0000E+00 0.0000E+00 2.4543E-10 6.99E-06 7.00E-06   0.001 1.0000 7.0062E-06    609.867
 9381.00 0.99946588 9.5188E-31 0.0000E+00 0.0000E+00 2.4502E-10 2.4502E-10 0.0000E+00 0.0000E+00 2.4502E-10 6.96E-06 6.96E-06   0.001 1.0000 6.9727E-06    610.383
 9391.00 0.99946505 8.9593E-31 0.0000E+00 0.0000E+00 2.4999E-10 2.4999E-10 0.0000E+00 0.0000E+00 2.4999E-10 7.08E-06 7.08E-06   0.001 1.0000 7.0927E-06    611.501
 9401.00 0.99946958 8.3461E-31 0.0000E+00 0.0000E+00 2.4887E-10 2.4887E-10 0.0000E+00 0.0000E+00 2.4887E-10 7.03E-06 7.03E-06   0.001 1.0000 7.0394E-06    611.939
 9411.00 0.99947774 7.7204E-31 0.0000E+00 0.0000E+00 2.4903E-10 2.4903E-10 0.0000E+00 0.0000E+00 2.4903E-10 7.01E-06 7.01E-06   0.001 1.0000 7.0221E-06    612.520
 9421.00 0.99948102 7.2073E-31 0.0000E+00 0.0000E+00 2.4919E-10 2.4919E-10 0.0000E+00 0.0000E+00 2.4919E-10 6.99E-06 7.00E-06   0.001 1.0000 7.0055E-06    613.100
 9431.00 0.99948198 6.7580E-31 0.0000E+00 0.0000E+00 2.4860E-10 2.4860E-10 0.0000E+00 0.0000E+00 2.4860E-10 6.96E-06 6.96E-06   0.001 1.0000 6.9676E-06    613.597
 9441.00 0.99948329 6.3328E-31 0.0000E+00 0.0000E+00 2.4864E-10 2.4864E-10 0.0000E+00 0.0000E+00 2.4864E-10 6.94E-06 6.94E-06   0.001 1.0000 6.9484E-06    614.164
 9451.00 0.99948603 5.9189E-31 0.0000E+00 0.0000E+00 2.5033E-10 2.5033E-10 0.0000E+00 0.0000E+00 2.5033E-10 6.96E-06 6.97E-06   0.001 1.0000 6.9764E-06    614.914
 9461.00 0.99948889 5.5293E-31 0.0000E+00 0.0000E+00 2.5503E-10 2.5503E-10 0.0000E+00 0.0000E+00 2.5503E-10 7.08E-06 7.08E-06   0.001 1.0000 7.0891E-06    615.994
 9471.00 0.99949145 5.1680E-31 0.0000E+00 0.0000E+00 2.5574E-10 2.5574E-10 0.0000E+00 0.0000E+00 2.5574E-10 7.08E-06 7.08E-06   0.001 1.0000 7.0904E-06    616.634
 9481.00 0.99949259 4.8444E-31 0.0000E+00 0.0000E+00 2.5619E-10 2.5619E-10 0.0000E+00 0.0000E+00 2.5619E-10 7.07E-06 7.08E-06   0.001 1.0000 7.0848E-06    617.246
 9491.00 0.99949175 4.5573E-31 0.0000E+00 0.0000E+00 2.5475E-10 2.5475E-10 0.0000E+00 0.0000E+00 2.5475E-10 7.01E-06 7.02E-06   0.001 1.0000 7.0271E-06    617.651
 9501.00 0.99948949 4.2999E-31 0.0000E+00 0.0000E+00 2.5682E-10 2.5682E-10 0.0000E+00 0.0000E+00 2.5682E-10 7.05E-06 7.06E-06   0.001 1.0000 7.0663E-06    618.440
 9511.00 0.99949086 4.0295E-31 0.0000E+00 0.0000E+00 2.5772E-10 2.5772E-10 0.0000E+00 0.0000E+00 2.5772E-10 7.06E-06 7.06E-06   0.001 1.0000 7.0729E-06    619.100
 9521.00 0.99948716 3.8121E-31 0.0000E+00 0.0000E+00 2.5822E-10 2.5822E-10 0.0000E+00 0.0000E+00 2.5822E-10 7.06E-06 7.06E-06   0.001 1.0000 7.0689E-06    619.717
 9531.00 0.99948460 3.6013E-31 0.0000E+00 0.0000E+00 2.5942E-10 2.5942E-10 0.0000E+00 0.0000E+00 2.5942E-10 7.07E-06 7.07E-06   0.001 1.0000 7.0837E-06    620.410
 9541.00 0.99949521 3.3123E-31 0.0000E+00 0.0000E+00 2.6013E-10 2.6013E-10 0.0000E+00 0.0000E+00 2.6013E-10 7.07E-06 7.08E-06   0.001 1.0000 7.0847E-06    621.050
 9551.00 0.99949437 3.1168E-31 0.0000E+00 0.0000E+00 2.5835E-10 2.5835E-10 0.0000E+00 0.0000E+00 2.5835E-10 7.01E-06 7.01E-06   0.001 1.0000 7.0183E-06    621.419
