T F 2    2    2    0    2    2    2    2    2    2    1    0    0   0.0000.00000
    1    1    1    0    0    0  23.00000   0.00000   0.00000   0.00000   0.00000
 -99.000 -99.000 -99.000
 -99.00000 -99.00000 -99.00000  2.922360  0.000710 ! H2O & O3 COLUMNS [GM/CM2]
   36MID-LATITUDE SUMMER 
  15.00000  10.00000 104.55914  20.00046   0.17381   0.00000    0        0.00000
    0    0  172    0
   0.00000   0.00000   0.00000  20.00098   0.00000 180.00000   0.00000   0.00000
    9091.0   14286.0      10.0      10.0NW              
    0   0    0.000  0    0.000  0    1.000
    FREQ  TOT_TRANS  PTH_THRML  THRML_SCT  SURF_EMIS   SOL_SCAT  SING_SCAT  GRND_RFLT  DRCT_RFLT  TOTAL_RAD  REF_SOL  SOL@OBS   DEPTH DIR_EM    TOA_SUN BBODY_T[K]
 9091.00 0.99009854 1.3565E-27 0.0000E+00 0.0000E+00 3.4561E-09 3.4561E-09 0.0000E+00 0.0000E+00 3.4561E-09 6.82E-06 6.91E-06   0.010 1.0000 6.9214E-06    675.201
 9101.00 0.99118555 1.0548E-27 0.0000E+00 0.0000E+00 3.3849E-09 3.3849E-09 0.0000E+00 0.0000E+00 3.3849E-09 6.66E-06 6.74E-06   0.009 1.0000 6.7529E-06    675.104
 9111.00 0.99177951 8.7252E-28 0.0000E+00 0.0000E+00 3.4064E-09 3.4064E-09 0.0000E+00 0.0000E+00 3.4064E-09 6.68E-06 6.76E-06   0.008 1.0000 6.7702E-06    675.952
 9121.00 0.99163544 8.4068E-28 0.0000E+00 0.0000E+00 3.4117E-09 3.4117E-09 0.0000E+00 0.0000E+00 3.4117E-09 6.67E-06 6.74E-06   0.008 1.0000 6.7570E-06    676.633
 9131.00 0.99142480 8.2768E-28 0.0000E+00 0.0000E+00 3.4034E-09 3.4034E-09 0.0000E+00 0.0000E+00 3.4034E-09 6.63E-06 6.70E-06   0.009 1.0000 6.7175E-06    677.175
 9141.00 0.99212331 6.6308E-28 0.0000E+00 0.0000E+00 3.2772E-09 3.2772E-09 0.0000E+00 0.0000E+00 3.2772E-09 6.37E-06 6.43E-06   0.008 1.0000 6.4440E-06    676.484
 9151.00 0.99086779 8.1187E-28 0.0000E+00 0.0000E+00 3.5004E-09 3.5004E-09 0.0000E+00 0.0000E+00 3.5004E-09 6.77E-06 6.85E-06   0.009 1.0000 6.8615E-06    679.412
 9161.00 0.99227518 5.6050E-28 0.0000E+00 0.0000E+00 3.5516E-09 3.5516E-09 0.0000E+00 0.0000E+00 3.5516E-09 6.85E-06 6.92E-06   0.008 1.0000 6.9345E-06    680.550
 9171.00 0.99155468 6.2341E-28 0.0000E+00 0.0000E+00 3.5908E-09 3.5908E-09 0.0000E+00 0.0000E+00 3.5908E-09 6.90E-06 6.97E-06   0.008 1.0000 6.9883E-06    681.564
 9181.00 0.99200624 5.2686E-28 0.0000E+00 0.0000E+00 3.5448E-09 3.5448E-09 0.0000E+00 0.0000E+00 3.5448E-09 6.79E-06 6.86E-06   0.008 1.0000 6.8738E-06    681.738
 9191.00 0.99227780 4.5987E-28 0.0000E+00 0.0000E+00 3.5469E-09 3.5469E-09 0.0000E+00 0.0000E+00 3.5469E-09 6.77E-06 6.84E-06   0.008 1.0000 6.8531E-06    682.386
 9201.00 0.99163175 5.0321E-28 0.0000E+00 0.0000E+00 3.5204E-09 3.5204E-09 0.0000E+00 0.0000E+00 3.5204E-09 6.69E-06 6.76E-06   0.008 1.0000 6.7792E-06    682.749
 9211.00 0.99157047 4.8108E-28 0.0000E+00 0.0000E+00 3.6620E-09 3.6620E-09 0.0000E+00 0.0000E+00 3.6620E-09 6.94E-06 7.01E-06   0.008 1.0000 7.0277E-06    684.769
 9221.00 0.99197859 4.0592E-28 0.0000E+00 0.0000E+00 3.6446E-09 3.6446E-09 0.0000E+00 0.0000E+00 3.6446E-09 6.88E-06 6.95E-06   0.008 1.0000 6.9689E-06    685.228
 9231.00 0.99180621 3.9663E-28 0.0000E+00 0.0000E+00 3.5660E-09 3.5660E-09 0.0000E+00 0.0000E+00 3.5660E-09 6.71E-06 6.78E-06   0.008 1.0000 6.7955E-06    685.085
 9241.00 0.99197763 3.5281E-28 0.0000E+00 0.0000E+00 3.5727E-09 3.5727E-09 0.0000E+00 0.0000E+00 3.5727E-09 6.70E-06 6.77E-06   0.008 1.0000 6.7842E-06    685.779
 9251.00 0.99170071 3.5214E-28 0.0000E+00 0.0000E+00 3.6464E-09 3.6464E-09 0.0000E+00 0.0000E+00 3.6464E-09 6.81E-06 6.88E-06   0.008 1.0000 6.9007E-06    687.129
 9261.00 0.99166721 3.2983E-28 0.0000E+00 0.0000E+00 3.7085E-09 3.7085E-09 0.0000E+00 0.0000E+00 3.7085E-09 6.90E-06 6.98E-06   0.008 1.0000 6.9947E-06    688.358
 9271.00 0.99169797 3.0211E-28 0.0000E+00 0.0000E+00 3.6584E-09 3.6584E-09 0.0000E+00 0.0000E+00 3.6584E-09 6.79E-06 6.86E-06   0.008 1.0000 6.8762E-06    688.502
 9281.00 0.99128580 3.0796E-28 0.0000E+00 0.0000E+00 3.7541E-09 3.7541E-09 0.0000E+00 0.0000E+00 3.7541E-09 6.94E-06 7.02E-06   0.009 1.0000 7.0330E-06    690.049
 9291.00 0.99129391 2.8112E-28 0.0000E+00 0.0000E+00 3.7565E-09 3.7565E-09 0.0000E+00 0.0000E+00 3.7565E-09 6.92E-06 7.00E-06   0.009 1.0000 7.0135E-06    690.700
 9301.00 0.99091619 2.7973E-28 0.0000E+00 0.0000E+00 3.6883E-09 3.6883E-09 0.0000E+00 0.0000E+00 3.6883E-09 6.77E-06 6.85E-06   0.009 1.0000 6.8637E-06    690.675
 9311.00 0.99060011 2.7153E-28 0.0000E+00 0.0000E+00 3.7656E-09 3.7656E-09 0.0000E+00 0.0000E+00 3.7656E-09 6.88E-06 6.97E-06   0.009 1.0000 6.9849E-06    692.043
 9321.00 0.99014390 2.6836E-28 0.0000E+00 0.0000E+00 3.7241E-09 3.7241E-09 0.0000E+00 0.0000E+00 3.7241E-09 6.78E-06 6.87E-06   0.010 1.0000 6.8861E-06    692.274
 9331.00 0.98958939 2.6684E-28 0.0000E+00 0.0000E+00 3.8028E-09 3.8028E-09 0.0000E+00 0.0000E+00 3.8028E-09 6.90E-06 6.99E-06   0.010 1.0000 7.0103E-06    693.651
 9341.00 0.98897672 2.6644E-28 0.0000E+00 0.0000E+00 3.7976E-09 3.7976E-09 0.0000E+00 0.0000E+00 3.7976E-09 6.86E-06 6.96E-06   0.011 1.0000 6.9794E-06    694.230
 9351.00 0.98820645 2.6955E-28 0.0000E+00 0.0000E+00 3.6594E-09 3.6594E-09 0.0000E+00 0.0000E+00 3.6594E-09 6.59E-06 6.69E-06   0.012 1.0000 6.7060E-06    693.530
 9361.00 0.98696685 2.7851E-28 0.0000E+00 0.0000E+00 3.7826E-09 3.7826E-09 0.0000E+00 0.0000E+00 3.7826E-09 6.78E-06 6.89E-06   0.013 1.0000 6.9146E-06    695.344
 9371.00 0.98673826 2.6861E-28 0.0000E+00 0.0000E+00 3.8455E-09 3.8455E-09 0.0000E+00 0.0000E+00 3.8455E-09 6.87E-06 6.99E-06   0.013 1.0000 7.0062E-06    696.564
 9381.00 0.98657757 2.5604E-28 0.0000E+00 0.0000E+00 3.8400E-09 3.8400E-09 0.0000E+00 0.0000E+00 3.8400E-09 6.83E-06 6.95E-06   0.014 1.0000 6.9727E-06    697.141
