T F 2    3    3    0    2    2    2    2    2    2    1    0    0   0.0000.00000
    1    1    1    0    0    0  23.00000   0.00000   0.00000   0.00000   0.00000
 -99.000 -99.000 -99.000
 -99.00000 -99.00000 -99.00000  2.922360  0.000710 ! H2O & O3 COLUMNS [GM/CM2]
   36MID-LATITUDE SUMMER 
  10.00000 100.00000  20.00000  95.68900   0.28979   0.00000    0        0.00000
  -99  -99  172    0
 -99.00000 -99.00000 -99.00000 -99.00000 -99.00000 -99.00000   0.00000 -99.00000
    9080.0   14300.0       1.0       1.0NW        W1    
    0   0    0.000  0    0.000  0    1.000
    FREQ   TRANS     SOL TR  SOLAR
 9080.00  0.9959 6.89E-06 6.91E-06                                                              4.129E-03
 9081.00  0.9954 6.91E-06 6.94E-06                                                              4.600E-03
 9082.00  0.9940 6.88E-06 6.92E-06                                                              6.062E-03
 9083.00  0.9946 6.89E-06 6.93E-06                                                              5.370E-03
 9084.00  0.9959 6.88E-06 6.90E-06                                                              4.092E-03
 9085.00  0.9955 6.87E-06 6.90E-06                                                              4.499E-03
 9086.00  0.9947 6.87E-06 6.90E-06                                                              5.321E-03
 9087.00  0.9957 6.90E-06 6.93E-06                                                              4.274E-03
 9088.00  0.9959 6.89E-06 6.91E-06                                                              4.093E-03
 9089.00  0.9955 6.89E-06 6.92E-06                                                              4.516E-03
 9090.00  0.9958 6.89E-06 6.92E-06                                                              4.172E-03
 9091.00  0.9945 6.87E-06 6.91E-06                                                              5.536E-03
 9092.00  0.9953 6.88E-06 6.91E-06                                                              4.671E-03
 9093.00  0.9919 6.88E-06 6.94E-06                                                              8.176E-03
 9094.00  0.9957 6.91E-06 6.94E-06                                                              4.323E-03
 9095.00  0.9953 6.93E-06 6.96E-06                                                              4.678E-03
 9096.00  0.9956 6.94E-06 6.97E-06                                                              4.376E-03
 9097.00  0.9959 6.91E-06 6.93E-06                                                              4.100E-03
 9098.00  0.9953 6.87E-06 6.91E-06                                                              4.729E-03
 9099.00  0.9956 6.82E-06 6.85E-06                                                              4.399E-03
 9100.00  0.9947 6.77E-06 6.81E-06                                                              5.360E-03
 9101.00  0.9956 6.66E-06 6.69E-06                                                              4.408E-03
 9102.00  0.9959 6.64E-06 6.67E-06                                                              4.126E-03
 9103.00  0.9954 6.53E-06 6.56E-06                                                              4.592E-03
 9104.00  0.9959 6.47E-06 6.50E-06                                                              4.120E-03
 9105.00  0.9959 6.48E-06 6.51E-06                                                              4.125E-03
 9106.00  0.9955 6.59E-06 6.62E-06                                                              4.540E-03
 9107.00  0.9954 6.65E-06 6.68E-06                                                              4.598E-03
 9108.00  0.9946 6.75E-06 6.78E-06                                                              5.452E-03
 9109.00  0.9955 6.88E-06 6.91E-06                                                              4.498E-03
 9110.00  0.9958 6.90E-06 6.93E-06                                                              4.236E-03
 9111.00  0.9950 6.85E-06 6.89E-06                                                              5.042E-03
 9112.00  0.9959 6.85E-06 6.88E-06                                                              4.135E-03
 9113.00  0.9959 6.85E-06 6.88E-06                                                              4.132E-03
 9114.00  0.9958 6.80E-06 6.83E-06                                                              4.216E-03
 9115.00  0.9959 6.63E-06 6.66E-06                                                              4.135E-03
 9116.00  0.9959 6.61E-06 6.63E-06                                                              4.134E-03
 9117.00  0.9959 6.59E-06 6.62E-06                                                              4.136E-03
 9118.00  0.9959 6.60E-06 6.62E-06                                                              4.143E-03
 9119.00  0.9958 6.66E-06 6.69E-06                                                              4.178E-03
 9120.00  0.9957 6.84E-06 6.87E-06                                                              4.325E-03
 9121.00  0.9958 6.89E-06 6.91E-06                                                              4.217E-03
 9122.00  0.9949 6.77E-06 6.81E-06                                                              5.103E-03
 9123.00  0.9957 6.78E-06 6.81E-06                                                              4.300E-03
 9124.00  0.9948 6.75E-06 6.78E-06                                                              5.247E-03
 9125.00  0.9943 6.65E-06 6.68E-06                                                              5.692E-03
 9126.00  0.9954 6.62E-06 6.65E-06                                                              4.619E-03
 9127.00  0.9958 6.74E-06 6.76E-06                                                              4.164E-03
 9128.00  0.9958 6.74E-06 6.77E-06                                                              4.172E-03
 9129.00  0.9958 6.73E-06 6.75E-06                                                              4.232E-03
 9130.00  0.9958 6.79E-06 6.82E-06                                                              4.222E-03
 9131.00  0.9958 6.82E-06 6.84E-06                                                              4.201E-03
 9132.00  0.9957 6.80E-06 6.83E-06                                                              4.289E-03
 9133.00  0.9939 6.76E-06 6.80E-06                                                              6.111E-03
 9134.00  0.9957 6.75E-06 6.77E-06                                                              4.311E-03
 9135.00  0.9954 6.70E-06 6.73E-06                                                              4.579E-03
 9136.00  0.9955 6.59E-06 6.62E-06                                                              4.502E-03
 9137.00  0.9958 6.42E-06 6.45E-06                                                              4.221E-03
 9138.00  0.9957 6.18E-06 6.20E-06                                                              4.327E-03
 9139.00  0.9958 6.04E-06 6.07E-06                                                              4.221E-03
 9140.00  0.9958 6.02E-06 6.04E-06                                                              4.195E-03
 9141.00  0.9958 6.07E-06 6.10E-06                                                              4.191E-03
 9142.00  0.9955 6.23E-06 6.25E-06                                                              4.553E-03
 9143.00  0.9958 6.48E-06 6.50E-06                                                              4.205E-03
 9144.00  0.9958 6.63E-06 6.66E-06                                                              4.200E-03
 9145.00  0.9958 6.70E-06 6.73E-06                                                              4.191E-03
 9146.00  0.9954 6.75E-06 6.78E-06                                                              4.607E-03
 9147.00  0.9958 6.78E-06 6.80E-06                                                              4.198E-03
 9148.00  0.9958 6.78E-06 6.81E-06                                                              4.202E-03
 9149.00  0.9957 6.80E-06 6.83E-06                                                              4.267E-03
 9150.00  0.9953 6.83E-06 6.87E-06                                                              4.681E-03
 9151.00  0.9942 6.86E-06 6.90E-06                                                              5.769E-03
 9152.00  0.9956 6.90E-06 6.93E-06                                                              4.372E-03
 9153.00  0.9925 6.92E-06 6.98E-06                                                              7.575E-03
 9154.00  0.9958 6.95E-06 6.98E-06                                                              4.239E-03
 9155.00  0.9958 6.96E-06 6.99E-06                                                              4.220E-03
 9156.00  0.9958 6.94E-06 6.97E-06                                                              4.209E-03
 9157.00  0.9957 6.84E-06 6.87E-06                                                              4.264E-03
 9158.00  0.9958 6.79E-06 6.82E-06                                                              4.210E-03
 9159.00  0.9958 6.80E-06 6.83E-06                                                              4.243E-03
