T F 2    3    3    0    2    2    2    2    2    2    1    0    0   0.0000.00000
    1    1    1    0    0    0  23.00000   0.00000   0.00000   0.00000   0.00000
 -99.000 -99.000 -99.000
 -99.00000 -99.00000 -99.00000  2.922360  0.000710 ! H2O & O3 COLUMNS [GM/CM2]
   36MID-LATITUDE SUMMER 
   5.00000 100.00000  75.00000 336.21320   2.87700   0.00000    0        0.00000
  -99  -99  172    0
 -99.00000 -99.00000 -99.00000 -99.00000 -99.00000 -99.00000   0.00000 -99.00000
    1995.0    3335.0       1.0       1.0NW        W1    
    0   0    0.000  0    0.000  0    1.000
    FREQ   TRANS     SOL TR  SOLAR
 1995.00  0.7535 6.46E-07 8.57E-07                                                              2.830E-01
 1996.00  0.8249 7.11E-07 8.62E-07                                                              1.925E-01
 1997.00  0.8371 7.21E-07 8.61E-07                                                              1.779E-01
 1998.00  0.6857 5.90E-07 8.60E-07                                                              3.772E-01
 1999.00  0.1502 1.30E-07 8.64E-07                                                              1.896E+00
 2000.00  0.7104 6.16E-07 8.67E-07                                                              3.420E-01
 2001.00  0.8692 7.51E-07 8.64E-07                                                              1.402E-01
 2002.00  0.9153 7.89E-07 8.62E-07                                                              8.852E-02
 2003.00  0.8875 7.71E-07 8.69E-07                                                              1.193E-01
 2004.00  0.9163 7.95E-07 8.68E-07                                                              8.740E-02
 2005.00  0.9223 7.99E-07 8.67E-07                                                              8.088E-02
 2006.00  0.8216 7.13E-07 8.68E-07                                                              1.965E-01
 2007.00  0.7138 6.23E-07 8.73E-07                                                              3.371E-01
 2008.00  0.3689 3.22E-07 8.74E-07                                                              9.971E-01
 2009.00  0.4469 3.90E-07 8.72E-07                                                              8.055E-01
 2010.00  0.7462 6.53E-07 8.75E-07                                                              2.928E-01
 2011.00  0.8747 7.64E-07 8.73E-07                                                              1.339E-01
 2012.00  0.8885 7.79E-07 8.77E-07                                                              1.183E-01
 2013.00  0.8887 7.80E-07 8.77E-07                                                              1.180E-01
 2014.00  0.8400 7.37E-07 8.77E-07                                                              1.743E-01
 2015.00  0.7447 6.51E-07 8.75E-07                                                              2.948E-01
 2016.00  0.3607 3.17E-07 8.78E-07                                                              1.020E+00
 2017.00  0.0235 2.06E-08 8.78E-07                                                              3.751E+00
 2018.00  0.1619 1.42E-07 8.79E-07                                                              1.820E+00
 2019.00  0.1044 9.17E-08 8.78E-07                                                              2.259E+00
 2020.00  0.6755 5.95E-07 8.81E-07                                                              3.923E-01
 2021.00  0.8014 7.06E-07 8.81E-07                                                              2.214E-01
 2022.00  0.8462 7.46E-07 8.81E-07                                                              1.670E-01
 2023.00  0.3410 3.00E-07 8.79E-07                                                              1.076E+00
 2024.00  0.8530 7.52E-07 8.82E-07                                                              1.590E-01
 2025.00  0.8649 7.65E-07 8.85E-07                                                              1.451E-01
 2026.00  0.7008 6.22E-07 8.87E-07                                                              3.555E-01
 2027.00  0.2493 2.21E-07 8.85E-07                                                              1.389E+00
 2028.00  0.8451 7.47E-07 8.84E-07                                                              1.683E-01
 2029.00  0.8989 7.99E-07 8.89E-07                                                              1.066E-01
 2030.00  0.8846 7.85E-07 8.88E-07                                                              1.227E-01
 2031.00  0.9071 8.04E-07 8.87E-07                                                              9.746E-02
 2032.00  0.8944 7.93E-07 8.87E-07                                                              1.115E-01
 2033.00  0.9249 8.24E-07 8.91E-07                                                              7.811E-02
 2034.00  0.6881 6.13E-07 8.90E-07                                                              3.739E-01
 2035.00  0.8554 7.61E-07 8.90E-07                                                              1.562E-01
 2036.00  0.9230 8.25E-07 8.93E-07                                                              8.015E-02
 2037.00  0.6263 5.60E-07 8.95E-07                                                              4.679E-01
 2038.00  0.5421 4.86E-07 8.97E-07                                                              6.123E-01
 2039.00  0.8737 7.85E-07 8.98E-07                                                              1.351E-01
 2040.00  0.6657 5.99E-07 8.99E-07                                                              4.069E-01
 2041.00  0.1673 1.50E-07 8.97E-07                                                              1.788E+00
 2042.00  0.4104 3.70E-07 9.02E-07                                                              8.906E-01
 2043.00  0.5974 5.38E-07 9.00E-07                                                              5.151E-01
 2044.00  0.2232 2.01E-07 8.99E-07                                                              1.500E+00
 2045.00  0.8105 7.29E-07 8.99E-07                                                              2.101E-01
 2046.00  0.6110 5.51E-07 9.02E-07                                                              4.926E-01
 2047.00  0.6955 6.28E-07 9.03E-07                                                              3.632E-01
 2048.00  0.7339 6.64E-07 9.04E-07                                                              3.094E-01
 2049.00  0.5901 5.33E-07 9.03E-07                                                              5.275E-01
 2050.00  0.7894 7.12E-07 9.03E-07                                                              2.365E-01
 2051.00  0.6570 5.93E-07 9.02E-07                                                              4.201E-01
 2052.00  0.5519 4.99E-07 9.03E-07                                                              5.944E-01
 2053.00  0.7946 7.17E-07 9.02E-07                                                              2.299E-01
 2054.00  0.5646 5.10E-07 9.03E-07                                                              5.716E-01
 2055.00  0.5096 4.63E-07 9.08E-07                                                              6.742E-01
 2056.00  0.7992 7.29E-07 9.12E-07                                                              2.242E-01
 2057.00  0.5251 4.77E-07 9.08E-07                                                              6.442E-01
 2058.00  0.5041 4.58E-07 9.08E-07                                                              6.850E-01
 2059.00  0.7275 6.65E-07 9.15E-07                                                              3.182E-01
 2060.00  0.2591 2.36E-07 9.13E-07                                                              1.351E+00
 2061.00  0.3768 3.43E-07 9.11E-07                                                              9.760E-01
 2062.00  0.6977 6.37E-07 9.13E-07                                                              3.600E-01
 2063.00  0.4274 3.92E-07 9.16E-07                                                              8.501E-01
 2064.00  0.3832 3.51E-07 9.16E-07                                                              9.593E-01
 2065.00  0.1124 1.03E-07 9.18E-07                                                              2.186E+00
 2066.00  0.1494 1.38E-07 9.21E-07                                                              1.901E+00
 2067.00  0.6535 6.01E-07 9.20E-07                                                              4.254E-01
 2068.00  0.5621 5.18E-07 9.22E-07                                                              5.761E-01
 2069.00  0.3965 3.65E-07 9.21E-07                                                              9.251E-01
 2070.00  0.6563 6.06E-07 9.23E-07                                                              4.211E-01
 2071.00  0.4947 4.54E-07 9.18E-07                                                              7.039E-01
 2072.00  0.4909 4.53E-07 9.22E-07                                                              7.114E-01
 2073.00  0.5036 4.65E-07 9.23E-07                                                              6.860E-01
 2074.00  0.2741 2.54E-07 9.25E-07                                                              1.294E+00
