T F 2    3    3    0    2    2    2    2    2    2    1    0    0   0.0000.00000
    1    1    1    0    0    0  50.00000   0.00000   0.00000   0.00000   0.00000
 -99.000 -99.000 -99.000
 -99.00000 -99.00000 -99.00000  2.922360  0.000710 ! H2O & O3 COLUMNS [GM/CM2]
   36MID-LATITUDE SUMMER 
   3.00000 100.00000  70.00000 269.47702   2.24301   0.00000    0        0.00000
  -99  -99  172    0
 -99.00000 -99.00000 -99.00000 -99.00000 -99.00000 -99.00000   0.00000 -99.00000
    9080.0   14300.0       1.0       1.0NW        W1    
    0   0    0.000  0    0.000  0    1.000
    FREQ   TRANS     SOL TR  SOLAR
 9080.00  0.9088 6.28E-06 6.91E-06                                                              9.560E-02
 9081.00  0.8279 5.75E-06 6.94E-06                                                              1.888E-01
 9082.00  0.6611 4.58E-06 6.92E-06                                                              4.139E-01
 9083.00  0.7334 5.08E-06 6.93E-06                                                              3.101E-01
 9084.00  0.9226 6.37E-06 6.90E-06                                                              8.051E-02
 9085.00  0.8411 5.80E-06 6.90E-06                                                              1.730E-01
 9086.00  0.7277 5.02E-06 6.90E-06                                                              3.179E-01
 9087.00  0.8682 6.02E-06 6.93E-06                                                              1.414E-01
 9088.00  0.9241 6.39E-06 6.91E-06                                                              7.893E-02
 9089.00  0.8351 5.78E-06 6.92E-06                                                              1.802E-01
 9090.00  0.9029 6.25E-06 6.92E-06                                                              1.022E-01
 9091.00  0.7427 5.13E-06 6.91E-06                                                              2.975E-01
 9092.00  0.7776 5.37E-06 6.91E-06                                                              2.516E-01
 9093.00  0.6581 4.57E-06 6.94E-06                                                              4.185E-01
 9094.00  0.8402 5.83E-06 6.94E-06                                                              1.741E-01
 9095.00  0.8053 5.60E-06 6.96E-06                                                              2.166E-01
 9096.00  0.8539 5.95E-06 6.97E-06                                                              1.579E-01
 9097.00  0.9272 6.43E-06 6.93E-06                                                              7.560E-02
 9098.00  0.8002 5.53E-06 6.91E-06                                                              2.229E-01
 9099.00  0.8663 5.94E-06 6.85E-06                                                              1.435E-01
 9100.00  0.7455 5.08E-06 6.81E-06                                                              2.937E-01
 9101.00  0.8539 5.72E-06 6.69E-06                                                              1.579E-01
 9102.00  0.9193 6.13E-06 6.67E-06                                                              8.412E-02
 9103.00  0.8194 5.37E-06 6.56E-06                                                              1.992E-01
 9104.00  0.9291 6.04E-06 6.50E-06                                                              7.351E-02
 9105.00  0.9293 6.05E-06 6.51E-06                                                              7.329E-02
 9106.00  0.8280 5.48E-06 6.62E-06                                                              1.888E-01
 9107.00  0.8148 5.44E-06 6.68E-06                                                              2.048E-01
 9108.00  0.6798 4.61E-06 6.78E-06                                                              3.859E-01
 9109.00  0.8458 5.85E-06 6.91E-06                                                              1.674E-01
 9110.00  0.8883 6.16E-06 6.93E-06                                                              1.185E-01
 9111.00  0.7919 5.46E-06 6.89E-06                                                              2.333E-01
 9112.00  0.9307 6.40E-06 6.88E-06                                                              7.185E-02
 9113.00  0.9319 6.41E-06 6.88E-06                                                              7.057E-02
 9114.00  0.9066 6.19E-06 6.83E-06                                                              9.810E-02
 9115.00  0.9334 6.22E-06 6.66E-06                                                              6.888E-02
 9116.00  0.9344 6.20E-06 6.63E-06                                                              6.784E-02
 9117.00  0.9343 6.18E-06 6.62E-06                                                              6.796E-02
 9118.00  0.9326 6.18E-06 6.62E-06                                                              6.977E-02
 9119.00  0.9225 6.17E-06 6.69E-06                                                              8.063E-02
 9120.00  0.8875 6.10E-06 6.87E-06                                                              1.194E-01
 9121.00  0.9009 6.23E-06 6.91E-06                                                              1.044E-01
 9122.00  0.7523 5.12E-06 6.81E-06                                                              2.846E-01
 9123.00  0.8927 6.08E-06 6.81E-06                                                              1.135E-01
 9124.00  0.7332 4.97E-06 6.78E-06                                                              3.103E-01
 9125.00  0.7083 4.73E-06 6.68E-06                                                              3.449E-01
 9126.00  0.8286 5.51E-06 6.65E-06                                                              1.880E-01
 9127.00  0.9277 6.27E-06 6.76E-06                                                              7.510E-02
 9128.00  0.9327 6.31E-06 6.77E-06                                                              6.963E-02
 9129.00  0.9107 6.15E-06 6.75E-06                                                              9.357E-02
 9130.00  0.9093 6.20E-06 6.82E-06                                                              9.509E-02
 9131.00  0.9297 6.36E-06 6.84E-06                                                              7.287E-02
 9132.00  0.8945 6.11E-06 6.83E-06                                                              1.115E-01
 9133.00  0.6693 4.55E-06 6.80E-06                                                              4.015E-01
 9134.00  0.8805 5.96E-06 6.77E-06                                                              1.273E-01
 9135.00  0.8241 5.54E-06 6.73E-06                                                              1.934E-01
 9136.00  0.8603 5.70E-06 6.62E-06                                                              1.505E-01
 9137.00  0.9149 5.90E-06 6.45E-06                                                              8.890E-02
 9138.00  0.8962 5.56E-06 6.20E-06                                                              1.096E-01
 9139.00  0.9212 5.59E-06 6.07E-06                                                              8.210E-02
 9140.00  0.9313 5.63E-06 6.04E-06                                                              7.118E-02
 9141.00  0.9332 5.69E-06 6.10E-06                                                              6.911E-02
 9142.00  0.8379 5.24E-06 6.25E-06                                                              1.769E-01
 9143.00  0.9220 6.00E-06 6.50E-06                                                              8.118E-02
 9144.00  0.9325 6.21E-06 6.66E-06                                                              6.994E-02
 9145.00  0.9311 6.27E-06 6.73E-06                                                              7.135E-02
 9146.00  0.8422 5.71E-06 6.78E-06                                                              1.718E-01
 9147.00  0.9308 6.33E-06 6.80E-06                                                              7.167E-02
 9148.00  0.9309 6.34E-06 6.81E-06                                                              7.161E-02
 9149.00  0.9149 6.25E-06 6.83E-06                                                              8.900E-02
 9150.00  0.8361 5.74E-06 6.87E-06                                                              1.790E-01
 9151.00  0.6563 4.53E-06 6.90E-06                                                              4.212E-01
 9152.00  0.8616 5.97E-06 6.93E-06                                                              1.490E-01
 9153.00  0.7150 4.99E-06 6.98E-06                                                              3.355E-01
 9154.00  0.9199 6.42E-06 6.98E-06                                                              8.353E-02
 9155.00  0.9314 6.51E-06 6.99E-06                                                              7.106E-02
 9156.00  0.9339 6.51E-06 6.97E-06                                                              6.840E-02
 9157.00  0.9191 6.31E-06 6.87E-06                                                              8.435E-02
 9158.00  0.9336 6.37E-06 6.82E-06                                                              6.875E-02
 9159.00  0.9235 6.31E-06 6.83E-06                                                              7.957E-02
