T F 2    2    2    0    2    2    2    2    2    2    1    0    0   0.0000.00000
    1    1    1    0    0    0   2.00000   0.00000   0.00000   0.00000   0.00000
 -99.000 -99.000 -99.000
 -99.00000 -99.00000 -99.00000  2.922360  0.000710 ! H2O & O3 COLUMNS [GM/CM2]
   36MID-LATITUDE SUMMER 
  20.00000  10.00000 180.00000  10.00000   0.00000   0.00000    0        0.00000
    0    0  172    0
   0.00000   0.00000   0.00000  70.00331   0.00000 180.00000   0.00000   0.00000
    9091.0   14286.0      10.0      10.0NW              
    0   0    0.000  0    0.000  0    1.000
    FREQ  TOT_TRANS  PTH_THRML  THRML_SCT  SURF_EMIS   SOL_SCAT  SING_SCAT  GRND_RFLT  DRCT_RFLT  TOTAL_RAD  REF_SOL  SOL@OBS   DEPTH DIR_EM    TOA_SUN BBODY_T[K]
 9091.00 0.99641103 3.5113E-28 0.0000E+00 0.0000E+00 1.4321E-09 1.4321E-09 0.0000E+00 0.0000E+00 1.4321E-09 6.81E-06 6.90E-06   0.004 1.0000 6.9214E-06    645.831
 9101.00 0.99669671 2.7273E-28 0.0000E+00 0.0000E+00 1.4023E-09 1.4023E-09 0.0000E+00 0.0000E+00 1.4023E-09 6.65E-06 6.73E-06   0.003 1.0000 6.7529E-06    645.766
 9111.00 0.99684840 2.2578E-28 0.0000E+00 0.0000E+00 1.4111E-09 1.4111E-09 0.0000E+00 0.0000E+00 1.4111E-09 6.67E-06 6.75E-06   0.003 1.0000 6.7702E-06    646.569
 9121.00 0.99680644 2.1728E-28 0.0000E+00 0.0000E+00 1.4132E-09 1.4132E-09 0.0000E+00 0.0000E+00 1.4132E-09 6.65E-06 6.74E-06   0.003 1.0000 6.7570E-06    647.222
 9131.00 0.99674946 2.1268E-28 0.0000E+00 0.0000E+00 1.4097E-09 1.4097E-09 0.0000E+00 0.0000E+00 1.4097E-09 6.61E-06 6.70E-06   0.003 1.0000 6.7175E-06    647.748
 9141.00 0.99692708 1.7128E-28 0.0000E+00 0.0000E+00 1.3573E-09 1.3573E-09 0.0000E+00 0.0000E+00 1.3573E-09 6.35E-06 6.43E-06   0.003 1.0000 6.4440E-06    647.142
 9151.00 0.99658740 2.1045E-28 0.0000E+00 0.0000E+00 1.4499E-09 1.4499E-09 0.0000E+00 0.0000E+00 1.4499E-09 6.75E-06 6.84E-06   0.003 1.0000 6.8615E-06    649.856
 9161.00 0.99695867 1.4487E-28 0.0000E+00 0.0000E+00 1.4708E-09 1.4708E-09 0.0000E+00 0.0000E+00 1.4708E-09 6.83E-06 6.91E-06   0.003 1.0000 6.9345E-06    650.920
 9171.00 0.99676698 1.6040E-28 0.0000E+00 0.0000E+00 1.4870E-09 1.4870E-09 0.0000E+00 0.0000E+00 1.4870E-09 6.88E-06 6.97E-06   0.003 1.0000 6.9883E-06    651.880
