T F 2    2    2    0    2    2    2    2    2    2    1    0    0   0.0000.00000
    1    1    1    0    0    0   2.00000   0.00000   0.00000   0.00000   0.00000
 -99.000 -99.000 -99.000
 -99.00000 -99.00000 -99.00000  2.922360  0.000710 ! H2O & O3 COLUMNS [GM/CM2]
   36MID-LATITUDE SUMMER 
   5.00000   3.00000 180.00000   2.00000   0.00000   0.00000    0        0.00000
    0    0  172    0
   0.00000   0.00000   0.00000  20.00337   0.00000 180.00000   0.00000   0.00000
    9091.0   14286.0      10.0      10.0NW              
    0   0    0.000  0    0.000  0    1.000
    FREQ  TOT_TRANS  PTH_THRML  THRML_SCT  SURF_EMIS   SOL_SCAT  SING_SCAT  GRND_RFLT  DRCT_RFLT  TOTAL_RAD  REF_SOL  SOL@OBS   DEPTH DIR_EM    TOA_SUN BBODY_T[K]
 9091.00 0.94465846 1.0099E-22 0.0000E+00 0.0000E+00 6.4351E-09 6.4351E-09 0.0000E+00 0.0000E+00 6.4351E-09 6.03E-06 6.67E-06   0.057 1.0000 6.9214E-06    697.587
 9101.00 0.95721996 7.5624E-23 0.0000E+00 0.0000E+00 6.4002E-09 6.4002E-09 0.0000E+00 0.0000E+00 6.4002E-09 6.03E-06 6.56E-06   0.044 1.0000 6.7529E-06    698.029
 9111.00 0.96637779 5.7158E-23 0.0000E+00 0.0000E+00 6.5241E-09 6.5241E-09 0.0000E+00 0.0000E+00 6.5241E-09 6.18E-06 6.61E-06   0.034 1.0000 6.7702E-06    699.388
 9121.00 0.96565723 5.4800E-23 0.0000E+00 0.0000E+00 6.5228E-09 6.5228E-09 0.0000E+00 0.0000E+00 6.5228E-09 6.16E-06 6.59E-06   0.035 1.0000 6.7570E-06    700.025
 9131.00 0.96398634 5.5099E-23 0.0000E+00 0.0000E+00 6.4858E-09 6.4858E-09 0.0000E+00 0.0000E+00 6.4858E-09 6.10E-06 6.55E-06   0.037 1.0000 6.7175E-06    700.457
 9141.00 0.97418463 3.7952E-23 0.0000E+00 0.0000E+00 6.3342E-09 6.3342E-09 0.0000E+00 0.0000E+00 6.3342E-09 5.99E-06 6.31E-06   0.026 1.0000 6.4440E-06    700.219
 9151.00 0.96011728 5.4159E-23 0.0000E+00 0.0000E+00 6.6399E-09 6.6399E-09 0.0000E+00 0.0000E+00 6.6399E-09 6.21E-06 6.67E-06   0.041 1.0000 6.8615E-06    702.625
 9161.00 0.98065740 2.5585E-23 0.0000E+00 0.0000E+00 6.9257E-09 6.9257E-09 0.0000E+00 0.0000E+00 6.9257E-09 6.56E-06 6.82E-06   0.020 1.0000 6.9345E-06    704.855
 9171.00 0.96932793 3.8391E-23 0.0000E+00 0.0000E+00 6.8812E-09 6.8812E-09 0.0000E+00 0.0000E+00 6.8812E-09 6.44E-06 6.83E-06   0.031 1.0000 6.9883E-06    705.258
 9181.00 0.97594661 2.8990E-23 0.0000E+00 0.0000E+00 6.8510E-09 6.8510E-09 0.0000E+00 0.0000E+00 6.8510E-09 6.42E-06 6.74E-06   0.024 1.0000 6.8738E-06    705.737
 9191.00 0.98131526 2.1471E-23 0.0000E+00 0.0000E+00 6.9051E-09 6.9051E-09 0.0000E+00 0.0000E+00 6.9051E-09 6.48E-06 6.74E-06   0.019 1.0000 6.8531E-06    706.680
 9201.00 0.97237051 2.9594E-23 0.0000E+00 0.0000E+00 6.7674E-09 6.7674E-09 0.0000E+00 0.0000E+00 6.7674E-09 6.29E-06 6.63E-06   0.028 1.0000 6.7792E-06    706.565
 9211.00 0.97279996 2.8063E-23 0.0000E+00 0.0000E+00 7.0411E-09 7.0411E-09 0.0000E+00 0.0000E+00 7.0411E-09 6.53E-06 6.88E-06   0.028 1.0000 7.0277E-06    708.709
 9221.00 0.97898883 2.0764E-23 0.0000E+00 0.0000E+00 7.0576E-09 7.0576E-09 0.0000E+00 0.0000E+00 7.0576E-09 6.56E-06 6.84E-06   0.021 1.0000 6.9689E-06    709.444
 9231.00 0.97744185 2.1291E-23 0.0000E+00 0.0000E+00 6.8860E-09 6.8860E-09 0.0000E+00 0.0000E+00 6.8860E-09 6.37E-06 6.67E-06   0.023 1.0000 6.7955E-06    709.156
 9241.00 0.98219627 1.5950E-23 0.0000E+00 0.0000E+00 6.9419E-09 6.9419E-09 0.0000E+00 0.0000E+00 6.9419E-09 6.43E-06 6.67E-06   0.018 1.0000 6.7842E-06    710.109
 9251.00 0.97835267 1.8465E-23 0.0000E+00 0.0000E+00 7.0431E-09 7.0431E-09 0.0000E+00 0.0000E+00 7.0431E-09 6.48E-06 6.77E-06   0.022 1.0000 6.9007E-06    711.303
 9261.00 0.98012954 1.6217E-23 0.0000E+00 0.0000E+00 7.1761E-09 7.1761E-09 0.0000E+00 0.0000E+00 7.1761E-09 6.60E-06 6.87E-06   0.020 1.0000 6.9947E-06    712.661
 9271.00 0.98359311 1.2733E-23 0.0000E+00 0.0000E+00 7.1079E-09 7.1079E-09 0.0000E+00 0.0000E+00 7.1079E-09 6.54E-06 6.76E-06   0.017 1.0000 6.8762E-06    712.943
 9281.00 0.97844297 1.5916E-23 0.0000E+00 0.0000E+00 7.2358E-09 7.2358E-09 0.0000E+00 0.0000E+00 7.2358E-09 6.60E-06 6.90E-06   0.022 1.0000 7.0330E-06    714.269
 9291.00 0.98396599 1.1281E-23 0.0000E+00 0.0000E+00 7.2926E-09 7.2926E-09 0.0000E+00 0.0000E+00 7.2926E-09 6.67E-06 6.90E-06   0.016 1.0000 7.0135E-06    715.215
 9301.00 0.98140168 1.2402E-23 0.0000E+00 0.0000E+00 7.1296E-09 7.1296E-09 0.0000E+00 0.0000E+00 7.1296E-09 6.49E-06 6.74E-06   0.019 1.0000 6.8637E-06    714.996
