T F 2    2    2    0    2    2    2    2    2    2    1    0    0   0.0000.00000
    1    1    1    0    0    0   2.00000   0.00000   0.00000   0.00000   0.00000
 -99.000 -99.000 -99.000
 -99.00000 -99.00000 -99.00000  2.922360  0.000710 ! H2O & O3 COLUMNS [GM/CM2]
   36MID-LATITUDE SUMMER 
   5.00000   3.00000  92.49141  50.00084   0.44901   0.00000    0        0.00000
    0    0  172    0
   0.00000   0.00000   0.00000  70.02525   0.00000 180.00000   0.00000   0.00000
    9091.0   14286.0      10.0      10.0NW              
    0   0    0.000  0    0.000  0    1.000
    FREQ  TOT_TRANS  PTH_THRML  THRML_SCT  SURF_EMIS   SOL_SCAT  SING_SCAT  GRND_RFLT  DRCT_RFLT  TOTAL_RAD  REF_SOL  SOL@OBS   DEPTH DIR_EM    TOA_SUN BBODY_T[K]
 9091.00 0.41809693 9.2175E-22 0.0000E+00 0.0000E+00 9.9028E-08 9.9028E-08 0.0000E+00 0.0000E+00 9.9028E-08 2.54E-06 6.31E-06   0.872 1.0000 6.9214E-06    816.646
 9101.00 0.46052390 8.3593E-22 0.0000E+00 0.0000E+00 1.0261E-07 1.0261E-07 0.0000E+00 0.0000E+00 1.0261E-07 2.74E-06 6.25E-06   0.775 1.0000 6.7529E-06    819.193
 9111.00 0.53278172 7.0960E-22 0.0000E+00 0.0000E+00 1.1233E-07 1.1233E-07 0.0000E+00 0.0000E+00 1.1233E-07 3.24E-06 6.35E-06   0.630 1.0000 6.7702E-06    824.594
 9121.00 0.53142089 6.7332E-22 0.0000E+00 0.0000E+00 1.1218E-07 1.1218E-07 0.0000E+00 0.0000E+00 1.1218E-07 3.22E-06 6.33E-06   0.632 1.0000 6.7570E-06    825.255
 9131.00 0.51384354 6.6396E-22 0.0000E+00 0.0000E+00 1.0975E-07 1.0975E-07 0.0000E+00 0.0000E+00 1.0975E-07 3.08E-06 6.27E-06   0.666 1.0000 6.7175E-06    824.855
 9141.00 0.58238959 5.6638E-22 0.0000E+00 0.0000E+00 1.1401E-07 1.1401E-07 0.0000E+00 0.0000E+00 1.1401E-07 3.39E-06 6.10E-06   0.541 1.0000 6.4440E-06    827.569
 9151.00 0.53224862 5.7316E-22 0.0000E+00 0.0000E+00 1.1434E-07 1.1434E-07 0.0000E+00 0.0000E+00 1.1434E-07 3.29E-06 6.38E-06   0.631 1.0000 6.8615E-06    828.454
 9161.00 0.65067917 4.4525E-22 0.0000E+00 0.0000E+00 1.3215E-07 1.3215E-07 0.0000E+00 0.0000E+00 1.3215E-07 4.13E-06 6.62E-06   0.430 1.0000 6.9345E-06    836.808
 9171.00 0.57379633 4.8776E-22 0.0000E+00 0.0000E+00 1.2301E-07 1.2301E-07 0.0000E+00 0.0000E+00 1.2301E-07 3.63E-06 6.57E-06   0.555 1.0000 6.9883E-06    833.754
 9181.00 0.59879166 4.5015E-22 0.0000E+00 0.0000E+00 1.2504E-07 1.2504E-07 0.0000E+00 0.0000E+00 1.2504E-07 3.73E-06 6.52E-06   0.513 1.0000 6.8738E-06    835.354
 9191.00 0.64074200 3.9374E-22 0.0000E+00 0.0000E+00 1.3055E-07 1.3055E-07 0.0000E+00 0.0000E+00 1.3055E-07 4.01E-06 6.54E-06   0.445 1.0000 6.8531E-06    838.375
 9201.00 0.59186733 4.1058E-22 0.0000E+00 0.0000E+00 1.2298E-07 1.2298E-07 0.0000E+00 0.0000E+00 1.2298E-07 3.64E-06 6.40E-06   0.524 1.0000 6.7792E-06    835.949
 9211.00 0.59760875 3.8766E-22 0.0000E+00 0.0000E+00 1.2860E-07 1.2860E-07 0.0000E+00 0.0000E+00 1.2860E-07 3.81E-06 6.64E-06   0.515 1.0000 7.0277E-06    839.056
 9221.00 0.61853713 3.5681E-22 0.0000E+00 0.0000E+00 1.3096E-07 1.3096E-07 0.0000E+00 0.0000E+00 1.3096E-07 3.92E-06 6.63E-06   0.480 1.0000 6.9689E-06    840.759
 9231.00 0.62526208 3.3147E-22 0.0000E+00 0.0000E+00 1.2832E-07 1.2832E-07 0.0000E+00 0.0000E+00 1.2832E-07 3.86E-06 6.45E-06   0.470 1.0000 6.7955E-06    840.415
 9241.00 0.65221417 2.9981E-22 0.0000E+00 0.0000E+00 1.3229E-07 1.3229E-07 0.0000E+00 0.0000E+00 1.3229E-07 4.04E-06 6.48E-06   0.427 1.0000 6.7842E-06    842.776
 9251.00 0.62485695 3.0233E-22 0.0000E+00 0.0000E+00 1.3136E-07 1.3136E-07 0.0000E+00 0.0000E+00 1.3136E-07 3.92E-06 6.56E-06   0.470 1.0000 6.9007E-06    843.136
 9261.00 0.64222729 2.7694E-22 0.0000E+00 0.0000E+00 1.3560E-07 1.3560E-07 0.0000E+00 0.0000E+00 1.3560E-07 4.09E-06 6.66E-06   0.443 1.0000 6.9947E-06    845.578
 9271.00 0.66294456 2.5266E-22 0.0000E+00 0.0000E+00 1.3644E-07 1.3644E-07 0.0000E+00 0.0000E+00 1.3644E-07 4.16E-06 6.57E-06   0.411 1.0000 6.8762E-06    846.646
 9281.00 0.61898977 2.6376E-22 0.0000E+00 0.0000E+00 1.3394E-07 1.3394E-07 0.0000E+00 0.0000E+00 1.3394E-07 3.95E-06 6.68E-06   0.480 1.0000 7.0330E-06    846.392
 9291.00 0.66564751 2.2772E-22 0.0000E+00 0.0000E+00 1.4014E-07 1.4014E-07 0.0000E+00 0.0000E+00 1.4014E-07 4.26E-06 6.70E-06   0.407 1.0000 7.0135E-06    849.567
 9301.00 0.64436364 2.2688E-22 0.0000E+00 0.0000E+00 1.3462E-07 1.3462E-07 0.0000E+00 0.0000E+00 1.3462E-07 4.02E-06 6.53E-06   0.439 1.0000 6.8637E-06    848.144
 9311.00 0.65459704 2.1139E-22 0.0000E+00 0.0000E+00 1.3861E-07 1.3861E-07 0.0000E+00 0.0000E+00 1.3861E-07 4.16E-06 6.65E-06   0.424 1.0000 6.9849E-06    850.455
 9321.00 0.64325809 2.0751E-22 0.0000E+00 0.0000E+00 1.3554E-07 1.3554E-07 0.0000E+00 0.0000E+00 1.3554E-07 4.01E-06 6.55E-06   0.441 1.0000 6.8861E-06    849.985
 9331.00 0.64412612 1.9731E-22 0.0000E+00 0.0000E+00 1.3826E-07 1.3826E-07 0.0000E+00 0.0000E+00 1.3826E-07 4.08E-06 6.66E-06   0.440 1.0000 7.0103E-06    851.797
 9341.00 0.64144289 1.8863E-22 0.0000E+00 0.0000E+00 1.3741E-07 1.3741E-07 0.0000E+00 0.0000E+00 1.3741E-07 4.04E-06 6.62E-06   0.444 1.0000 6.9794E-06    852.204
 9351.00 0.62834513 1.8517E-22 0.0000E+00 0.0000E+00 1.3053E-07 1.3053E-07 0.0000E+00 0.0000E+00 1.3053E-07 3.78E-06 6.34E-06   0.465 1.0000 6.7060E-06    850.174
 9361.00 0.63041383 1.7517E-22 0.0000E+00 0.0000E+00 1.3469E-07 1.3469E-07 0.0000E+00 0.0000E+00 1.3469E-07 3.90E-06 6.52E-06   0.461 1.0000 6.9146E-06    852.598
 9371.00 0.62567216 1.6858E-22 0.0000E+00 0.0000E+00 1.3614E-07 1.3614E-07 0.0000E+00 0.0000E+00 1.3614E-07 3.91E-06 6.60E-06   0.469 1.0000 7.0062E-06    853.917
 9381.00 0.62788481 1.5961E-22 0.0000E+00 0.0000E+00 1.3605E-07 1.3605E-07 0.0000E+00 0.0000E+00 1.3605E-07 3.91E-06 6.56E-06   0.465 1.0000 6.9727E-06    854.620
 9391.00 0.62433183 1.5335E-22 0.0000E+00 0.0000E+00 1.3836E-07 1.3836E-07 0.0000E+00 0.0000E+00 1.3836E-07 3.95E-06 6.68E-06   0.471 1.0000 7.0927E-06    856.269
 9401.00 0.63127506 1.4363E-22 0.0000E+00 0.0000E+00 1.3869E-07 1.3869E-07 0.0000E+00 0.0000E+00 1.3869E-07 3.97E-06 6.64E-06   0.460 1.0000 7.0394E-06    857.137
 9411.00 0.63131458 1.3690E-22 0.0000E+00 0.0000E+00 1.3894E-07 1.3894E-07 0.0000E+00 0.0000E+00 1.3894E-07 3.97E-06 6.63E-06   0.460 1.0000 7.0221E-06    857.973
 9421.00 0.63731790 1.2849E-22 0.0000E+00 0.0000E+00 1.3985E-07 1.3985E-07 0.0000E+00 0.0000E+00 1.3985E-07 4.01E-06 6.62E-06   0.450 1.0000 7.0055E-06    859.067
 9431.00 0.63968182 1.2168E-22 0.0000E+00 0.0000E+00 1.3986E-07 1.3986E-07 0.0000E+00 0.0000E+00 1.3986E-07 4.00E-06 6.59E-06   0.447 1.0000 6.9676E-06    859.810
 9441.00 0.64184111 1.1530E-22 0.0000E+00 0.0000E+00 1.4022E-07 1.4022E-07 0.0000E+00 0.0000E+00 1.4022E-07 4.01E-06 6.57E-06   0.443 1.0000 6.9484E-06    860.688
 9451.00 0.64584935 1.0878E-22 0.0000E+00 0.0000E+00 1.4180E-07 1.4180E-07 0.0000E+00 0.0000E+00 1.4180E-07 4.06E-06 6.61E-06   0.437 1.0000 6.9764E-06    862.038
 9461.00 0.65080172 1.0237E-22 0.0000E+00 0.0000E+00 1.4522E-07 1.4522E-07 0.0000E+00 0.0000E+00 1.4522E-07 4.17E-06 6.73E-06   0.430 1.0000 7.0891E-06    864.082
 9471.00 0.65491176 9.6541E-23 0.0000E+00 0.0000E+00 1.4628E-07 1.4628E-07 0.0000E+00 0.0000E+00 1.4628E-07 4.20E-06 6.74E-06   0.423 1.0000 7.0904E-06    865.219
 9481.00 0.65871090 9.1082E-23 0.0000E+00 0.0000E+00 1.4711E-07 1.4711E-07 0.0000E+00 0.0000E+00 1.4711E-07 4.23E-06 6.74E-06   0.417 1.0000 7.0848E-06    866.270
 9491.00 0.66169262 8.6092E-23 0.0000E+00 0.0000E+00 1.4670E-07 1.4670E-07 0.0000E+00 0.0000E+00 1.4670E-07 4.22E-06 6.69E-06   0.413 1.0000 7.0271E-06    866.857
 9501.00 0.66333437 8.1658E-23 0.0000E+00 0.0000E+00 1.4812E-07 1.4812E-07 0.0000E+00 0.0000E+00 1.4812E-07 4.26E-06 6.73E-06   0.410 1.0000 7.0663E-06    868.125
 9511.00 0.66515118 7.7419E-23 0.0000E+00 0.0000E+00 1.4890E-07 1.4890E-07 0.0000E+00 0.0000E+00 1.4890E-07 4.28E-06 6.74E-06   0.408 1.0000 7.0729E-06    869.155
 9521.00 0.66658193 7.3435E-23 0.0000E+00 0.0000E+00 1.4932E-07 1.4932E-07 0.0000E+00 0.0000E+00 1.4932E-07 4.29E-06 6.74E-06   0.406 1.0000 7.0689E-06    870.051
 9531.00 0.66714871 6.9827E-23 0.0000E+00 0.0000E+00 1.5003E-07 1.5003E-07 0.0000E+00 0.0000E+00 1.5003E-07 4.30E-06 6.75E-06   0.405 1.0000 7.0837E-06    871.052
 9541.00 0.66923779 6.6156E-23 0.0000E+00 0.0000E+00 1.5082E-07 1.5082E-07 0.0000E+00 0.0000E+00 1.5082E-07 4.32E-06 6.76E-06   0.402 1.0000 7.0847E-06    872.084
 9551.00 0.66967964 6.2928E-23 0.0000E+00 0.0000E+00 1.4980E-07 1.4980E-07 0.0000E+00 0.0000E+00 1.4980E-07 4.29E-06 6.70E-06   0.401 1.0000 7.0183E-06    872.450
 9561.00 0.67004108 5.9862E-23 0.0000E+00 0.0000E+00 1.4859E-07 1.4859E-07 0.0000E+00 0.0000E+00 1.4859E-07 4.24E-06 6.63E-06   0.400 1.0000 6.9440E-06    872.738
 9571.00 0.67004383 5.7005E-23 0.0000E+00 0.0000E+00 1.5170E-07 1.5170E-07 0.0000E+00 0.0000E+00 1.5170E-07 4.32E-06 6.75E-06   0.400 1.0000 7.0733E-06    874.624
 9581.00 0.67048794 5.4212E-23 0.0000E+00 0.0000E+00 1.5229E-07 1.5229E-07 0.0000E+00 0.0000E+00 1.5229E-07 4.33E-06 6.76E-06   0.400 1.0000 7.0833E-06    875.582
 9591.00 0.66996831 5.1693E-23 0.0000E+00 0.0000E+00 1.5153E-07 1.5153E-07 0.0000E+00 0.0000E+00 1.5153E-07 4.30E-06 6.72E-06   0.401 1.0000 7.0362E-06    876.043
 9601.00 0.66914666 4.9330E-23 0.0000E+00 0.0000E+00 1.5312E-07 1.5312E-07 0.0000E+00 0.0000E+00 1.5312E-07 4.33E-06 6.78E-06   0.402 1.0000 7.1006E-06    877.364
