T F 2    2    2    0    2    2    2    2    2    2    1    0    0   0.0000.00000
    1    1    1    0    0    0  50.00000   0.00000   0.00000   0.00000   0.00000
 -99.000 -99.000 -99.000
 -99.00000 -99.00000 -99.00000  2.922360  0.000710 ! H2O & O3 COLUMNS [GM/CM2]
   36MID-LATITUDE SUMMER 
  10.00000   3.00000 110.56362  20.00053   0.16832   0.00000    0        0.00000
    0    0  172    0
   0.00000   0.00000   0.00000  70.01456   0.00000 180.00000   0.00000   0.00000
    9091.0   14286.0      10.0      10.0NW              
    0   0    0.000  0    0.000  0    1.000
    FREQ  TOT_TRANS  PTH_THRML  THRML_SCT  SURF_EMIS   SOL_SCAT  SING_SCAT  GRND_RFLT  DRCT_RFLT  TOTAL_RAD  REF_SOL  SOL@OBS   DEPTH DIR_EM    TOA_SUN BBODY_T[K]
 9091.00 0.82892549 1.8140E-22 0.0000E+00 0.0000E+00 2.0855E-08 2.0855E-08 0.0000E+00 0.0000E+00 2.0855E-08 4.90E-06 6.83E-06   0.188 1.0000 6.9214E-06    744.259
 9101.00 0.85587370 1.4990E-22 0.0000E+00 0.0000E+00 2.0840E-08 2.0840E-08 0.0000E+00 0.0000E+00 2.0840E-08 5.00E-06 6.67E-06   0.156 1.0000 6.7529E-06    744.906
 9111.00 0.88479662 1.1233E-22 0.0000E+00 0.0000E+00 2.1441E-08 2.1441E-08 0.0000E+00 0.0000E+00 2.1441E-08 5.33E-06 6.69E-06   0.122 1.0000 6.7702E-06    746.794
 9121.00 0.88310301 1.0606E-22 0.0000E+00 0.0000E+00 2.1426E-08 2.1426E-08 0.0000E+00 0.0000E+00 2.1426E-08 5.31E-06 6.68E-06   0.124 1.0000 6.7570E-06    747.444
 9131.00 0.87733662 1.0716E-22 0.0000E+00 0.0000E+00 2.1261E-08 2.1261E-08 0.0000E+00 0.0000E+00 2.1261E-08 5.21E-06 6.64E-06   0.131 1.0000 6.7175E-06    747.794
 9141.00 0.90911901 7.4361E-23 0.0000E+00 0.0000E+00 2.0956E-08 2.0956E-08 0.0000E+00 0.0000E+00 2.0956E-08 5.30E-06 6.37E-06   0.095 1.0000 6.4440E-06    747.857
 9151.00 0.87638497 9.3727E-23 0.0000E+00 0.0000E+00 2.1819E-08 2.1819E-08 0.0000E+00 0.0000E+00 2.1819E-08 5.35E-06 6.77E-06   0.132 1.0000 6.8615E-06    750.257
 9161.00 0.93384373 4.4084E-23 0.0000E+00 0.0000E+00 2.3098E-08 2.3098E-08 0.0000E+00 0.0000E+00 2.3098E-08 6.00E-06 6.85E-06   0.068 1.0000 6.9345E-06    753.383
 9171.00 0.89749300 6.9729E-23 0.0000E+00 0.0000E+00 2.2712E-08 2.2712E-08 0.0000E+00 0.0000E+00 2.2712E-08 5.66E-06 6.90E-06   0.108 1.0000 6.9883E-06    753.339
 9181.00 0.91477573 5.5589E-23 0.0000E+00 0.0000E+00 2.2696E-08 2.2696E-08 0.0000E+00 0.0000E+00 2.2696E-08 5.72E-06 6.79E-06   0.089 1.0000 6.8738E-06    753.988
 9191.00 0.93221426 4.0082E-23 0.0000E+00 0.0000E+00 2.2993E-08 2.2993E-08 0.0000E+00 0.0000E+00 2.2993E-08 5.90E-06 6.77E-06   0.070 1.0000 6.8531E-06    755.229
 9201.00 0.90886992 5.2653E-23 0.0000E+00 0.0000E+00 2.2415E-08 2.2415E-08 0.0000E+00 0.0000E+00 2.2415E-08 5.60E-06 6.70E-06   0.096 1.0000 6.7792E-06    754.812
 9211.00 0.91072696 4.8911E-23 0.0000E+00 0.0000E+00 2.3335E-08 2.3335E-08 0.0000E+00 0.0000E+00 2.3335E-08 5.83E-06 6.94E-06   0.094 1.0000 7.0277E-06    757.229
