T F 2    2    2    0    2    2    2    2    2    2    1    0    0   0.0000.00000
    1    1    1    0    0    0  50.00000   0.00000   0.00000   0.00000   0.00000
 -99.000 -99.000 -99.000
 -99.00000 -99.00000 -99.00000  2.922360  0.000710 ! H2O & O3 COLUMNS [GM/CM2]
   36MID-LATITUDE SUMMER 
  20.00000   3.00000 110.07702  50.00042   0.42210   0.00000    0        0.00000
    0    0  172    0
   0.00000   0.00000   0.00000  70.00331   0.00000 180.00000   0.00000   0.00000
    9091.0   14286.0      10.0      10.0NW              
    0   0    0.000  0    0.000  0    1.000
    FREQ  TOT_TRANS  PTH_THRML  THRML_SCT  SURF_EMIS   SOL_SCAT  SING_SCAT  GRND_RFLT  DRCT_RFLT  TOTAL_RAD  REF_SOL  SOL@OBS   DEPTH DIR_EM    TOA_SUN BBODY_T[K]
 9091.00 0.81688535 1.8333E-22 0.0000E+00 0.0000E+00 2.5378E-08 2.5378E-08 0.0000E+00 0.0000E+00 2.5378E-08 4.83E-06 6.90E-06   0.202 1.0000 6.9214E-06    752.664
 9101.00 0.84399563 1.5204E-22 0.0000E+00 0.0000E+00 2.5286E-08 2.5286E-08 0.0000E+00 0.0000E+00 2.5286E-08 4.94E-06 6.73E-06   0.170 1.0000 6.7529E-06    753.192
 9111.00 0.87355441 1.1405E-22 0.0000E+00 0.0000E+00 2.5938E-08 2.5938E-08 0.0000E+00 0.0000E+00 2.5938E-08 5.27E-06 6.75E-06   0.135 1.0000 6.7702E-06    754.983
 9121.00 0.87183505 1.0758E-22 0.0000E+00 0.0000E+00 2.5927E-08 2.5927E-08 0.0000E+00 0.0000E+00 2.5927E-08 5.25E-06 6.74E-06   0.137 1.0000 6.7570E-06    755.650
 9131.00 0.86587089 1.0865E-22 0.0000E+00 0.0000E+00 2.5744E-08 2.5744E-08 0.0000E+00 0.0000E+00 2.5744E-08 5.15E-06 6.70E-06   0.144 1.0000 6.7175E-06    756.027
 9141.00 0.89827466 7.5747E-23 0.0000E+00 0.0000E+00 2.5295E-08 2.5295E-08 0.0000E+00 0.0000E+00 2.5295E-08 5.24E-06 6.43E-06   0.107 1.0000 6.4440E-06    755.947
 9151.00 0.86509997 9.4893E-23 0.0000E+00 0.0000E+00 2.6428E-08 2.6428E-08 0.0000E+00 0.0000E+00 2.6428E-08 5.29E-06 6.84E-06   0.145 1.0000 6.8615E-06    758.540
 9161.00 0.92360115 4.5020E-23 0.0000E+00 0.0000E+00 2.7820E-08 2.7820E-08 0.0000E+00 0.0000E+00 2.7820E-08 5.93E-06 6.91E-06   0.079 1.0000 6.9345E-06    761.478
 9171.00 0.88647169 7.0649E-23 0.0000E+00 0.0000E+00 2.7453E-08 2.7453E-08 0.0000E+00 0.0000E+00 2.7453E-08 5.60E-06 6.97E-06   0.121 1.0000 6.9883E-06    761.581
 9181.00 0.90391326 5.6616E-23 0.0000E+00 0.0000E+00 2.7387E-08 2.7387E-08 0.0000E+00 0.0000E+00 2.7387E-08 5.66E-06 6.85E-06   0.101 1.0000 6.8738E-06    762.162
 9191.00 0.92169529 4.0982E-23 0.0000E+00 0.0000E+00 2.7700E-08 2.7700E-08 0.0000E+00 0.0000E+00 2.7700E-08 5.83E-06 6.83E-06   0.082 1.0000 6.8531E-06    763.349
 9201.00 0.89794260 5.3531E-23 0.0000E+00 0.0000E+00 2.7067E-08 2.7067E-08 0.0000E+00 0.0000E+00 2.7067E-08 5.53E-06 6.76E-06   0.108 1.0000 6.7792E-06    763.017
 9211.00 0.89981079 4.9688E-23 0.0000E+00 0.0000E+00 2.8174E-08 2.8174E-08 0.0000E+00 0.0000E+00 2.8174E-08 5.76E-06 7.01E-06   0.106 1.0000 7.0277E-06    765.471
