T F 2    2    2    0    2    2    2    2    2    2    1    0    0   0.0000.00000
    1    1    1    0    0    0  50.00000   0.00000   0.00000   0.00000   0.00000
 -99.000 -99.000 -99.000
 -99.00000 -99.00000 -99.00000  2.922360  0.000710 ! H2O & O3 COLUMNS [GM/CM2]
   36MID-LATITUDE SUMMER 
   5.00000   5.00000  90.14052  35.00041   0.31451   0.00000    1        0.00000
    0    0  172    0
   0.00000   0.00000   0.00000  70.02525   0.00000 180.00000   0.00000   0.00000
    9091.0   14286.0      10.0      10.0NW              
    0   0    0.000  0    0.000  0    1.000
    FREQ  TOT_TRANS  PTH_THRML  THRML_SCT  SURF_EMIS   SOL_SCAT  SING_SCAT  GRND_RFLT  DRCT_RFLT  TOTAL_RAD  REF_SOL  SOL@OBS   DEPTH DIR_EM    TOA_SUN BBODY_T[K]
 9091.00 0.69748574 1.5110E-22 0.0000E+00 0.0000E+00 4.5314E-08 4.5314E-08 0.0000E+00 0.0000E+00 4.5314E-08 4.54E-06 6.31E-06   0.360 1.0000 6.9214E-06    778.640
 9101.00 0.73140645 1.2778E-22 0.0000E+00 0.0000E+00 4.5837E-08 4.5837E-08 0.0000E+00 0.0000E+00 4.5837E-08 4.65E-06 6.25E-06   0.313 1.0000 6.7529E-06    779.876
 9111.00 0.77856940 1.0052E-22 0.0000E+00 0.0000E+00 4.8036E-08 4.8036E-08 0.0000E+00 0.0000E+00 4.8036E-08 5.00E-06 6.35E-06   0.250 1.0000 6.7702E-06    782.764
 9121.00 0.77686167 9.5382E-23 0.0000E+00 0.0000E+00 4.7980E-08 4.7980E-08 0.0000E+00 0.0000E+00 4.7980E-08 4.98E-06 6.33E-06   0.252 1.0000 6.7570E-06    783.415
 9131.00 0.76701123 9.5239E-23 0.0000E+00 0.0000E+00 4.7436E-08 4.7436E-08 0.0000E+00 0.0000E+00 4.7436E-08 4.88E-06 6.27E-06   0.265 1.0000 6.7175E-06    783.587
 9141.00 0.81499285 7.2039E-23 0.0000E+00 0.0000E+00 4.7557E-08 4.7557E-08 0.0000E+00 0.0000E+00 4.7557E-08 5.00E-06 6.10E-06   0.205 1.0000 6.4440E-06    784.410
 9151.00 0.77141505 8.4368E-23 0.0000E+00 0.0000E+00 4.8789E-08 4.8789E-08 0.0000E+00 0.0000E+00 4.8789E-08 5.02E-06 6.38E-06   0.260 1.0000 6.8615E-06    786.314
 9161.00 0.85701853 5.0232E-23 0.0000E+00 0.0000E+00 5.3229E-08 5.3229E-08 0.0000E+00 0.0000E+00 5.3229E-08 5.69E-06 6.62E-06   0.154 1.0000 6.9345E-06    791.134
