T F 2    2    2    0    2    2    2    2    2    2    1    0    0   0.0000.00000
    1    1    1    0    0    0   5.00000   0.00000   0.00000   0.00000   0.00000
 -99.000 -99.000 -99.000
 -99.00000 -99.00000 -99.00000  2.922360  0.000710 ! H2O & O3 COLUMNS [GM/CM2]
   36MID-LATITUDE SUMMER 
   5.00000   5.00000  90.20071  50.00084   0.44930   0.00000    1        0.00000
    0    0  172    0
   0.00000   0.00000   0.00000  20.00337   0.00000 180.00000   0.00000   0.00000
    9091.0   14286.0      10.0      10.0NW              
    0   0    0.000  0    0.000  0    1.000
    FREQ  TOT_TRANS  PTH_THRML  THRML_SCT  SURF_EMIS   SOL_SCAT  SING_SCAT  GRND_RFLT  DRCT_RFLT  TOTAL_RAD  REF_SOL  SOL@OBS   DEPTH DIR_EM    TOA_SUN BBODY_T[K]
 9091.00 0.61499405 1.9536E-22 0.0000E+00 0.0000E+00 6.4698E-08 6.4698E-08 0.0000E+00 0.0000E+00 6.4698E-08 4.17E-06 6.67E-06   0.486 1.0000 6.9214E-06    795.504
 9101.00 0.65228105 1.6807E-22 0.0000E+00 0.0000E+00 6.5536E-08 6.5536E-08 0.0000E+00 0.0000E+00 6.5536E-08 4.31E-06 6.56E-06   0.427 1.0000 6.7529E-06    796.843
 9111.00 0.70904475 1.3414E-22 0.0000E+00 0.0000E+00 6.8995E-08 6.8995E-08 0.0000E+00 0.0000E+00 6.8995E-08 4.71E-06 6.61E-06   0.344 1.0000 6.7702E-06    800.062
 9121.00 0.70737600 1.2718E-22 0.0000E+00 0.0000E+00 6.8935E-08 6.8935E-08 0.0000E+00 0.0000E+00 6.8935E-08 4.69E-06 6.59E-06   0.346 1.0000 6.7570E-06    800.737
 9131.00 0.69505912 1.2663E-22 0.0000E+00 0.0000E+00 6.8082E-08 6.8082E-08 0.0000E+00 0.0000E+00 6.8082E-08 4.58E-06 6.55E-06   0.364 1.0000 6.7175E-06    800.847
 9141.00 0.75087893 9.8556E-23 0.0000E+00 0.0000E+00 6.8486E-08 6.8486E-08 0.0000E+00 0.0000E+00 6.8486E-08 4.75E-06 6.31E-06   0.287 1.0000 6.4440E-06    801.852
 9151.00 0.70321590 1.1131E-22 0.0000E+00 0.0000E+00 7.0149E-08 7.0149E-08 0.0000E+00 0.0000E+00 7.0149E-08 4.73E-06 6.67E-06   0.352 1.0000 6.8615E-06    803.744
 9161.00 0.80212122 7.0647E-23 0.0000E+00 0.0000E+00 7.6975E-08 7.6975E-08 0.0000E+00 0.0000E+00 7.6975E-08 5.48E-06 6.82E-06   0.220 1.0000 6.9345E-06    809.047
 9171.00 0.73867971 8.8524E-23 0.0000E+00 0.0000E+00 7.4021E-08 7.4021E-08 0.0000E+00 0.0000E+00 7.4021E-08 5.07E-06 6.83E-06   0.303 1.0000 6.9883E-06    807.827
