T F 2    2    2    0    2    2    2    2    2    2    1    0    0   0.0000.00000
    1    1    1    0    0    0   2.00000   0.00000   0.00000   0.00000   0.00000
 -99.000 -99.000 -99.000
 -99.00000 -99.00000 -99.00000  2.922360  0.000710 ! H2O & O3 COLUMNS [GM/CM2]
   36MID-LATITUDE SUMMER 
  15.00000  15.00000  90.21326  50.00085   0.44860   0.00000    1        0.00000
    0    0  172    0
   0.00000   0.00000   0.00000  20.00098   0.00000 180.00000   0.00000   0.00000
    9091.0   14286.0      10.0      10.0NW              
    0   0    0.000  0    0.000  0    1.000
    FREQ  TOT_TRANS  PTH_THRML  THRML_SCT  SURF_EMIS   SOL_SCAT  SING_SCAT  GRND_RFLT  DRCT_RFLT  TOTAL_RAD  REF_SOL  SOL@OBS   DEPTH DIR_EM    TOA_SUN BBODY_T[K]
 9091.00 0.98834312 4.8181E-29 0.0000E+00 0.0000E+00 5.4567E-09 5.4567E-09 0.0000E+00 0.0000E+00 5.4567E-09 6.83E-06 6.91E-06   0.012 1.0000 6.9214E-06    691.504
 9101.00 0.98840505 4.4988E-29 0.0000E+00 0.0000E+00 5.3430E-09 5.3430E-09 0.0000E+00 0.0000E+00 5.3430E-09 6.66E-06 6.74E-06   0.012 1.0000 6.7529E-06    691.375
 9111.00 0.98839301 4.2268E-29 0.0000E+00 0.0000E+00 5.3761E-09 5.3761E-09 0.0000E+00 0.0000E+00 5.3761E-09 6.68E-06 6.76E-06   0.012 1.0000 6.7702E-06    692.240
 9121.00 0.98832661 3.9888E-29 0.0000E+00 0.0000E+00 5.3847E-09 5.3847E-09 0.0000E+00 0.0000E+00 5.3847E-09 6.66E-06 6.74E-06   0.012 1.0000 6.7570E-06    692.938
 9131.00 0.98822868 3.7759E-29 0.0000E+00 0.0000E+00 5.3720E-09 5.3720E-09 0.0000E+00 0.0000E+00 5.3720E-09 6.62E-06 6.70E-06   0.012 1.0000 6.7175E-06    693.490
 9141.00 0.98825854 3.5349E-29 0.0000E+00 0.0000E+00 5.1720E-09 5.1720E-09 0.0000E+00 0.0000E+00 5.1720E-09 6.35E-06 6.43E-06   0.012 1.0000 6.4440E-06    692.742
 9151.00 0.98807353 3.3694E-29 0.0000E+00 0.0000E+00 5.5261E-09 5.5261E-09 0.0000E+00 0.0000E+00 5.5261E-09 6.76E-06 6.85E-06   0.012 1.0000 6.8615E-06    695.807
 9161.00 0.98816955 3.1374E-29 0.0000E+00 0.0000E+00 5.6051E-09 5.6051E-09 0.0000E+00 0.0000E+00 5.6051E-09 6.84E-06 6.92E-06   0.012 1.0000 6.9345E-06    696.969
 9171.00 0.98804027 2.9765E-29 0.0000E+00 0.0000E+00 5.6680E-09 5.6680E-09 0.0000E+00 0.0000E+00 5.6680E-09 6.89E-06 6.97E-06   0.012 1.0000 6.9883E-06    698.022
 9181.00 0.98803276 2.7954E-29 0.0000E+00 0.0000E+00 5.5949E-09 5.5949E-09 0.0000E+00 0.0000E+00 5.5949E-09 6.78E-06 6.86E-06   0.012 1.0000 6.8738E-06    698.182
 9191.00 0.98799497 2.6318E-29 0.0000E+00 0.0000E+00 5.5978E-09 5.5978E-09 0.0000E+00 0.0000E+00 5.5978E-09 6.76E-06 6.84E-06   0.012 1.0000 6.8531E-06    698.841
 9201.00 0.98786134 2.4971E-29 0.0000E+00 0.0000E+00 5.5570E-09 5.5570E-09 0.0000E+00 0.0000E+00 5.5570E-09 6.68E-06 6.76E-06   0.012 1.0000 6.7792E-06    699.211
 9211.00 0.98777974 2.3600E-29 0.0000E+00 0.0000E+00 5.7808E-09 5.7808E-09 0.0000E+00 0.0000E+00 5.7808E-09 6.93E-06 7.01E-06   0.012 1.0000 7.0277E-06    701.312
 9221.00 0.98774016 2.2217E-29 0.0000E+00 0.0000E+00 5.7527E-09 5.7527E-09 0.0000E+00 0.0000E+00 5.7527E-09 6.87E-06 6.95E-06   0.012 1.0000 6.9689E-06    701.772
 9231.00 0.98763037 2.1039E-29 0.0000E+00 0.0000E+00 5.6289E-09 5.6289E-09 0.0000E+00 0.0000E+00 5.6289E-09 6.70E-06 6.78E-06   0.012 1.0000 6.7955E-06    701.605
 9241.00 0.98754120 1.9886E-29 0.0000E+00 0.0000E+00 5.6393E-09 5.6393E-09 0.0000E+00 0.0000E+00 5.6393E-09 6.68E-06 6.77E-06   0.013 1.0000 6.7842E-06    702.314
 9251.00 0.98739094 1.8889E-29 0.0000E+00 0.0000E+00 5.7560E-09 5.7560E-09 0.0000E+00 0.0000E+00 5.7560E-09 6.80E-06 6.88E-06   0.013 1.0000 6.9007E-06    703.714
 9261.00 0.98724383 1.7934E-29 0.0000E+00 0.0000E+00 5.8541E-09 5.8541E-09 0.0000E+00 0.0000E+00 5.8541E-09 6.89E-06 6.98E-06   0.013 1.0000 6.9947E-06    704.984
 9271.00 0.98707706 1.7050E-29 0.0000E+00 0.0000E+00 5.7749E-09 5.7749E-09 0.0000E+00 0.0000E+00 5.7749E-09 6.77E-06 6.86E-06   0.013 1.0000 6.8762E-06    705.116
 9281.00 0.98682785 1.6310E-29 0.0000E+00 0.0000E+00 5.9266E-09 5.9266E-09 0.0000E+00 0.0000E+00 5.9266E-09 6.92E-06 7.02E-06   0.013 1.0000 7.0330E-06    706.724
