band,atmosphere_model,aerosol_model,humidity_profile,visibility_km,observer_alt_km,target_alt_km,range_km,solar_zenith_deg,tau_up_band,tau_down_band,path_radiance_band_W_m2_sr_um,sky_radiance_band_W_m2_sr_um,path_scattering_radiance_band_W_m2_sr_um,solar_irradiance_band_W_m2_um,unit_status,integration_method,source_case_ids
MWIR,Mid-Latitude Summer,Rural,default,2,15,10,5,45,0.8320464735,0.7952563752,0.003624959355,,,10.86727262,CONFIRMED_PER_CM1_TO_SI_CANDIDATE,RECTANGULAR_RESPONSE_WAVELENGTH_DOMAIN_AFTER_CM1_TO_UM_CONVERSION,MWIR_transmittance_obs15_tar10_rng5_vis2_aerRural_humdefault;MWIR_thermal_obs15_tar10_rng5_vis2_aerRural_humdefault;MWIR_solar_obs15_tar10_rng5_vis2_aerRural_humdefault_sza45
MWIR,Mid-Latitude Summer,Rural,default,5,15,10,5,45,0.8320464735,0.7952563752,0.003624959355,,,10.86727262,CONFIRMED_PER_CM1_TO_SI_CANDIDATE,RECTANGULAR_RESPONSE_WAVELENGTH_DOMAIN_AFTER_CM1_TO_UM_CONVERSION,MWIR_transmittance_obs15_tar10_rng5_vis5_aerRural_humdefault;MWIR_thermal_obs15_tar10_rng5_vis5_aerRural_humdefault;MWIR_solar_obs15_tar10_rng5_vis5_aerRural_humdefault_sza45
MWIR,Mid-Latitude Summer,Rural,default,10,15,10,5,45,0.8320464735,0.7952563752,0.003624959355,,,10.86727262,CONFIRMED_PER_CM1_TO_SI_CANDIDATE,RECTANGULAR_RESPONSE_WAVELENGTH_DOMAIN_AFTER_CM1_TO_UM_CONVERSION,MWIR_transmittance_obs15_tar10_rng5_vis10_aerRural_humdefault;MWIR_thermal_obs15_tar10_rng5_vis10_aerRural_humdefault;MWIR_solar_obs15_tar10_rng5_vis10_aerRural_humdefault_sza45
MWIR,Mid-Latitude Summer,Rural,default,23,15,10,5,45,0.8320464735,0.7952563752,0.003624959355,,,10.86727262,CONFIRMED_PER_CM1_TO_SI_CANDIDATE,RECTANGULAR_RESPONSE_WAVELENGTH_DOMAIN_AFTER_CM1_TO_UM_CONVERSION,MWIR_transmittance_obs15_tar10_rng5_vis23_aerRural_humdefault;MWIR_thermal_obs15_tar10_rng5_vis23_aerRural_humdefault;MWIR_solar_obs15_tar10_rng5_vis23_aerRural_humdefault_sza45
MWIR,Mid-Latitude Summer,Rural,default,50,15,10,5,45,0.8320464735,0.7952563752,0.003624959355,,,10.86727262,CONFIRMED_PER_CM1_TO_SI_CANDIDATE,RECTANGULAR_RESPONSE_WAVELENGTH_DOMAIN_AFTER_CM1_TO_UM_CONVERSION,MWIR_transmittance_obs15_tar10_rng5_vis50_aerRural_humdefault;MWIR_thermal_obs15_tar10_rng5_vis50_aerRural_humdefault;MWIR_solar_obs15_tar10_rng5_vis50_aerRural_humdefault_sza45
MWIR,Mid-Latitude Summer,Rural,default,2,15,10,10,45,0.8005017461,0.7952563752,0.004390448269,,,10.86727262,CONFIRMED_PER_CM1_TO_SI_CANDIDATE,RECTANGULAR_RESPONSE_WAVELENGTH_DOMAIN_AFTER_CM1_TO_UM_CONVERSION,MWIR_transmittance_obs15_tar10_rng10_vis2_aerRural_humdefault;MWIR_thermal_obs15_tar10_rng10_vis2_aerRural_humdefault;MWIR_solar_obs15_tar10_rng10_vis2_aerRural_humdefault_sza45
MWIR,Mid-Latitude Summer,Rural,default,5,15,10,10,45,0.8005017461,0.7952563752,0.004390448269,,,10.86727262,CONFIRMED_PER_CM1_TO_SI_CANDIDATE,RECTANGULAR_RESPONSE_WAVELENGTH_DOMAIN_AFTER_CM1_TO_UM_CONVERSION,MWIR_transmittance_obs15_tar10_rng10_vis5_aerRural_humdefault;MWIR_thermal_obs15_tar10_rng10_vis5_aerRural_humdefault;MWIR_solar_obs15_tar10_rng10_vis5_aerRural_humdefault_sza45
MWIR,Mid-Latitude Summer,Rural,default,10,15,10,10,45,0.8005017461,0.7952563752,0.004390448269,,,10.86727262,CONFIRMED_PER_CM1_TO_SI_CANDIDATE,RECTANGULAR_RESPONSE_WAVELENGTH_DOMAIN_AFTER_CM1_TO_UM_CONVERSION,MWIR_transmittance_obs15_tar10_rng10_vis10_aerRural_humdefault;MWIR_thermal_obs15_tar10_rng10_vis10_aerRural_humdefault;MWIR_solar_obs15_tar10_rng10_vis10_aerRural_humdefault_sza45
MWIR,Mid-Latitude Summer,Rural,default,23,15,10,10,45,0.8005017461,0.7952563752,0.004390448269,,,10.86727262,CONFIRMED_PER_CM1_TO_SI_CANDIDATE,RECTANGULAR_RESPONSE_WAVELENGTH_DOMAIN_AFTER_CM1_TO_UM_CONVERSION,MWIR_transmittance_obs15_tar10_rng10_vis23_aerRural_humdefault;MWIR_thermal_obs15_tar10_rng10_vis23_aerRural_humdefault;MWIR_solar_obs15_tar10_rng10_vis23_aerRural_humdefault_sza45
MWIR,Mid-Latitude Summer,Rural,default,50,15,10,10,45,0.8005017461,0.7952563752,0.004390448269,,,10.86727262,CONFIRMED_PER_CM1_TO_SI_CANDIDATE,RECTANGULAR_RESPONSE_WAVELENGTH_DOMAIN_AFTER_CM1_TO_UM_CONVERSION,MWIR_transmittance_obs15_tar10_rng10_vis50_aerRural_humdefault;MWIR_thermal_obs15_tar10_rng10_vis50_aerRural_humdefault;MWIR_solar_obs15_tar10_rng10_vis50_aerRural_humdefault_sza45
MWIR,Mid-Latitude Summer,Rural,default,2,15,10,20,45,0.7605567973,0.7952563752,0.005351766066,,,10.86727262,CONFIRMED_PER_CM1_TO_SI_CANDIDATE,RECTANGULAR_RESPONSE_WAVELENGTH_DOMAIN_AFTER_CM1_TO_UM_CONVERSION,MWIR_transmittance_obs15_tar10_rng20_vis2_aerRural_humdefault;MWIR_thermal_obs15_tar10_rng20_vis2_aerRural_humdefault;MWIR_solar_obs15_tar10_rng20_vis2_aerRural_humdefault_sza45
MWIR,Mid-Latitude Summer,Rural,default,5,15,10,20,45,0.7605567973,0.7952563752,0.005351766066,,,10.86727262,CONFIRMED_PER_CM1_TO_SI_CANDIDATE,RECTANGULAR_RESPONSE_WAVELENGTH_DOMAIN_AFTER_CM1_TO_UM_CONVERSION,MWIR_transmittance_obs15_tar10_rng20_vis5_aerRural_humdefault;MWIR_thermal_obs15_tar10_rng20_vis5_aerRural_humdefault;MWIR_solar_obs15_tar10_rng20_vis5_aerRural_humdefault_sza45
MWIR,Mid-Latitude Summer,Rural,default,10,15,10,20,45,0.7605567973,0.7952563752,0.005351766066,,,10.86727262,CONFIRMED_PER_CM1_TO_SI_CANDIDATE,RECTANGULAR_RESPONSE_WAVELENGTH_DOMAIN_AFTER_CM1_TO_UM_CONVERSION,MWIR_transmittance_obs15_tar10_rng20_vis10_aerRural_humdefault;MWIR_thermal_obs15_tar10_rng20_vis10_aerRural_humdefault;MWIR_solar_obs15_tar10_rng20_vis10_aerRural_humdefault_sza45
MWIR,Mid-Latitude Summer,Rural,default,23,15,10,20,45,0.7605567973,0.7952563752,0.005351766066,,,10.86727262,CONFIRMED_PER_CM1_TO_SI_CANDIDATE,RECTANGULAR_RESPONSE_WAVELENGTH_DOMAIN_AFTER_CM1_TO_UM_CONVERSION,MWIR_transmittance_obs15_tar10_rng20_vis23_aerRural_humdefault;MWIR_thermal_obs15_tar10_rng20_vis23_aerRural_humdefault;MWIR_solar_obs15_tar10_rng20_vis23_aerRural_humdefault_sza45
MWIR,Mid-Latitude Summer,Rural,default,50,15,10,20,45,0.7605567973,0.7952563752,0.005351766066,,,10.86727262,CONFIRMED_PER_CM1_TO_SI_CANDIDATE,RECTANGULAR_RESPONSE_WAVELENGTH_DOMAIN_AFTER_CM1_TO_UM_CONVERSION,MWIR_transmittance_obs15_tar10_rng20_vis50_aerRural_humdefault;MWIR_thermal_obs15_tar10_rng20_vis50_aerRural_humdefault;MWIR_solar_obs15_tar10_rng20_vis50_aerRural_humdefault_sza45
MWIR,Mid-Latitude Summer,Rural,default,2,15,10,35,45,0.7190002076,0.7952563752,0.006349638256,,,10.86727262,CONFIRMED_PER_CM1_TO_SI_CANDIDATE,RECTANGULAR_RESPONSE_WAVELENGTH_DOMAIN_AFTER_CM1_TO_UM_CONVERSION,MWIR_transmittance_obs15_tar10_rng35_vis2_aerRural_humdefault;MWIR_thermal_obs15_tar10_rng35_vis2_aerRural_humdefault;MWIR_solar_obs15_tar10_rng35_vis2_aerRural_humdefault_sza45
MWIR,Mid-Latitude Summer,Rural,default,5,15,10,35,45,0.7190002076,0.7952563752,0.006349638256,,,10.86727262,CONFIRMED_PER_CM1_TO_SI_CANDIDATE,RECTANGULAR_RESPONSE_WAVELENGTH_DOMAIN_AFTER_CM1_TO_UM_CONVERSION,MWIR_transmittance_obs15_tar10_rng35_vis5_aerRural_humdefault;MWIR_thermal_obs15_tar10_rng35_vis5_aerRural_humdefault;MWIR_solar_obs15_tar10_rng35_vis5_aerRural_humdefault_sza45
MWIR,Mid-Latitude Summer,Rural,default,10,15,10,35,45,0.7190002076,0.7952563752,0.006349638256,,,10.86727262,CONFIRMED_PER_CM1_TO_SI_CANDIDATE,RECTANGULAR_RESPONSE_WAVELENGTH_DOMAIN_AFTER_CM1_TO_UM_CONVERSION,MWIR_transmittance_obs15_tar10_rng35_vis10_aerRural_humdefault;MWIR_thermal_obs15_tar10_rng35_vis10_aerRural_humdefault;MWIR_solar_obs15_tar10_rng35_vis10_aerRural_humdefault_sza45
MWIR,Mid-Latitude Summer,Rural,default,23,15,10,35,45,0.7190002076,0.7952563752,0.006349638256,,,10.86727262,CONFIRMED_PER_CM1_TO_SI_CANDIDATE,RECTANGULAR_RESPONSE_WAVELENGTH_DOMAIN_AFTER_CM1_TO_UM_CONVERSION,MWIR_transmittance_obs15_tar10_rng35_vis23_aerRural_humdefault;MWIR_thermal_obs15_tar10_rng35_vis23_aerRural_humdefault;MWIR_solar_obs15_tar10_rng35_vis23_aerRural_humdefault_sza45
MWIR,Mid-Latitude Summer,Rural,default,50,15,10,35,45,0.7190002076,0.7952563752,0.006349638256,,,10.86727262,CONFIRMED_PER_CM1_TO_SI_CANDIDATE,RECTANGULAR_RESPONSE_WAVELENGTH_DOMAIN_AFTER_CM1_TO_UM_CONVERSION,MWIR_transmittance_obs15_tar10_rng35_vis50_aerRural_humdefault;MWIR_thermal_obs15_tar10_rng35_vis50_aerRural_humdefault;MWIR_solar_obs15_tar10_rng35_vis50_aerRural_humdefault_sza45
MWIR,Mid-Latitude Summer,Rural,default,2,15,10,50,45,0.6866620285,0.7952563752,0.007120691172,,,10.86727262,CONFIRMED_PER_CM1_TO_SI_CANDIDATE,RECTANGULAR_RESPONSE_WAVELENGTH_DOMAIN_AFTER_CM1_TO_UM_CONVERSION,MWIR_transmittance_obs15_tar10_rng50_vis2_aerRural_humdefault;MWIR_thermal_obs15_tar10_rng50_vis2_aerRural_humdefault;MWIR_solar_obs15_tar10_rng50_vis2_aerRural_humdefault_sza45
MWIR,Mid-Latitude Summer,Rural,default,5,15,10,50,45,0.6866620285,0.7952563752,0.007120691172,,,10.86727262,CONFIRMED_PER_CM1_TO_SI_CANDIDATE,RECTANGULAR_RESPONSE_WAVELENGTH_DOMAIN_AFTER_CM1_TO_UM_CONVERSION,MWIR_transmittance_obs15_tar10_rng50_vis5_aerRural_humdefault;MWIR_thermal_obs15_tar10_rng50_vis5_aerRural_humdefault;MWIR_solar_obs15_tar10_rng50_vis5_aerRural_humdefault_sza45
MWIR,Mid-Latitude Summer,Rural,default,10,15,10,50,45,0.6866620285,0.7952563752,0.007120691172,,,10.86727262,CONFIRMED_PER_CM1_TO_SI_CANDIDATE,RECTANGULAR_RESPONSE_WAVELENGTH_DOMAIN_AFTER_CM1_TO_UM_CONVERSION,MWIR_transmittance_obs15_tar10_rng50_vis10_aerRural_humdefault;MWIR_thermal_obs15_tar10_rng50_vis10_aerRural_humdefault;MWIR_solar_obs15_tar10_rng50_vis10_aerRural_humdefault_sza45
MWIR,Mid-Latitude Summer,Rural,default,23,15,10,50,45,0.6866620285,0.7952563752,0.007120691172,,,10.86727262,CONFIRMED_PER_CM1_TO_SI_CANDIDATE,RECTANGULAR_RESPONSE_WAVELENGTH_DOMAIN_AFTER_CM1_TO_UM_CONVERSION,MWIR_transmittance_obs15_tar10_rng50_vis23_aerRural_humdefault;MWIR_thermal_obs15_tar10_rng50_vis23_aerRural_humdefault;MWIR_solar_obs15_tar10_rng50_vis23_aerRural_humdefault_sza45
MWIR,Mid-Latitude Summer,Rural,default,50,15,10,50,45,0.6866620285,0.7952563752,0.007120691172,,,10.86727262,CONFIRMED_PER_CM1_TO_SI_CANDIDATE,RECTANGULAR_RESPONSE_WAVELENGTH_DOMAIN_AFTER_CM1_TO_UM_CONVERSION,MWIR_transmittance_obs15_tar10_rng50_vis50_aerRural_humdefault;MWIR_thermal_obs15_tar10_rng50_vis50_aerRural_humdefault;MWIR_solar_obs15_tar10_rng50_vis50_aerRural_humdefault_sza45
MWIR,Mid-Latitude Summer,Rural,default,2,15,15,1,45,0.9033987858,0.8511959858,0.001474232298,,,10.86727262,CONFIRMED_PER_CM1_TO_SI_CANDIDATE,RECTANGULAR_RESPONSE_WAVELENGTH_DOMAIN_AFTER_CM1_TO_UM_CONVERSION,MWIR_transmittance_obs15_tar15_rng1_vis2_aerRural_humdefault;MWIR_thermal_obs15_tar15_rng1_vis2_aerRural_humdefault;MWIR_solar_obs15_tar15_rng1_vis2_aerRural_humdefault_sza45
MWIR,Mid-Latitude Summer,Rural,default,5,15,15,1,45,0.9033987858,0.8511959858,0.001474232298,,,10.86727262,CONFIRMED_PER_CM1_TO_SI_CANDIDATE,RECTANGULAR_RESPONSE_WAVELENGTH_DOMAIN_AFTER_CM1_TO_UM_CONVERSION,MWIR_transmittance_obs15_tar15_rng1_vis5_aerRural_humdefault;MWIR_thermal_obs15_tar15_rng1_vis5_aerRural_humdefault;MWIR_solar_obs15_tar15_rng1_vis5_aerRural_humdefault_sza45
MWIR,Mid-Latitude Summer,Rural,default,10,15,15,1,45,0.9033987858,0.8511959858,0.001474232298,,,10.86727262,CONFIRMED_PER_CM1_TO_SI_CANDIDATE,RECTANGULAR_RESPONSE_WAVELENGTH_DOMAIN_AFTER_CM1_TO_UM_CONVERSION,MWIR_transmittance_obs15_tar15_rng1_vis10_aerRural_humdefault;MWIR_thermal_obs15_tar15_rng1_vis10_aerRural_humdefault;MWIR_solar_obs15_tar15_rng1_vis10_aerRural_humdefault_sza45
MWIR,Mid-Latitude Summer,Rural,default,23,15,15,1,45,0.9033987858,0.8511959858,0.001474232298,,,10.86727262,CONFIRMED_PER_CM1_TO_SI_CANDIDATE,RECTANGULAR_RESPONSE_WAVELENGTH_DOMAIN_AFTER_CM1_TO_UM_CONVERSION,MWIR_transmittance_obs15_tar15_rng1_vis23_aerRural_humdefault;MWIR_thermal_obs15_tar15_rng1_vis23_aerRural_humdefault;MWIR_solar_obs15_tar15_rng1_vis23_aerRural_humdefault_sza45
MWIR,Mid-Latitude Summer,Rural,default,50,15,15,1,45,0.9033987858,0.8511959858,0.001474232298,,,10.86727262,CONFIRMED_PER_CM1_TO_SI_CANDIDATE,RECTANGULAR_RESPONSE_WAVELENGTH_DOMAIN_AFTER_CM1_TO_UM_CONVERSION,MWIR_transmittance_obs15_tar15_rng1_vis50_aerRural_humdefault;MWIR_thermal_obs15_tar15_rng1_vis50_aerRural_humdefault;MWIR_solar_obs15_tar15_rng1_vis50_aerRural_humdefault_sza45
MWIR,Mid-Latitude Summer,Rural,default,2,15,15,2,45,0.8873698217,0.8511959858,0.001771271359,,,10.86727262,CONFIRMED_PER_CM1_TO_SI_CANDIDATE,RECTANGULAR_RESPONSE_WAVELENGTH_DOMAIN_AFTER_CM1_TO_UM_CONVERSION,MWIR_transmittance_obs15_tar15_rng2_vis2_aerRural_humdefault;MWIR_thermal_obs15_tar15_rng2_vis2_aerRural_humdefault;MWIR_solar_obs15_tar15_rng2_vis2_aerRural_humdefault_sza45
MWIR,Mid-Latitude Summer,Rural,default,5,15,15,2,45,0.8873698217,0.8511959858,0.001771271359,,,10.86727262,CONFIRMED_PER_CM1_TO_SI_CANDIDATE,RECTANGULAR_RESPONSE_WAVELENGTH_DOMAIN_AFTER_CM1_TO_UM_CONVERSION,MWIR_transmittance_obs15_tar15_rng2_vis5_aerRural_humdefault;MWIR_thermal_obs15_tar15_rng2_vis5_aerRural_humdefault;MWIR_solar_obs15_tar15_rng2_vis5_aerRural_humdefault_sza45
MWIR,Mid-Latitude Summer,Rural,default,10,15,15,2,45,0.8873698217,0.8511959858,0.001771271359,,,10.86727262,CONFIRMED_PER_CM1_TO_SI_CANDIDATE,RECTANGULAR_RESPONSE_WAVELENGTH_DOMAIN_AFTER_CM1_TO_UM_CONVERSION,MWIR_transmittance_obs15_tar15_rng2_vis10_aerRural_humdefault;MWIR_thermal_obs15_tar15_rng2_vis10_aerRural_humdefault;MWIR_solar_obs15_tar15_rng2_vis10_aerRural_humdefault_sza45
MWIR,Mid-Latitude Summer,Rural,default,23,15,15,2,45,0.8873698217,0.8511959858,0.001771271359,,,10.86727262,CONFIRMED_PER_CM1_TO_SI_CANDIDATE,RECTANGULAR_RESPONSE_WAVELENGTH_DOMAIN_AFTER_CM1_TO_UM_CONVERSION,MWIR_transmittance_obs15_tar15_rng2_vis23_aerRural_humdefault;MWIR_thermal_obs15_tar15_rng2_vis23_aerRural_humdefault;MWIR_solar_obs15_tar15_rng2_vis23_aerRural_humdefault_sza45
MWIR,Mid-Latitude Summer,Rural,default,50,15,15,2,45,0.8873698217,0.8511959858,0.001771271359,,,10.86727262,CONFIRMED_PER_CM1_TO_SI_CANDIDATE,RECTANGULAR_RESPONSE_WAVELENGTH_DOMAIN_AFTER_CM1_TO_UM_CONVERSION,MWIR_transmittance_obs15_tar15_rng2_vis50_aerRural_humdefault;MWIR_thermal_obs15_tar15_rng2_vis50_aerRural_humdefault;MWIR_solar_obs15_tar15_rng2_vis50_aerRural_humdefault_sza45
MWIR,Mid-Latitude Summer,Rural,default,2,15,15,5,45,0.8613708502,0.8511959858,0.002273990841,,,10.86727262,CONFIRMED_PER_CM1_TO_SI_CANDIDATE,RECTANGULAR_RESPONSE_WAVELENGTH_DOMAIN_AFTER_CM1_TO_UM_CONVERSION,MWIR_transmittance_obs15_tar15_rng5_vis2_aerRural_humdefault;MWIR_thermal_obs15_tar15_rng5_vis2_aerRural_humdefault;MWIR_solar_obs15_tar15_rng5_vis2_aerRural_humdefault_sza45
MWIR,Mid-Latitude Summer,Rural,default,5,15,15,5,45,0.8613708502,0.8511959858,0.002273990841,,,10.86727262,CONFIRMED_PER_CM1_TO_SI_CANDIDATE,RECTANGULAR_RESPONSE_WAVELENGTH_DOMAIN_AFTER_CM1_TO_UM_CONVERSION,MWIR_transmittance_obs15_tar15_rng5_vis5_aerRural_humdefault;MWIR_thermal_obs15_tar15_rng5_vis5_aerRural_humdefault;MWIR_solar_obs15_tar15_rng5_vis5_aerRural_humdefault_sza45
MWIR,Mid-Latitude Summer,Rural,default,10,15,15,5,45,0.8613708502,0.8511959858,0.002273990841,,,10.86727262,CONFIRMED_PER_CM1_TO_SI_CANDIDATE,RECTANGULAR_RESPONSE_WAVELENGTH_DOMAIN_AFTER_CM1_TO_UM_CONVERSION,MWIR_transmittance_obs15_tar15_rng5_vis10_aerRural_humdefault;MWIR_thermal_obs15_tar15_rng5_vis10_aerRural_humdefault;MWIR_solar_obs15_tar15_rng5_vis10_aerRural_humdefault_sza45
MWIR,Mid-Latitude Summer,Rural,default,23,15,15,5,45,0.8613708502,0.8511959858,0.002273990841,,,10.86727262,CONFIRMED_PER_CM1_TO_SI_CANDIDATE,RECTANGULAR_RESPONSE_WAVELENGTH_DOMAIN_AFTER_CM1_TO_UM_CONVERSION,MWIR_transmittance_obs15_tar15_rng5_vis23_aerRural_humdefault;MWIR_thermal_obs15_tar15_rng5_vis23_aerRural_humdefault;MWIR_solar_obs15_tar15_rng5_vis23_aerRural_humdefault_sza45
MWIR,Mid-Latitude Summer,Rural,default,50,15,15,5,45,0.8613708502,0.8511959858,0.002273990841,,,10.86727262,CONFIRMED_PER_CM1_TO_SI_CANDIDATE,RECTANGULAR_RESPONSE_WAVELENGTH_DOMAIN_AFTER_CM1_TO_UM_CONVERSION,MWIR_transmittance_obs15_tar15_rng5_vis50_aerRural_humdefault;MWIR_thermal_obs15_tar15_rng5_vis50_aerRural_humdefault;MWIR_solar_obs15_tar15_rng5_vis50_aerRural_humdefault_sza45
MWIR,Mid-Latitude Summer,Rural,default,2,15,15,10,45,0.8370531826,0.8511959858,0.002757377439,,,10.86727262,CONFIRMED_PER_CM1_TO_SI_CANDIDATE,RECTANGULAR_RESPONSE_WAVELENGTH_DOMAIN_AFTER_CM1_TO_UM_CONVERSION,MWIR_transmittance_obs15_tar15_rng10_vis2_aerRural_humdefault;MWIR_thermal_obs15_tar15_rng10_vis2_aerRural_humdefault;MWIR_solar_obs15_tar15_rng10_vis2_aerRural_humdefault_sza45
MWIR,Mid-Latitude Summer,Rural,default,5,15,15,10,45,0.8370531826,0.8511959858,0.002757377439,,,10.86727262,CONFIRMED_PER_CM1_TO_SI_CANDIDATE,RECTANGULAR_RESPONSE_WAVELENGTH_DOMAIN_AFTER_CM1_TO_UM_CONVERSION,MWIR_transmittance_obs15_tar15_rng10_vis5_aerRural_humdefault;MWIR_thermal_obs15_tar15_rng10_vis5_aerRural_humdefault;MWIR_solar_obs15_tar15_rng10_vis5_aerRural_humdefault_sza45
MWIR,Mid-Latitude Summer,Rural,default,10,15,15,10,45,0.8370531826,0.8511959858,0.002757377439,,,10.86727262,CONFIRMED_PER_CM1_TO_SI_CANDIDATE,RECTANGULAR_RESPONSE_WAVELENGTH_DOMAIN_AFTER_CM1_TO_UM_CONVERSION,MWIR_transmittance_obs15_tar15_rng10_vis10_aerRural_humdefault;MWIR_thermal_obs15_tar15_rng10_vis10_aerRural_humdefault;MWIR_solar_obs15_tar15_rng10_vis10_aerRural_humdefault_sza45
MWIR,Mid-Latitude Summer,Rural,default,23,15,15,10,45,0.8370531826,0.8511959858,0.002757377439,,,10.86727262,CONFIRMED_PER_CM1_TO_SI_CANDIDATE,RECTANGULAR_RESPONSE_WAVELENGTH_DOMAIN_AFTER_CM1_TO_UM_CONVERSION,MWIR_transmittance_obs15_tar15_rng10_vis23_aerRural_humdefault;MWIR_thermal_obs15_tar15_rng10_vis23_aerRural_humdefault;MWIR_solar_obs15_tar15_rng10_vis23_aerRural_humdefault_sza45
MWIR,Mid-Latitude Summer,Rural,default,50,15,15,10,45,0.8370531826,0.8511959858,0.002757377439,,,10.86727262,CONFIRMED_PER_CM1_TO_SI_CANDIDATE,RECTANGULAR_RESPONSE_WAVELENGTH_DOMAIN_AFTER_CM1_TO_UM_CONVERSION,MWIR_transmittance_obs15_tar15_rng10_vis50_aerRural_humdefault;MWIR_thermal_obs15_tar15_rng10_vis50_aerRural_humdefault;MWIR_solar_obs15_tar15_rng10_vis50_aerRural_humdefault_sza45
MWIR,Mid-Latitude Summer,Rural,default,2,15,15,20,45,0.8071528764,0.8511959858,0.003357100099,,,10.86727262,CONFIRMED_PER_CM1_TO_SI_CANDIDATE,RECTANGULAR_RESPONSE_WAVELENGTH_DOMAIN_AFTER_CM1_TO_UM_CONVERSION,MWIR_transmittance_obs15_tar15_rng20_vis2_aerRural_humdefault;MWIR_thermal_obs15_tar15_rng20_vis2_aerRural_humdefault;MWIR_solar_obs15_tar15_rng20_vis2_aerRural_humdefault_sza45
MWIR,Mid-Latitude Summer,Rural,default,5,15,15,20,45,0.8071528764,0.8511959858,0.003357100099,,,10.86727262,CONFIRMED_PER_CM1_TO_SI_CANDIDATE,RECTANGULAR_RESPONSE_WAVELENGTH_DOMAIN_AFTER_CM1_TO_UM_CONVERSION,MWIR_transmittance_obs15_tar15_rng20_vis5_aerRural_humdefault;MWIR_thermal_obs15_tar15_rng20_vis5_aerRural_humdefault;MWIR_solar_obs15_tar15_rng20_vis5_aerRural_humdefault_sza45
MWIR,Mid-Latitude Summer,Rural,default,10,15,15,20,45,0.8071528764,0.8511959858,0.003357100099,,,10.86727262,CONFIRMED_PER_CM1_TO_SI_CANDIDATE,RECTANGULAR_RESPONSE_WAVELENGTH_DOMAIN_AFTER_CM1_TO_UM_CONVERSION,MWIR_transmittance_obs15_tar15_rng20_vis10_aerRural_humdefault;MWIR_thermal_obs15_tar15_rng20_vis10_aerRural_humdefault;MWIR_solar_obs15_tar15_rng20_vis10_aerRural_humdefault_sza45
MWIR,Mid-Latitude Summer,Rural,default,23,15,15,20,45,0.8071528764,0.8511959858,0.003357100099,,,10.86727262,CONFIRMED_PER_CM1_TO_SI_CANDIDATE,RECTANGULAR_RESPONSE_WAVELENGTH_DOMAIN_AFTER_CM1_TO_UM_CONVERSION,MWIR_transmittance_obs15_tar15_rng20_vis23_aerRural_humdefault;MWIR_thermal_obs15_tar15_rng20_vis23_aerRural_humdefault;MWIR_solar_obs15_tar15_rng20_vis23_aerRural_humdefault_sza45
MWIR,Mid-Latitude Summer,Rural,default,50,15,15,20,45,0.8071528764,0.8511959858,0.003357100099,,,10.86727262,CONFIRMED_PER_CM1_TO_SI_CANDIDATE,RECTANGULAR_RESPONSE_WAVELENGTH_DOMAIN_AFTER_CM1_TO_UM_CONVERSION,MWIR_transmittance_obs15_tar15_rng20_vis50_aerRural_humdefault;MWIR_thermal_obs15_tar15_rng20_vis50_aerRural_humdefault;MWIR_solar_obs15_tar15_rng20_vis50_aerRural_humdefault_sza45
MWIR,Mid-Latitude Summer,Rural,default,2,15,15,35,45,0.777050809,0.8511959858,0.003956924779,,,10.86727262,CONFIRMED_PER_CM1_TO_SI_CANDIDATE,RECTANGULAR_RESPONSE_WAVELENGTH_DOMAIN_AFTER_CM1_TO_UM_CONVERSION,MWIR_transmittance_obs15_tar15_rng35_vis2_aerRural_humdefault;MWIR_thermal_obs15_tar15_rng35_vis2_aerRural_humdefault;MWIR_solar_obs15_tar15_rng35_vis2_aerRural_humdefault_sza45
MWIR,Mid-Latitude Summer,Rural,default,5,15,15,35,45,0.777050809,0.8511959858,0.003956924779,,,10.86727262,CONFIRMED_PER_CM1_TO_SI_CANDIDATE,RECTANGULAR_RESPONSE_WAVELENGTH_DOMAIN_AFTER_CM1_TO_UM_CONVERSION,MWIR_transmittance_obs15_tar15_rng35_vis5_aerRural_humdefault;MWIR_thermal_obs15_tar15_rng35_vis5_aerRural_humdefault;MWIR_solar_obs15_tar15_rng35_vis5_aerRural_humdefault_sza45
MWIR,Mid-Latitude Summer,Rural,default,10,15,15,35,45,0.777050809,0.8511959858,0.003956924779,,,10.86727262,CONFIRMED_PER_CM1_TO_SI_CANDIDATE,RECTANGULAR_RESPONSE_WAVELENGTH_DOMAIN_AFTER_CM1_TO_UM_CONVERSION,MWIR_transmittance_obs15_tar15_rng35_vis10_aerRural_humdefault;MWIR_thermal_obs15_tar15_rng35_vis10_aerRural_humdefault;MWIR_solar_obs15_tar15_rng35_vis10_aerRural_humdefault_sza45
MWIR,Mid-Latitude Summer,Rural,default,23,15,15,35,45,0.777050809,0.8511959858,0.003956924779,,,10.86727262,CONFIRMED_PER_CM1_TO_SI_CANDIDATE,RECTANGULAR_RESPONSE_WAVELENGTH_DOMAIN_AFTER_CM1_TO_UM_CONVERSION,MWIR_transmittance_obs15_tar15_rng35_vis23_aerRural_humdefault;MWIR_thermal_obs15_tar15_rng35_vis23_aerRural_humdefault;MWIR_solar_obs15_tar15_rng35_vis23_aerRural_humdefault_sza45
