T F 2    2    2    0    2    2    2    2    2    2    1    0    0   0.0000.00000
    1    1    1    0    0    0   5.00000   0.00000   0.00000   0.00000   0.00000
 -99.000 -99.000 -99.000
 -99.00000 -99.00000 -99.00000  2.922360  0.000710 ! H2O & O3 COLUMNS [GM/CM2]
   36MID-LATITUDE SUMMER 
  10.00000  10.00000  90.14631  35.00101   0.31427   0.00000    1        0.00000
    0    0  172    0
   0.00000   0.00000   0.00000  70.01456   0.00000 180.00000   0.00000   0.00000
    9091.0   14286.0      10.0      10.0NW              
    0   0    0.000  0    0.000  0    1.000
    FREQ  TOT_TRANS  PTH_THRML  THRML_SCT  SURF_EMIS   SOL_SCAT  SING_SCAT  GRND_RFLT  DRCT_RFLT  TOTAL_RAD  REF_SOL  SOL@OBS   DEPTH DIR_EM    TOA_SUN BBODY_T[K]
 9091.00 0.95624715 2.8864E-26 0.0000E+00 0.0000E+00 9.6195E-09 9.6195E-09 0.0000E+00 0.0000E+00 9.6195E-09 6.54E-06 6.83E-06   0.045 1.0000 6.9214E-06    712.871
 9101.00 0.96357632 2.2738E-26 0.0000E+00 0.0000E+00 9.4601E-09 9.4601E-09 0.0000E+00 0.0000E+00 9.4601E-09 6.43E-06 6.67E-06   0.037 1.0000 6.7529E-06    712.878
 9111.00 0.96868742 1.8481E-26 0.0000E+00 0.0000E+00 9.5463E-09 9.5463E-09 0.0000E+00 0.0000E+00 9.5463E-09 6.48E-06 6.69E-06   0.032 1.0000 6.7702E-06    713.886
 9121.00 0.96774340 1.7821E-26 0.0000E+00 0.0000E+00 9.5537E-09 9.5537E-09 0.0000E+00 0.0000E+00 9.5537E-09 6.46E-06 6.68E-06   0.033 1.0000 6.7570E-06    714.572
 9131.00 0.96635002 1.7650E-26 0.0000E+00 0.0000E+00 9.5204E-09 9.5204E-09 0.0000E+00 0.0000E+00 9.5204E-09 6.41E-06 6.64E-06   0.034 1.0000 6.7175E-06    715.091
 9141.00 0.97263098 1.3563E-26 0.0000E+00 0.0000E+00 9.1977E-09 9.1977E-09 0.0000E+00 0.0000E+00 9.1977E-09 6.19E-06 6.37E-06   0.028 1.0000 6.4440E-06    714.405
 9151.00 0.96417284 1.6698E-26 0.0000E+00 0.0000E+00 9.7728E-09 9.7728E-09 0.0000E+00 0.0000E+00 9.7728E-09 6.53E-06 6.77E-06   0.036 1.0000 6.8615E-06    717.422
 9161.00 0.97534513 1.0880E-26 0.0000E+00 0.0000E+00 9.9785E-09 9.9785E-09 0.0000E+00 0.0000E+00 9.9785E-09 6.69E-06 6.85E-06   0.025 1.0000 6.9345E-06    718.894
 9171.00 0.96862960 1.3027E-26 0.0000E+00 0.0000E+00 1.0048E-08 1.0048E-08 0.0000E+00 0.0000E+00 1.0048E-08 6.69E-06 6.90E-06   0.032 1.0000 6.9883E-06    719.822
 9181.00 0.97265744 1.0735E-26 0.0000E+00 0.0000E+00 9.9398E-09 9.9398E-09 0.0000E+00 0.0000E+00 9.9398E-09 6.61E-06 6.79E-06   0.028 1.0000 6.8738E-06    720.054
