T F 2    2    2    0    2    2    2    2    2    2    1    0    0   0.0000.00000
    1    1    1    0    0    0   2.00000   0.00000   0.00000   0.00000   0.00000
 -99.000 -99.000 -99.000
 -99.00000 -99.00000 -99.00000  2.922360  0.000710 ! H2O & O3 COLUMNS [GM/CM2]
   36MID-LATITUDE SUMMER 
  20.00000  15.00000  95.95565  50.00072   0.44617   0.00000    0        0.00000
    0    0  172    0
   0.00000   0.00000   0.00000  70.00331   0.00000 180.00000   0.00000   0.00000
    9091.0   14286.0      10.0      10.0NW              
    0   0    0.000  0    0.000  0    1.000
    FREQ  TOT_TRANS  PTH_THRML  THRML_SCT  SURF_EMIS   SOL_SCAT  SING_SCAT  GRND_RFLT  DRCT_RFLT  TOTAL_RAD  REF_SOL  SOL@OBS   DEPTH DIR_EM    TOA_SUN BBODY_T[K]
 9091.00 0.98917246 6.1973E-29 0.0000E+00 0.0000E+00 5.2914E-09 5.2914E-09 0.0000E+00 0.0000E+00 5.2914E-09 6.81E-06 6.90E-06   0.011 1.0000 6.9214E-06    690.382
 9101.00 0.98920667 5.8033E-29 0.0000E+00 0.0000E+00 5.1800E-09 5.1800E-09 0.0000E+00 0.0000E+00 5.1800E-09 6.64E-06 6.73E-06   0.011 1.0000 6.7529E-06    690.246
 9111.00 0.98919451 5.4552E-29 0.0000E+00 0.0000E+00 5.2111E-09 5.2111E-09 0.0000E+00 0.0000E+00 5.2111E-09 6.66E-06 6.75E-06   0.011 1.0000 6.7702E-06    691.102
 9121.00 0.98914307 5.1449E-29 0.0000E+00 0.0000E+00 5.2184E-09 5.2184E-09 0.0000E+00 0.0000E+00 5.2184E-09 6.64E-06 6.74E-06   0.011 1.0000 6.7570E-06    691.792
 9131.00 0.98907101 4.8619E-29 0.0000E+00 0.0000E+00 5.2051E-09 5.2051E-09 0.0000E+00 0.0000E+00 5.2051E-09 6.60E-06 6.70E-06   0.011 1.0000 6.7175E-06    692.337
 9141.00 0.98908216 4.5617E-29 0.0000E+00 0.0000E+00 5.0102E-09 5.0102E-09 0.0000E+00 0.0000E+00 5.0102E-09 6.33E-06 6.43E-06   0.011 1.0000 6.4440E-06    691.585
 9151.00 0.98895174 4.3309E-29 0.0000E+00 0.0000E+00 5.3522E-09 5.3522E-09 0.0000E+00 0.0000E+00 5.3522E-09 6.74E-06 6.84E-06   0.011 1.0000 6.8615E-06    694.633
 9161.00 0.98900831 4.0483E-29 0.0000E+00 0.0000E+00 5.4275E-09 5.4275E-09 0.0000E+00 0.0000E+00 5.4275E-09 6.82E-06 6.91E-06   0.011 1.0000 6.9345E-06    695.785
 9171.00 0.98891598 3.8312E-29 0.0000E+00 0.0000E+00 5.4874E-09 5.4874E-09 0.0000E+00 0.0000E+00 5.4874E-09 6.87E-06 6.97E-06   0.011 1.0000 6.9883E-06    696.828
 9181.00 0.98890299 3.6020E-29 0.0000E+00 0.0000E+00 5.4154E-09 5.4154E-09 0.0000E+00 0.0000E+00 5.4154E-09 6.76E-06 6.85E-06   0.011 1.0000 6.8738E-06    696.981
 9191.00 0.98887157 3.3913E-29 0.0000E+00 0.0000E+00 5.4171E-09 5.4171E-09 0.0000E+00 0.0000E+00 5.4171E-09 6.73E-06 6.83E-06   0.011 1.0000 6.8531E-06    697.632
 9201.00 0.98877925 3.2089E-29 0.0000E+00 0.0000E+00 5.3767E-09 5.3767E-09 0.0000E+00 0.0000E+00 5.3767E-09 6.66E-06 6.76E-06   0.011 1.0000 6.7792E-06    697.995
 9211.00 0.98872203 3.0281E-29 0.0000E+00 0.0000E+00 5.5921E-09 5.5921E-09 0.0000E+00 0.0000E+00 5.5921E-09 6.90E-06 7.01E-06   0.011 1.0000 7.0277E-06    700.083
 9221.00 0.98869348 2.8497E-29 0.0000E+00 0.0000E+00 5.5638E-09 5.5638E-09 0.0000E+00 0.0000E+00 5.5638E-09 6.85E-06 6.95E-06   0.011 1.0000 6.9689E-06    700.535
 9231.00 0.98862052 2.6919E-29 0.0000E+00 0.0000E+00 5.4431E-09 5.4431E-09 0.0000E+00 0.0000E+00 5.4431E-09 6.68E-06 6.77E-06   0.011 1.0000 6.7955E-06    700.363
 9241.00 0.98856324 2.5393E-29 0.0000E+00 0.0000E+00 5.4522E-09 5.4522E-09 0.0000E+00 0.0000E+00 5.4522E-09 6.66E-06 6.76E-06   0.012 1.0000 6.7842E-06    701.064
 9251.00 0.98846823 2.4026E-29 0.0000E+00 0.0000E+00 5.5639E-09 5.5639E-09 0.0000E+00 0.0000E+00 5.5639E-09 6.78E-06 6.88E-06   0.012 1.0000 6.9007E-06    702.454
 9261.00 0.98837829 2.2721E-29 0.0000E+00 0.0000E+00 5.6578E-09 5.6578E-09 0.0000E+00 0.0000E+00 5.6578E-09 6.87E-06 6.97E-06   0.012 1.0000 6.9947E-06    703.714
 9271.00 0.98827976 2.1498E-29 0.0000E+00 0.0000E+00 5.5803E-09 5.5803E-09 0.0000E+00 0.0000E+00 5.5803E-09 6.75E-06 6.86E-06   0.012 1.0000 6.8762E-06    703.841
 9281.00 0.98813206 2.0417E-29 0.0000E+00 0.0000E+00 5.7260E-09 5.7260E-09 0.0000E+00 0.0000E+00 5.7260E-09 6.90E-06 7.01E-06   0.012 1.0000 7.0330E-06    705.439
 9291.00 0.98798084 1.9391E-29 0.0000E+00 0.0000E+00 5.7286E-09 5.7286E-09 0.0000E+00 0.0000E+00 5.7286E-09 6.88E-06 6.99E-06   0.012 1.0000 7.0135E-06    706.096
 9301.00 0.98778111 1.8479E-29 0.0000E+00 0.0000E+00 5.6243E-09 5.6243E-09 0.0000E+00 0.0000E+00 5.6243E-09 6.73E-06 6.84E-06   0.012 1.0000 6.8637E-06    706.050
 9311.00 0.98753810 1.7662E-29 0.0000E+00 0.0000E+00 5.7417E-09 5.7417E-09 0.0000E+00 0.0000E+00 5.7417E-09 6.85E-06 6.96E-06   0.013 1.0000 6.9849E-06    707.460
 9321.00 0.98723704 1.6944E-29 0.0000E+00 0.0000E+00 5.6782E-09 5.6782E-09 0.0000E+00 0.0000E+00 5.6782E-09 6.75E-06 6.86E-06   0.013 1.0000 6.8861E-06    707.684
 9331.00 0.98685366 1.6340E-29 0.0000E+00 0.0000E+00 5.7982E-09 5.7982E-09 0.0000E+00 0.0000E+00 5.7982E-09 6.87E-06 6.99E-06   0.013 1.0000 7.0103E-06    709.105
 9341.00 0.98647034 1.5744E-29 0.0000E+00 0.0000E+00 5.7903E-09 5.7903E-09 0.0000E+00 0.0000E+00 5.7903E-09 6.84E-06 6.96E-06   0.014 1.0000 6.9794E-06    709.693
 9351.00 0.98597372 1.5272E-29 0.0000E+00 0.0000E+00 5.5799E-09 5.5799E-09 0.0000E+00 0.0000E+00 5.5799E-09 6.56E-06 6.68E-06   0.014 1.0000 6.7060E-06    708.947
 9361.00 0.98487240 1.5385E-29 0.0000E+00 0.0000E+00 5.7679E-09 5.7679E-09 0.0000E+00 0.0000E+00 5.7679E-09 6.76E-06 6.89E-06   0.015 1.0000 6.9146E-06    710.827
 9371.00 0.98490340 1.4418E-29 0.0000E+00 0.0000E+00 5.8639E-09 5.8639E-09 0.0000E+00 0.0000E+00 5.8639E-09 6.85E-06 6.98E-06   0.015 1.0000 7.0062E-06    712.086
 9381.00 0.98480737 1.3607E-29 0.0000E+00 0.0000E+00 5.8548E-09 5.8548E-09 0.0000E+00 0.0000E+00 5.8548E-09 6.81E-06 6.95E-06   0.015 1.0000 6.9727E-06    712.667
 9391.00 0.98481858 1.2774E-29 0.0000E+00 0.0000E+00 5.9748E-09 5.9748E-09 0.0000E+00 0.0000E+00 5.9748E-09 6.93E-06 7.07E-06   0.015 1.0000 7.0927E-06    714.071
 9401.00 0.98505747 1.1823E-29 0.0000E+00 0.0000E+00 5.9500E-09 5.9500E-09 0.0000E+00 0.0000E+00 5.9500E-09 6.88E-06 7.01E-06   0.015 1.0000 7.0394E-06    714.554
 9411.00 0.98544222 1.0835E-29 0.0000E+00 0.0000E+00 5.9564E-09 5.9564E-09 0.0000E+00 0.0000E+00 5.9564E-09 6.87E-06 7.00E-06   0.015 1.0000 7.0221E-06    715.234
 9421.00 0.98563063 1.0052E-29 0.0000E+00 0.0000E+00 5.9621E-09 5.9621E-09 0.0000E+00 0.0000E+00 5.9621E-09 6.85E-06 6.98E-06   0.014 1.0000 7.0055E-06    715.909
 9431.00 0.98573387 9.3790E-30 0.0000E+00 0.0000E+00 5.9495E-09 5.9495E-09 0.0000E+00 0.0000E+00 5.9495E-09 6.82E-06 6.94E-06   0.014 1.0000 6.9676E-06    716.469
 9441.00 0.98586404 8.7368E-30 0.0000E+00 0.0000E+00 5.9520E-09 5.9520E-09 0.0000E+00 0.0000E+00 5.9520E-09 6.80E-06 6.92E-06   0.014 1.0000 6.9484E-06    717.124
 9451.00 0.98607016 8.0982E-30 0.0000E+00 0.0000E+00 5.9945E-09 5.9945E-09 0.0000E+00 0.0000E+00 5.9945E-09 6.83E-06 6.95E-06   0.014 1.0000 6.9764E-06    718.033
 9461.00 0.98629802 7.4948E-30 0.0000E+00 0.0000E+00 6.1093E-09 6.1093E-09 0.0000E+00 0.0000E+00 6.1093E-09 6.94E-06 7.07E-06   0.014 1.0000 7.0891E-06    719.393
 9471.00 0.98650897 6.9425E-30 0.0000E+00 0.0000E+00 6.1284E-09 6.1284E-09 0.0000E+00 0.0000E+00 6.1284E-09 6.94E-06 7.07E-06   0.014 1.0000 7.0904E-06    720.152
 9481.00 0.98665315 6.4591E-30 0.0000E+00 0.0000E+00 6.1413E-09 6.1413E-09 0.0000E+00 0.0000E+00 6.1413E-09 6.94E-06 7.06E-06   0.013 1.0000 7.0848E-06    720.871
 9491.00 0.98671180 6.0443E-30 0.0000E+00 0.0000E+00 6.1085E-09 6.1085E-09 0.0000E+00 0.0000E+00 6.1085E-09 6.88E-06 7.00E-06   0.013 1.0000 7.0271E-06    721.307
 9501.00 0.98670161 5.6831E-30 0.0000E+00 0.0000E+00 6.1596E-09 6.1596E-09 0.0000E+00 0.0000E+00 6.1596E-09 6.92E-06 7.04E-06   0.013 1.0000 7.0663E-06    722.264
 9511.00 0.98682046 5.2957E-30 0.0000E+00 0.0000E+00 6.1830E-09 6.1830E-09 0.0000E+00 0.0000E+00 6.1830E-09 6.93E-06 7.05E-06   0.013 1.0000 7.0729E-06    723.049
 9521.00 0.98673683 5.0017E-30 0.0000E+00 0.0000E+00 6.1962E-09 6.1962E-09 0.0000E+00 0.0000E+00 6.1962E-09 6.92E-06 7.04E-06   0.013 1.0000 7.0689E-06    723.770
 9531.00 0.98669332 4.7166E-30 0.0000E+00 0.0000E+00 6.2264E-09 6.2264E-09 0.0000E+00 0.0000E+00 6.2264E-09 6.94E-06 7.06E-06   0.013 1.0000 7.0837E-06    724.596
 9541.00 0.98713732 4.2898E-30 0.0000E+00 0.0000E+00 6.2470E-09 6.2470E-09 0.0000E+00 0.0000E+00 6.2470E-09 6.94E-06 7.06E-06   0.013 1.0000 7.0847E-06    725.362
 9551.00 0.98714972 4.0254E-30 0.0000E+00 0.0000E+00 6.2059E-09 6.2059E-09 0.0000E+00 0.0000E+00 6.2059E-09 6.88E-06 6.99E-06   0.013 1.0000 7.0183E-06    725.749
 9561.00 0.98714656 3.7818E-30 0.0000E+00 0.0000E+00 6.1573E-09 6.1573E-09 0.0000E+00 0.0000E+00 6.1573E-09 6.81E-06 6.92E-06   0.013 1.0000 6.9440E-06    726.087
 9571.00 0.98716807 3.5451E-30 0.0000E+00 0.0000E+00 6.2899E-09 6.2899E-09 0.0000E+00 0.0000E+00 6.2899E-09 6.93E-06 7.05E-06   0.013 1.0000 7.0733E-06    727.544
 9581.00 0.98718017 3.3254E-30 0.0000E+00 0.0000E+00 6.3165E-09 6.3165E-09 0.0000E+00 0.0000E+00 6.3165E-09 6.94E-06 7.06E-06   0.013 1.0000 7.0833E-06    728.346
 9591.00 0.98717123 3.1244E-30 0.0000E+00 0.0000E+00 6.2921E-09 6.2921E-09 0.0000E+00 0.0000E+00 6.2921E-09 6.90E-06 7.01E-06   0.013 1.0000 7.0362E-06    728.837
 9601.00 0.98713982 2.9403E-30 0.0000E+00 0.0000E+00 6.3673E-09 6.3673E-09 0.0000E+00 0.0000E+00 6.3673E-09 6.96E-06 7.08E-06   0.013 1.0000 7.1006E-06    729.934
 9611.00 0.98708564 2.7717E-30 0.0000E+00 0.0000E+00 6.3473E-09 6.3473E-09 0.0000E+00 0.0000E+00 6.3473E-09 6.92E-06 7.03E-06   0.013 1.0000 7.0589E-06    730.452
 9621.00 0.98704177 2.6108E-30 0.0000E+00 0.0000E+00 6.3606E-09 6.3606E-09 0.0000E+00 0.0000E+00 6.3606E-09 6.91E-06 7.03E-06   0.013 1.0000 7.0542E-06    731.173
 9631.00 0.98705357 2.4493E-30 0.0000E+00 0.0000E+00 6.3742E-09 6.3742E-09 0.0000E+00 0.0000E+00 6.3742E-09 6.91E-06 7.03E-06   0.013 1.0000 7.0494E-06    731.895
 9641.00 0.98691189 2.3232E-30 0.0000E+00 0.0000E+00 6.3499E-09 6.3499E-09 0.0000E+00 0.0000E+00 6.3499E-09 6.86E-06 6.98E-06   0.013 1.0000 7.0036E-06    732.386
 9651.00 0.98702770 2.1638E-30 0.0000E+00 0.0000E+00 6.4647E-09 6.4647E-09 0.0000E+00 0.0000E+00 6.4647E-09 6.97E-06 7.09E-06   0.013 1.0000 7.1097E-06    733.720
 9661.00 0.98705602 2.0273E-30 0.0000E+00 0.0000E+00 6.4064E-09 6.4064E-09 0.0000E+00 0.0000E+00 6.4064E-09 6.88E-06 7.00E-06   0.013 1.0000 7.0258E-06    734.008
 9671.00 0.98702991 1.9071E-30 0.0000E+00 0.0000E+00 6.4258E-09 6.4258E-09 0.0000E+00 0.0000E+00 6.4258E-09 6.89E-06 7.00E-06   0.013 1.0000 7.0276E-06    734.765
 9681.00 0.98700291 1.7941E-30 0.0000E+00 0.0000E+00 6.4257E-09 6.4257E-09 0.0000E+00 0.0000E+00 6.4257E-09 6.87E-06 6.98E-06   0.013 1.0000 7.0080E-06    735.403
 9691.00 0.98697400 1.6880E-30 0.0000E+00 0.0000E+00 6.5352E-09 6.5352E-09 0.0000E+00 0.0000E+00 6.5352E-09 6.96E-06 7.08E-06   0.013 1.0000 7.1079E-06    736.700
 9701.00 0.98694432 1.5883E-30 0.0000E+00 0.0000E+00 6.5440E-09 6.5440E-09 0.0000E+00 0.0000E+00 6.5440E-09 6.95E-06 7.07E-06   0.013 1.0000 7.0980E-06    737.392
 9711.00 0.98691362 1.4945E-30 0.0000E+00 0.0000E+00 6.5478E-09 6.5478E-09 0.0000E+00 0.0000E+00 6.5478E-09 6.94E-06 7.06E-06   0.013 1.0000 7.0827E-06    738.055
 9721.00 0.98688090 1.4065E-30 0.0000E+00 0.0000E+00 6.5713E-09 6.5713E-09 0.0000E+00 0.0000E+00 6.5713E-09 6.94E-06 7.06E-06   0.013 1.0000 7.0883E-06    738.833
 9731.00 0.98684722 1.3237E-30 0.0000E+00 0.0000E+00 6.6263E-09 6.6263E-09 0.0000E+00 0.0000E+00 6.6263E-09 6.98E-06 7.10E-06   0.013 1.0000 7.1280E-06    739.799
 9741.00 0.98681682 1.2456E-30 0.0000E+00 0.0000E+00 6.6322E-09 6.6322E-09 0.0000E+00 0.0000E+00 6.6322E-09 6.97E-06 7.09E-06   0.013 1.0000 7.1148E-06    740.473
 9751.00 0.98678297 1.1723E-30 0.0000E+00 0.0000E+00 6.6606E-09 6.6606E-09 0.0000E+00 0.0000E+00 6.6606E-09 6.98E-06 7.10E-06   0.013 1.0000 7.1256E-06    741.280
 9761.00 0.98674649 1.1034E-30 0.0000E+00 0.0000E+00 6.6662E-09 6.6662E-09 0.0000E+00 0.0000E+00 6.6662E-09 6.97E-06 7.09E-06   0.013 1.0000 7.1121E-06    741.953
 9771.00 0.98670793 1.0388E-30 0.0000E+00 0.0000E+00 6.6958E-09 6.6958E-09 0.0000E+00 0.0000E+00 6.6958E-09 6.98E-06 7.10E-06   0.013 1.0000 7.1242E-06    742.766
 9781.00 0.98667818 9.7739E-31 0.0000E+00 0.0000E+00 6.6394E-09 6.6394E-09 0.0000E+00 0.0000E+00 6.6394E-09 6.90E-06 7.02E-06   0.013 1.0000 7.0450E-06    743.074
 9791.00 0.98664284 9.1995E-31 0.0000E+00 0.0000E+00 6.6516E-09 6.6516E-09 0.0000E+00 0.0000E+00 6.6516E-09 6.89E-06 7.01E-06   0.013 1.0000 7.0386E-06    743.785
 9801.00 0.98660487 8.6602E-31 0.0000E+00 0.0000E+00 6.6856E-09 6.6856E-09 0.0000E+00 0.0000E+00 6.6856E-09 6.91E-06 7.03E-06   0.013 1.0000 7.0554E-06    744.625
 9811.00 0.98656249 8.1551E-31 0.0000E+00 0.0000E+00 6.6312E-09 6.6312E-09 0.0000E+00 0.0000E+00 6.6312E-09 6.83E-06 6.95E-06   0.014 1.0000 6.9787E-06    744.943
 9821.00 0.98653322 7.6721E-31 0.0000E+00 0.0000E+00 6.7292E-09 6.7292E-09 0.0000E+00 0.0000E+00 6.7292E-09 6.91E-06 7.04E-06   0.014 1.0000 7.0623E-06    746.159
 9831.00 0.98649347 7.2231E-31 0.0000E+00 0.0000E+00 6.7612E-09 6.7612E-09 0.0000E+00 0.0000E+00 6.7612E-09 6.93E-06 7.05E-06   0.014 1.0000 7.0767E-06    746.986
 9841.00 0.98645562 6.7993E-31 0.0000E+00 0.0000E+00 6.7594E-09 6.7594E-09 0.0000E+00 0.0000E+00 6.7594E-09 6.91E-06 7.03E-06   0.014 1.0000 7.0554E-06    747.615
 9851.00 0.98641622 6.4010E-31 0.0000E+00 0.0000E+00 6.7740E-09 6.7740E-09 0.0000E+00 0.0000E+00 6.7740E-09 6.90E-06 7.03E-06   0.014 1.0000 7.0514E-06    748.340
 9861.00 0.98638040 6.0245E-31 0.0000E+00 0.0000E+00 6.8426E-09 6.8426E-09 0.0000E+00 0.0000E+00 6.8426E-09 6.95E-06 7.08E-06   0.014 1.0000 7.1034E-06    749.378
 9871.00 0.98634082 5.6715E-31 0.0000E+00 0.0000E+00 6.8681E-09 6.8681E-09 0.0000E+00 0.0000E+00 6.8681E-09 6.96E-06 7.08E-06   0.014 1.0000 7.1106E-06    750.164
 9881.00 0.98629713 5.3408E-31 0.0000E+00 0.0000E+00 6.8886E-09 6.8886E-09 0.0000E+00 0.0000E+00 6.8886E-09 6.96E-06 7.09E-06   0.014 1.0000 7.1125E-06    750.922
 9891.00 0.98626339 5.0256E-31 0.0000E+00 0.0000E+00 6.9093E-09 6.9093E-09 0.0000E+00 0.0000E+00 6.9093E-09 6.96E-06 7.09E-06   0.014 1.0000 7.1147E-06    751.681
 9901.00 0.98621327 4.7344E-31 0.0000E+00 0.0000E+00 6.9426E-09 6.9426E-09 0.0000E+00 0.0000E+00 6.9426E-09 6.98E-06 7.10E-06   0.014 1.0000 7.1297E-06    752.511
 9911.00 0.98616940 4.4583E-31 0.0000E+00 0.0000E+00 6.9420E-09 6.9420E-09 0.0000E+00 0.0000E+00 6.9420E-09 6.96E-06 7.08E-06   0.014 1.0000 7.1100E-06    753.147
 9921.00 0.98613828 4.1944E-31 0.0000E+00 0.0000E+00 6.9674E-09 6.9674E-09 0.0000E+00 0.0000E+00 6.9674E-09 6.96E-06 7.09E-06   0.014 1.0000 7.1166E-06    753.932
 9931.00 0.98609829 3.9487E-31 0.0000E+00 0.0000E+00 6.9455E-09 6.9455E-09 0.0000E+00 0.0000E+00 6.9455E-09 6.92E-06 7.05E-06   0.014 1.0000 7.0750E-06    754.446
 9941.00 0.98605210 3.7189E-31 0.0000E+00 0.0000E+00 6.7333E-09 6.7333E-09 0.0000E+00 0.0000E+00 6.7333E-09 6.69E-06 6.81E-06   0.014 1.0000 6.8405E-06    753.851
 9951.00 0.98601365 3.5004E-31 0.0000E+00 0.0000E+00 6.6097E-09 6.6097E-09 0.0000E+00 0.0000E+00 6.6097E-09 6.55E-06 6.67E-06   0.014 1.0000 6.6965E-06    753.753
 9961.00 0.98596221 3.2979E-31 0.0000E+00 0.0000E+00 6.9483E-09 6.9483E-09 0.0000E+00 0.0000E+00 6.9483E-09 6.87E-06 6.99E-06   0.014 1.0000 7.0208E-06    756.380
 9971.00 0.98591912 3.1051E-31 0.0000E+00 0.0000E+00 7.0350E-09 7.0350E-09 0.0000E+00 0.0000E+00 7.0350E-09 6.93E-06 7.06E-06   0.014 1.0000 7.0893E-06    757.515
 9981.00 0.98586118 2.9266E-31 0.0000E+00 0.0000E+00 7.1093E-09 7.1093E-09 0.0000E+00 0.0000E+00 7.1093E-09 6.99E-06 7.12E-06   0.014 1.0000 7.1451E-06    758.575
