T F 2    2    2    0    2    2    2    2    2    2    1    0    0   0.0000.00000
    1    1    1    0    0    0  50.00000   0.00000   0.00000   0.00000   0.00000
 -99.000 -99.000 -99.000
 -99.00000 -99.00000 -99.00000  2.922360  0.000710 ! H2O & O3 COLUMNS [GM/CM2]
   36MID-LATITUDE SUMMER 
  20.00000  20.00000  90.08769  20.00033   0.17930   0.00000    1        0.00000
    0    0  172    0
   0.00000   0.00000   0.00000  20.00044   0.00000 180.00000   0.00000   0.00000
    9091.0   14286.0      10.0      10.0NW              
    0   0    0.000  0    0.000  0    1.000
    FREQ  TOT_TRANS  PTH_THRML  THRML_SCT  SURF_EMIS   SOL_SCAT  SING_SCAT  GRND_RFLT  DRCT_RFLT  TOTAL_RAD  REF_SOL  SOL@OBS   DEPTH DIR_EM    TOA_SUN BBODY_T[K]
 9091.00 0.99565613 4.7201E-29 0.0000E+00 0.0000E+00 2.2199E-09 2.2199E-09 0.0000E+00 0.0000E+00 2.2199E-09 6.88E-06 6.91E-06   0.004 1.0000 6.9214E-06    660.116
 9101.00 0.99566227 4.4289E-29 0.0000E+00 0.0000E+00 2.1727E-09 2.1727E-09 0.0000E+00 0.0000E+00 2.1727E-09 6.72E-06 6.75E-06   0.004 1.0000 6.7529E-06    660.017
 9111.00 0.99565673 4.1664E-29 0.0000E+00 0.0000E+00 2.1853E-09 2.1853E-09 0.0000E+00 0.0000E+00 2.1853E-09 6.73E-06 6.76E-06   0.004 1.0000 6.7702E-06    660.826
 9121.00 0.99563944 3.9297E-29 0.0000E+00 0.0000E+00 2.1880E-09 2.1880E-09 0.0000E+00 0.0000E+00 2.1880E-09 6.72E-06 6.75E-06   0.004 1.0000 6.7570E-06    661.483
 9131.00 0.99561703 3.7114E-29 0.0000E+00 0.0000E+00 2.1821E-09 2.1821E-09 0.0000E+00 0.0000E+00 2.1821E-09 6.68E-06 6.71E-06   0.004 1.0000 6.7175E-06    662.008
 9141.00 0.99561602 3.4879E-29 0.0000E+00 0.0000E+00 2.1000E-09 2.1000E-09 0.0000E+00 0.0000E+00 2.1000E-09 6.41E-06 6.44E-06   0.004 1.0000 6.4440E-06    661.345
 9151.00 0.99557829 3.3051E-29 0.0000E+00 0.0000E+00 2.2431E-09 2.2431E-09 0.0000E+00 0.0000E+00 2.2431E-09 6.82E-06 6.85E-06   0.004 1.0000 6.8615E-06    664.161
 9161.00 0.99558938 3.0977E-29 0.0000E+00 0.0000E+00 2.2742E-09 2.2742E-09 0.0000E+00 0.0000E+00 2.2742E-09 6.90E-06 6.93E-06   0.004 1.0000 6.9345E-06    665.238
 9171.00 0.99556029 2.9295E-29 0.0000E+00 0.0000E+00 2.2989E-09 2.2989E-09 0.0000E+00 0.0000E+00 2.2989E-09 6.95E-06 6.98E-06   0.004 1.0000 6.9883E-06    666.219
 9181.00 0.99555248 2.7573E-29 0.0000E+00 0.0000E+00 2.2684E-09 2.2684E-09 0.0000E+00 0.0000E+00 2.2684E-09 6.84E-06 6.87E-06   0.004 1.0000 6.8738E-06    666.385
 9191.00 0.99554068 2.5974E-29 0.0000E+00 0.0000E+00 2.2687E-09 2.2687E-09 0.0000E+00 0.0000E+00 2.2687E-09 6.82E-06 6.85E-06   0.004 1.0000 6.8531E-06    667.006
 9201.00 0.99551332 2.4551E-29 0.0000E+00 0.0000E+00 2.2515E-09 2.2515E-09 0.0000E+00 0.0000E+00 2.2515E-09 6.74E-06 6.77E-06   0.004 1.0000 6.7792E-06    667.365
 9211.00 0.99549568 2.3160E-29 0.0000E+00 0.0000E+00 2.3413E-09 2.3413E-09 0.0000E+00 0.0000E+00 2.3413E-09 6.99E-06 7.02E-06   0.005 1.0000 7.0277E-06    669.301
 9221.00 0.99548650 2.1802E-29 0.0000E+00 0.0000E+00 2.3291E-09 2.3291E-09 0.0000E+00 0.0000E+00 2.3291E-09 6.93E-06 6.96E-06   0.005 1.0000 6.9689E-06    669.740
 9231.00 0.99546582 2.0578E-29 0.0000E+00 0.0000E+00 2.2782E-09 2.2782E-09 0.0000E+00 0.0000E+00 2.2782E-09 6.76E-06 6.79E-06   0.005 1.0000 6.7955E-06    669.610
 9241.00 0.99544990 1.9400E-29 0.0000E+00 0.0000E+00 2.2817E-09 2.2817E-09 0.0000E+00 0.0000E+00 2.2817E-09 6.75E-06 6.78E-06   0.005 1.0000 6.7842E-06    670.276
 9251.00 0.99542493 1.8327E-29 0.0000E+00 0.0000E+00 2.3281E-09 2.3281E-09 0.0000E+00 0.0000E+00 2.3281E-09 6.86E-06 6.89E-06   0.005 1.0000 6.9007E-06    671.574
 9261.00 0.99540198 1.7305E-29 0.0000E+00 0.0000E+00 2.3670E-09 2.3670E-09 0.0000E+00 0.0000E+00 2.3670E-09 6.95E-06 6.99E-06   0.005 1.0000 6.9947E-06    672.753
 9271.00 0.99537838 1.6341E-29 0.0000E+00 0.0000E+00 2.3343E-09 2.3343E-09 0.0000E+00 0.0000E+00 2.3343E-09 6.84E-06 6.87E-06   0.005 1.0000 6.8762E-06    672.896
 9281.00 0.99534351 1.5468E-29 0.0000E+00 0.0000E+00 2.3950E-09 2.3950E-09 0.0000E+00 0.0000E+00 2.3950E-09 6.99E-06 7.03E-06   0.005 1.0000 7.0330E-06    674.385
 9291.00 0.99531043 1.4635E-29 0.0000E+00 0.0000E+00 2.3958E-09 2.3958E-09 0.0000E+00 0.0000E+00 2.3958E-09 6.97E-06 7.01E-06   0.005 1.0000 7.0135E-06    675.014
 9301.00 0.99526733 1.3876E-29 0.0000E+00 0.0000E+00 2.3520E-09 2.3520E-09 0.0000E+00 0.0000E+00 2.3520E-09 6.82E-06 6.86E-06   0.005 1.0000 6.8637E-06    675.000
 9311.00 0.99521714 1.3174E-29 0.0000E+00 0.0000E+00 2.4009E-09 2.4009E-09 0.0000E+00 0.0000E+00 2.4009E-09 6.94E-06 6.98E-06   0.005 1.0000 6.9849E-06    676.319
 9321.00 0.99515635 1.2534E-29 0.0000E+00 0.0000E+00 2.3743E-09 2.3743E-09 0.0000E+00 0.0000E+00 2.3743E-09 6.84E-06 6.88E-06   0.005 1.0000 6.8861E-06    676.554
 9331.00 0.99507904 1.1963E-29 0.0000E+00 0.0000E+00 2.4244E-09 2.4244E-09 0.0000E+00 0.0000E+00 2.4244E-09 6.97E-06 7.00E-06   0.005 1.0000 7.0103E-06    677.885
 9341.00 0.99500668 1.1405E-29 0.0000E+00 0.0000E+00 2.4211E-09 2.4211E-09 0.0000E+00 0.0000E+00 2.4211E-09 6.94E-06 6.97E-06   0.005 1.0000 6.9794E-06    678.454
 9351.00 0.99490702 1.0927E-29 0.0000E+00 0.0000E+00 2.3333E-09 2.3333E-09 0.0000E+00 0.0000E+00 2.3333E-09 6.66E-06 6.70E-06   0.005 1.0000 6.7060E-06    677.806
 9361.00 0.99464798 1.0785E-29 0.0000E+00 0.0000E+00 2.4129E-09 2.4129E-09 0.0000E+00 0.0000E+00 2.4129E-09 6.87E-06 6.91E-06   0.005 1.0000 6.9146E-06    679.570
 9371.00 0.99468273 1.0075E-29 0.0000E+00 0.0000E+00 2.4524E-09 2.4524E-09 0.0000E+00 0.0000E+00 2.4524E-09 6.96E-06 7.00E-06   0.005 1.0000 7.0062E-06    680.744
 9381.00 0.99466258 9.4967E-30 0.0000E+00 0.0000E+00 2.4483E-09 2.4483E-09 0.0000E+00 0.0000E+00 2.4483E-09 6.93E-06 6.96E-06   0.005 1.0000 6.9727E-06    681.302
 9391.00 0.99465358 8.9384E-30 0.0000E+00 0.0000E+00 2.4979E-09 2.4979E-09 0.0000E+00 0.0000E+00 2.4979E-09 7.05E-06 7.08E-06   0.005 1.0000 7.0927E-06    682.611
 9401.00 0.99469930 8.3267E-30 0.0000E+00 0.0000E+00 2.4868E-09 2.4868E-09 0.0000E+00 0.0000E+00 2.4868E-09 6.99E-06 7.03E-06   0.005 1.0000 7.0394E-06    683.073
 9411.00 0.99478042 7.7024E-30 0.0000E+00 0.0000E+00 2.4885E-09 2.4885E-09 0.0000E+00 0.0000E+00 2.4885E-09 6.98E-06 7.01E-06   0.005 1.0000 7.0221E-06    683.713
 9421.00 0.99481273 7.1906E-30 0.0000E+00 0.0000E+00 2.4901E-09 2.4901E-09 0.0000E+00 0.0000E+00 2.4901E-09 6.96E-06 7.00E-06   0.005 1.0000 7.0055E-06    684.352
 9431.00 0.99482262 6.7423E-30 0.0000E+00 0.0000E+00 2.4843E-09 2.4843E-09 0.0000E+00 0.0000E+00 2.4843E-09 6.92E-06 6.96E-06   0.005 1.0000 6.9676E-06    684.887
 9441.00 0.99483591 6.3181E-30 0.0000E+00 0.0000E+00 2.4847E-09 2.4847E-09 0.0000E+00 0.0000E+00 2.4847E-09 6.90E-06 6.94E-06   0.005 1.0000 6.9484E-06    685.509
