T F 2    3    3    0    2    2    2    2    2    2    1    0    0   0.0000.00000
    1    1    1    0    0    0  23.00000   0.00000   0.00000   0.00000   0.00000
 -99.000 -99.000 -99.000
 -99.00000 -99.00000 -99.00000  2.922360  0.000710 ! H2O & O3 COLUMNS [GM/CM2]
   36MID-LATITUDE SUMMER 
  10.00000 100.00000  70.00000 250.75607   2.08692   0.00000    0        0.00000
  -99  -99  172    0
 -99.00000 -99.00000 -99.00000 -99.00000 -99.00000 -99.00000   0.00000 -99.00000
    3985.0   33345.0       1.0       1.0NW        W1    
    0   0    0.000  0    0.000  0    1.000
    FREQ   TRANS     SOL TR  SOLAR
 3985.00  0.9504 2.90E-06 3.05E-06                                                              5.083E-02
 3986.00  0.9646 2.95E-06 3.06E-06                                                              3.603E-02
 3987.00  0.9918 3.04E-06 3.06E-06                                                              8.259E-03
 3988.00  0.9924 3.05E-06 3.08E-06                                                              7.645E-03
 3989.00  0.9828 3.03E-06 3.09E-06                                                              1.738E-02
 3990.00  0.9504 2.94E-06 3.09E-06                                                              5.091E-02
 3991.00  0.8676 2.69E-06 3.10E-06                                                              1.421E-01
 3992.00  0.9877 3.06E-06 3.10E-06                                                              1.234E-02
 3993.00  0.9422 2.92E-06 3.10E-06                                                              5.952E-02
 3994.00  0.9831 3.05E-06 3.10E-06                                                              1.701E-02
 3995.00  0.7316 2.27E-06 3.10E-06                                                              3.125E-01
 3996.00  0.9834 3.06E-06 3.11E-06                                                              1.675E-02
 3997.00  0.9851 3.07E-06 3.11E-06                                                              1.499E-02
 3998.00  0.9907 3.08E-06 3.11E-06                                                              9.389E-03
 3999.00  0.9871 3.07E-06 3.11E-06                                                              1.296E-02
 4000.00  0.9862 3.06E-06 3.11E-06                                                              1.390E-02
 4001.00  0.9776 3.04E-06 3.10E-06                                                              2.261E-02
 4002.00  0.9885 3.07E-06 3.10E-06                                                              1.155E-02
 4003.00  0.9819 3.05E-06 3.10E-06                                                              1.822E-02
 4004.00  0.9842 3.05E-06 3.09E-06                                                              1.598E-02
 4005.00  0.9743 3.02E-06 3.10E-06                                                              2.601E-02
 4006.00  0.9908 3.07E-06 3.10E-06                                                              9.263E-03
 4007.00  0.9809 3.04E-06 3.10E-06                                                              1.928E-02
 4008.00  0.8328 2.58E-06 3.10E-06                                                              1.829E-01
 4009.00  0.7714 2.39E-06 3.10E-06                                                              2.596E-01
 4010.00  0.9823 3.05E-06 3.11E-06                                                              1.789E-02
 4011.00  0.9700 3.02E-06 3.11E-06                                                              3.051E-02
 4012.00  0.9736 3.03E-06 3.11E-06                                                              2.676E-02
 4013.00  0.8363 2.60E-06 3.11E-06                                                              1.788E-01
 4014.00  0.9848 3.08E-06 3.12E-06                                                              1.527E-02
 4015.00  0.9811 3.06E-06 3.12E-06                                                              1.909E-02
 4016.00  0.9900 3.09E-06 3.12E-06                                                              1.010E-02
 4017.00  0.9789 3.06E-06 3.13E-06                                                              2.130E-02
 4018.00  0.9813 3.06E-06 3.12E-06                                                              1.886E-02
 4019.00  0.7630 2.35E-06 3.08E-06                                                              2.705E-01
 4020.00  0.9567 2.94E-06 3.07E-06                                                              4.429E-02
 4021.00  0.9431 2.89E-06 3.07E-06                                                              5.862E-02
 4022.00  0.9891 3.04E-06 3.07E-06                                                              1.094E-02
 4023.00  0.9910 3.05E-06 3.08E-06                                                              9.083E-03
 4024.00  0.9835 3.07E-06 3.12E-06                                                              1.660E-02
 4025.00  0.7492 2.34E-06 3.12E-06                                                              2.888E-01
 4026.00  0.9416 2.91E-06 3.09E-06                                                              6.017E-02
 4027.00  0.9798 3.02E-06 3.08E-06                                                              2.045E-02
 4028.00  0.9795 3.01E-06 3.07E-06                                                              2.074E-02
 4029.00  0.9716 2.96E-06 3.05E-06                                                              2.886E-02
 4030.00  0.8614 2.63E-06 3.05E-06                                                              1.491E-01
 4031.00  0.8824 2.72E-06 3.08E-06                                                              1.252E-01
 4032.00  0.9792 3.01E-06 3.07E-06                                                              2.106E-02
 4033.00  0.9815 3.02E-06 3.08E-06                                                              1.866E-02
 4034.00  0.9943 3.10E-06 3.11E-06                                                              5.698E-03
 4035.00  0.9906 3.10E-06 3.13E-06                                                              9.481E-03
 4036.00  0.9901 3.11E-06 3.15E-06                                                              9.999E-03
 4037.00  0.9968 3.16E-06 3.17E-06                                                              3.162E-03
 4038.00  0.9967 3.16E-06 3.17E-06                                                              3.295E-03
 4039.00  0.9953 3.15E-06 3.17E-06                                                              4.755E-03
 4040.00  0.9935 3.14E-06 3.16E-06                                                              6.489E-03
 4041.00  0.9952 3.13E-06 3.14E-06                                                              4.831E-03
 4042.00  0.9963 3.13E-06 3.14E-06                                                              3.707E-03
 4043.00  0.9876 3.10E-06 3.14E-06                                                              1.244E-02
 4044.00  0.8361 2.63E-06 3.14E-06                                                              1.790E-01
 4045.00  0.7050 2.21E-06 3.14E-06                                                              3.495E-01
 4046.00  0.9891 3.10E-06 3.13E-06                                                              1.091E-02
 4047.00  0.9954 3.11E-06 3.12E-06                                                              4.565E-03
 4048.00  0.9960 3.11E-06 3.12E-06                                                              4.046E-03
 4049.00  0.9944 3.10E-06 3.12E-06                                                              5.625E-03
 4050.00  0.9917 3.10E-06 3.13E-06                                                              8.359E-03
 4051.00  0.9927 3.13E-06 3.16E-06                                                              7.285E-03
 4052.00  0.9572 3.04E-06 3.17E-06                                                              4.376E-02
 4053.00  0.9973 3.17E-06 3.18E-06                                                              2.754E-03
 4054.00  0.9975 3.17E-06 3.18E-06                                                              2.508E-03
 4055.00  0.9966 3.16E-06 3.17E-06                                                              3.437E-03
 4056.00  0.9976 3.17E-06 3.18E-06                                                              2.409E-03
 4057.00  0.9962 3.17E-06 3.18E-06                                                              3.789E-03
 4058.00  0.9789 3.11E-06 3.18E-06                                                              2.128E-02
 4059.00  0.9934 3.17E-06 3.19E-06                                                              6.592E-03
 4060.00  0.9224 2.94E-06 3.19E-06                                                              8.080E-02
 4061.00  0.9253 2.95E-06 3.19E-06                                                              7.767E-02
 4062.00  0.9937 3.16E-06 3.18E-06                                                              6.352E-03
 4063.00  0.9951 3.17E-06 3.19E-06                                                              4.913E-03
 4064.00  0.9977 3.18E-06 3.19E-06                                                              2.253E-03
