T F 2    2    2    0    2    2    2    2    2    2    1    0    0   0.0000.00000
    1    1    1    0    0    0   2.00000   0.00000   0.00000   0.00000   0.00000
 -99.000 -99.000 -99.000
 -99.00000 -99.00000 -99.00000  2.922360  0.000710 ! H2O & O3 COLUMNS [GM/CM2]
   36MID-LATITUDE SUMMER 
   3.00000   3.00000  90.00786   2.00212   0.01800   0.00000    1        0.00000
    0    0  172    0
   0.00000   0.00000   0.00000  70.03094   0.00000 180.00000   0.00000   0.00000
    9091.0   14286.0      10.0      10.0NW              
    0   0    0.000  0    0.000  0    1.000
    FREQ  TOT_TRANS  PTH_THRML  THRML_SCT  SURF_EMIS   SOL_SCAT  SING_SCAT  GRND_RFLT  DRCT_RFLT  TOTAL_RAD  REF_SOL  SOL@OBS   DEPTH DIR_EM    TOA_SUN BBODY_T[K]
 9091.00 0.91874552 3.8100E-24 0.0000E+00 0.0000E+00 9.0647E-09 9.0647E-09 0.0000E+00 0.0000E+00 9.0647E-09 5.24E-06 5.56E-06   0.085 1.0000 6.9214E-06    710.571
 9101.00 0.93754935 2.0635E-24 0.0000E+00 0.0000E+00 9.1882E-09 9.1882E-09 0.0000E+00 0.0000E+00 9.1882E-09 5.32E-06 5.60E-06   0.064 1.0000 6.7529E-06    711.748
 9111.00 0.95252818 1.0130E-24 0.0000E+00 0.0000E+00 9.6153E-09 9.6153E-09 0.0000E+00 0.0000E+00 9.6153E-09 5.58E-06 5.81E-06   0.049 1.0000 6.7702E-06    714.166
 9121.00 0.95014638 1.1385E-24 0.0000E+00 0.0000E+00 9.6007E-09 9.6007E-09 0.0000E+00 0.0000E+00 9.6007E-09 5.55E-06 5.79E-06   0.051 1.0000 6.7570E-06    714.762
 9131.00 0.94459260 1.7466E-24 0.0000E+00 0.0000E+00 9.4897E-09 9.4897E-09 0.0000E+00 0.0000E+00 9.4897E-09 5.46E-06 5.71E-06   0.057 1.0000 6.7175E-06    714.965
 9141.00 0.96372241 5.6616E-25 0.0000E+00 0.0000E+00 9.5167E-09 9.5167E-09 0.0000E+00 0.0000E+00 9.5167E-09 5.49E-06 5.68E-06   0.037 1.0000 6.4440E-06    715.731
 9151.00 0.94046509 1.8634E-24 0.0000E+00 0.0000E+00 9.7380E-09 9.7380E-09 0.0000E+00 0.0000E+00 9.7380E-09 5.58E-06 5.83E-06   0.061 1.0000 6.8615E-06    717.283
 9161.00 0.96897119 4.2284E-25 0.0000E+00 0.0000E+00 1.0619E-08 1.0619E-08 0.0000E+00 0.0000E+00 1.0619E-08 6.11E-06 6.29E-06   0.032 1.0000 6.9345E-06    721.340
 9171.00 0.95186371 1.0314E-24 0.0000E+00 0.0000E+00 1.0247E-08 1.0247E-08 0.0000E+00 0.0000E+00 1.0247E-08 5.85E-06 6.08E-06   0.049 1.0000 6.9883E-06    720.595
 9181.00 0.96345890 3.6213E-25 0.0000E+00 0.0000E+00 1.0329E-08 1.0329E-08 0.0000E+00 0.0000E+00 1.0329E-08 5.90E-06 6.10E-06   0.037 1.0000 6.8738E-06    721.565
 9191.00 0.97098678 1.9026E-25 0.0000E+00 0.0000E+00 1.0559E-08 1.0559E-08 0.0000E+00 0.0000E+00 1.0559E-08 6.03E-06 6.20E-06   0.029 1.0000 6.8531E-06    723.094
 9201.00 0.96104383 5.1405E-25 0.0000E+00 0.0000E+00 1.0181E-08 1.0181E-08 0.0000E+00 0.0000E+00 1.0181E-08 5.78E-06 5.98E-06   0.040 1.0000 6.7792E-06    722.308
 9211.00 0.96066117 5.3842E-25 0.0000E+00 0.0000E+00 1.0609E-08 1.0609E-08 0.0000E+00 0.0000E+00 1.0609E-08 6.01E-06 6.21E-06   0.040 1.0000 7.0277E-06    724.593
 9221.00 0.96846062 2.1097E-25 0.0000E+00 0.0000E+00 1.0720E-08 1.0720E-08 0.0000E+00 0.0000E+00 1.0720E-08 6.06E-06 6.25E-06   0.032 1.0000 6.9689E-06    725.665
 9231.00 0.96696210 2.5066E-25 0.0000E+00 0.0000E+00 1.0444E-08 1.0444E-08 0.0000E+00 0.0000E+00 1.0444E-08 5.89E-06 6.07E-06   0.034 1.0000 6.7955E-06    725.287
 9241.00 0.97154486 1.4037E-25 0.0000E+00 0.0000E+00 1.0634E-08 1.0634E-08 0.0000E+00 0.0000E+00 1.0634E-08 5.99E-06 6.16E-06   0.029 1.0000 6.7842E-06    726.661
 9251.00 0.96932149 1.6658E-25 0.0000E+00 0.0000E+00 1.0701E-08 1.0701E-08 0.0000E+00 0.0000E+00 1.0701E-08 6.01E-06 6.18E-06   0.031 1.0000 6.9007E-06    727.566
 9261.00 0.97106868 1.4461E-25 0.0000E+00 0.0000E+00 1.0950E-08 1.0950E-08 0.0000E+00 0.0000E+00 1.0950E-08 6.13E-06 6.31E-06   0.029 1.0000 6.9947E-06    729.143
 9271.00 0.97374696 9.9603E-26 0.0000E+00 0.0000E+00 1.0918E-08 1.0918E-08 0.0000E+00 0.0000E+00 1.0918E-08 6.10E-06 6.27E-06   0.027 1.0000 6.8762E-06    729.681
 9281.00 0.97055286 1.2824E-25 0.0000E+00 0.0000E+00 1.0969E-08 1.0969E-08 0.0000E+00 0.0000E+00 1.0969E-08 6.11E-06 6.28E-06   0.030 1.0000 7.0330E-06    730.527
