T F 2    3    3    0    2    2    2    2    2    2    1    0    0   0.0000.00000
    1    1    1    0    0    0  23.00000   0.00000   0.00000   0.00000   0.00000
 -99.000 -99.000 -99.000
 -99.00000 -99.00000 -99.00000  2.922360  0.000710 ! H2O & O3 COLUMNS [GM/CM2]
   36MID-LATITUDE SUMMER 
   5.00000 100.00000  45.00000 133.39735   0.83531   0.00000    0        0.00000
  -99  -99  172    0
 -99.00000 -99.00000 -99.00000 -99.00000 -99.00000 -99.00000   0.00000 -99.00000
    1995.0    3335.0       1.0       1.0NW        W1    
    0   0    0.000  0    0.000  0    1.000
    FREQ   TRANS     SOL TR  SOLAR
 1995.00  0.9009 7.72E-07 8.57E-07                                                              1.043E-01
 1996.00  0.9315 8.03E-07 8.62E-07                                                              7.093E-02
 1997.00  0.9364 8.07E-07 8.61E-07                                                              6.568E-02
 1998.00  0.8659 7.45E-07 8.60E-07                                                              1.440E-01
 1999.00  0.3428 2.96E-07 8.64E-07                                                              1.070E+00
 2000.00  0.8740 7.58E-07 8.67E-07                                                              1.346E-01
 2001.00  0.9491 8.20E-07 8.64E-07                                                              5.229E-02
 2002.00  0.9679 8.35E-07 8.62E-07                                                              3.264E-02
 2003.00  0.9568 8.31E-07 8.69E-07                                                              4.411E-02
 2004.00  0.9683 8.41E-07 8.68E-07                                                              3.223E-02
 2005.00  0.9707 8.41E-07 8.67E-07                                                              2.978E-02
 2006.00  0.9210 7.99E-07 8.68E-07                                                              8.225E-02
 2007.00  0.8722 7.61E-07 8.73E-07                                                              1.367E-01
 2008.00  0.5562 4.86E-07 8.74E-07                                                              5.865E-01
 2009.00  0.6251 5.45E-07 8.72E-07                                                              4.699E-01
 2010.00  0.8905 7.79E-07 8.75E-07                                                              1.160E-01
 2011.00  0.9515 8.31E-07 8.73E-07                                                              4.970E-02
 2012.00  0.9570 8.40E-07 8.77E-07                                                              4.393E-02
 2013.00  0.9574 8.40E-07 8.77E-07                                                              4.354E-02
 2014.00  0.9353 8.20E-07 8.77E-07                                                              6.691E-02
 2015.00  0.8962 7.84E-07 8.75E-07                                                              1.095E-01
 2016.00  0.6326 5.55E-07 8.78E-07                                                              4.578E-01
 2017.00  0.1410 1.24E-07 8.78E-07                                                              1.959E+00
 2018.00  0.3791 3.33E-07 8.79E-07                                                              9.701E-01
 2019.00  0.2926 2.57E-07 8.78E-07                                                              1.229E+00
 2020.00  0.8620 7.59E-07 8.81E-07                                                              1.486E-01
 2021.00  0.9159 8.07E-07 8.81E-07                                                              8.786E-02
 2022.00  0.9402 8.28E-07 8.81E-07                                                              6.171E-02
 2023.00  0.5465 4.81E-07 8.79E-07                                                              6.042E-01
 2024.00  0.9427 8.31E-07 8.82E-07                                                              5.903E-02
 2025.00  0.9471 8.38E-07 8.85E-07                                                              5.435E-02
 2026.00  0.8687 7.71E-07 8.87E-07                                                              1.408E-01
 2027.00  0.4463 3.95E-07 8.85E-07                                                              8.068E-01
 2028.00  0.9390 8.30E-07 8.84E-07                                                              6.294E-02
 2029.00  0.9607 8.54E-07 8.89E-07                                                              4.009E-02
 2030.00  0.9545 8.47E-07 8.88E-07                                                              4.652E-02
 2031.00  0.9640 8.55E-07 8.87E-07                                                              3.664E-02
 2032.00  0.9584 8.50E-07 8.87E-07                                                              4.253E-02
 2033.00  0.9713 8.65E-07 8.91E-07                                                              2.913E-02
 2034.00  0.8448 7.52E-07 8.90E-07                                                              1.687E-01
 2035.00  0.9413 8.38E-07 8.90E-07                                                              6.051E-02
 2036.00  0.9707 8.67E-07 8.93E-07                                                              2.971E-02
 2037.00  0.8269 7.40E-07 8.95E-07                                                              1.900E-01
 2038.00  0.7357 6.60E-07 8.97E-07                                                              3.069E-01
 2039.00  0.9512 8.54E-07 8.98E-07                                                              5.008E-02
 2040.00  0.8447 7.59E-07 8.99E-07                                                              1.688E-01
 2041.00  0.3498 3.14E-07 8.97E-07                                                              1.050E+00
 2042.00  0.6564 5.92E-07 9.02E-07                                                              4.211E-01
 2043.00  0.7968 7.17E-07 9.00E-07                                                              2.271E-01
 2044.00  0.4222 3.79E-07 8.99E-07                                                              8.624E-01
 2045.00  0.9247 8.32E-07 8.99E-07                                                              7.831E-02
 2046.00  0.7837 7.07E-07 9.02E-07                                                              2.437E-01
 2047.00  0.8267 7.46E-07 9.03E-07                                                              1.903E-01
 2048.00  0.8468 7.66E-07 9.04E-07                                                              1.663E-01
 2049.00  0.7542 6.81E-07 9.03E-07                                                              2.822E-01
 2050.00  0.9153 8.26E-07 9.03E-07                                                              8.847E-02
 2051.00  0.7970 7.19E-07 9.02E-07                                                              2.269E-01
 2052.00  0.7222 6.52E-07 9.03E-07                                                              3.255E-01
 2053.00  0.9146 8.25E-07 9.02E-07                                                              8.924E-02
 2054.00  0.7318 6.61E-07 9.03E-07                                                              3.122E-01
 2055.00  0.6886 6.25E-07 9.08E-07                                                              3.731E-01
 2056.00  0.9187 8.38E-07 9.12E-07                                                              8.477E-02
 2057.00  0.6912 6.28E-07 9.08E-07                                                              3.693E-01
 2058.00  0.6798 6.17E-07 9.08E-07                                                              3.859E-01
 2059.00  0.8870 8.11E-07 9.15E-07                                                              1.199E-01
 2060.00  0.4538 4.14E-07 9.13E-07                                                              7.901E-01
 2061.00  0.6005 5.47E-07 9.11E-07                                                              5.099E-01
 2062.00  0.8721 7.97E-07 9.13E-07                                                              1.368E-01
 2063.00  0.6325 5.80E-07 9.16E-07                                                              4.581E-01
 2064.00  0.6190 5.67E-07 9.16E-07                                                              4.797E-01
 2065.00  0.3009 2.76E-07 9.18E-07                                                              1.201E+00
 2066.00  0.3461 3.19E-07 9.21E-07                                                              1.061E+00
 2067.00  0.8505 7.82E-07 9.20E-07                                                              1.619E-01
 2068.00  0.7354 6.78E-07 9.22E-07                                                              3.074E-01
 2069.00  0.6151 5.67E-07 9.21E-07                                                              4.859E-01
 2070.00  0.8472 7.82E-07 9.23E-07                                                              1.659E-01
 2071.00  0.6927 6.36E-07 9.18E-07                                                              3.672E-01
 2072.00  0.6999 6.45E-07 9.22E-07                                                              3.569E-01
 2073.00  0.7317 6.75E-07 9.23E-07                                                              3.123E-01
 2074.00  0.4988 4.62E-07 9.25E-07                                                              6.955E-01
