T F 2    2    2    0    2    2    2    2    2    2    1    0    0   0.0000.00000
    1    1    1    0    0    0  10.00000   0.00000   0.00000   0.00000   0.00000
 -99.000 -99.000 -99.000
 -99.00000 -99.00000 -99.00000  2.922360  0.000710 ! H2O & O3 COLUMNS [GM/CM2]
   36MID-LATITUDE SUMMER 
   5.00000   3.00000  95.81819  20.00094   0.17885   0.00000    0        0.00000
    0    0  172    0
   0.00000   0.00000   0.00000  70.02525   0.00000 180.00000   0.00000   0.00000
    9091.0   14286.0      10.0      10.0NW              
    0   0    0.000  0    0.000  0    1.000
    FREQ  TOT_TRANS  PTH_THRML  THRML_SCT  SURF_EMIS   SOL_SCAT  SING_SCAT  GRND_RFLT  DRCT_RFLT  TOTAL_RAD  REF_SOL  SOL@OBS   DEPTH DIR_EM    TOA_SUN BBODY_T[K]
 9091.00 0.66294593 5.6590E-22 0.0000E+00 0.0000E+00 4.8283E-08 4.8283E-08 0.0000E+00 0.0000E+00 4.8283E-08 3.93E-06 6.31E-06   0.411 1.0000 6.9214E-06    781.593
 9101.00 0.69986653 4.9345E-22 0.0000E+00 0.0000E+00 4.9189E-08 4.9189E-08 0.0000E+00 0.0000E+00 4.9189E-08 4.09E-06 6.25E-06   0.357 1.0000 6.7529E-06    783.169
 9111.00 0.75153410 3.9523E-22 0.0000E+00 0.0000E+00 5.2149E-08 5.2149E-08 0.0000E+00 0.0000E+00 5.2149E-08 4.51E-06 6.35E-06   0.286 1.0000 6.7702E-06    786.623
 9121.00 0.75045842 3.7331E-22 0.0000E+00 0.0000E+00 5.2098E-08 5.2098E-08 0.0000E+00 0.0000E+00 5.2098E-08 4.50E-06 6.33E-06   0.287 1.0000 6.7570E-06    787.285
 9131.00 0.73950809 3.7207E-22 0.0000E+00 0.0000E+00 5.1371E-08 5.1371E-08 0.0000E+00 0.0000E+00 5.1371E-08 4.38E-06 6.27E-06   0.302 1.0000 6.7175E-06    787.329
 9141.00 0.79153520 2.9262E-22 0.0000E+00 0.0000E+00 5.2009E-08 5.2009E-08 0.0000E+00 0.0000E+00 5.2009E-08 4.57E-06 6.10E-06   0.234 1.0000 6.4440E-06    788.620
 9151.00 0.74516988 3.2454E-22 0.0000E+00 0.0000E+00 5.2965E-08 5.2965E-08 0.0000E+00 0.0000E+00 5.2965E-08 4.54E-06 6.38E-06   0.294 1.0000 6.8615E-06    790.190
 9161.00 0.83883524 2.0832E-22 0.0000E+00 0.0000E+00 5.8787E-08 5.8787E-08 0.0000E+00 0.0000E+00 5.8787E-08 5.31E-06 6.62E-06   0.176 1.0000 6.9345E-06    795.878
 9171.00 0.77936679 2.5963E-22 0.0000E+00 0.0000E+00 5.6127E-08 5.6127E-08 0.0000E+00 0.0000E+00 5.6127E-08 4.89E-06 6.57E-06   0.249 1.0000 6.9883E-06    794.369
 9181.00 0.80319196 2.2727E-22 0.0000E+00 0.0000E+00 5.6684E-08 5.6684E-08 0.0000E+00 0.0000E+00 5.6684E-08 4.97E-06 6.52E-06   0.219 1.0000 6.8738E-06    795.552
 9191.00 0.83332056 1.8668E-22 0.0000E+00 0.0000E+00 5.8308E-08 5.8308E-08 0.0000E+00 0.0000E+00 5.8308E-08 5.20E-06 6.54E-06   0.182 1.0000 6.8531E-06    797.618
 9201.00 0.79577279 2.1040E-22 0.0000E+00 0.0000E+00 5.5808E-08 5.5808E-08 0.0000E+00 0.0000E+00 5.5808E-08 4.85E-06 6.40E-06   0.228 1.0000 6.7792E-06    796.225
 9211.00 0.80019027 1.9684E-22 0.0000E+00 0.0000E+00 5.8245E-08 5.8245E-08 0.0000E+00 0.0000E+00 5.8245E-08 5.07E-06 6.64E-06   0.223 1.0000 7.0277E-06    798.988
 9221.00 0.81890196 1.7359E-22 0.0000E+00 0.0000E+00 5.8978E-08 5.8978E-08 0.0000E+00 0.0000E+00 5.8978E-08 5.16E-06 6.63E-06   0.200 1.0000 6.9689E-06    800.301
 9231.00 0.81842554 1.6421E-22 0.0000E+00 0.0000E+00 5.7557E-08 5.7557E-08 0.0000E+00 0.0000E+00 5.7557E-08 5.04E-06 6.45E-06   0.200 1.0000 6.7955E-06    799.836
 9241.00 0.84111875 1.3919E-22 0.0000E+00 0.0000E+00 5.8867E-08 5.8867E-08 0.0000E+00 0.0000E+00 5.8867E-08 5.20E-06 6.48E-06   0.173 1.0000 6.7842E-06    801.632
 9251.00 0.82077062 1.4746E-22 0.0000E+00 0.0000E+00 5.8956E-08 5.8956E-08 0.0000E+00 0.0000E+00 5.8956E-08 5.13E-06 6.56E-06   0.198 1.0000 6.9007E-06    802.415
 9261.00 0.83215994 1.3234E-22 0.0000E+00 0.0000E+00 6.0497E-08 6.0497E-08 0.0000E+00 0.0000E+00 6.0497E-08 5.29E-06 6.66E-06   0.184 1.0000 6.9947E-06    804.377
 9271.00 0.84864038 1.1526E-22 0.0000E+00 0.0000E+00 6.0508E-08 6.0508E-08 0.0000E+00 0.0000E+00 6.0508E-08 5.32E-06 6.57E-06   0.164 1.0000 6.8762E-06    805.097
 9281.00 0.81689972 1.3029E-22 0.0000E+00 0.0000E+00 6.0290E-08 6.0290E-08 0.0000E+00 0.0000E+00 6.0290E-08 5.19E-06 6.68E-06   0.202 1.0000 7.0330E-06    805.633
 9291.00 0.85105795 1.0295E-22 0.0000E+00 0.0000E+00 6.2116E-08 6.2116E-08 0.0000E+00 0.0000E+00 6.2116E-08 5.44E-06 6.70E-06   0.161 1.0000 7.0135E-06    807.797
 9301.00 0.83585131 1.0664E-22 0.0000E+00 0.0000E+00 6.0100E-08 6.0100E-08 0.0000E+00 0.0000E+00 6.0100E-08 5.20E-06 6.53E-06   0.179 1.0000 6.8637E-06    806.900
 9311.00 0.84328687 9.7568E-23 0.0000E+00 0.0000E+00 6.1678E-08 6.1678E-08 0.0000E+00 0.0000E+00 6.1678E-08 5.35E-06 6.65E-06   0.170 1.0000 6.9849E-06    808.875
 9321.00 0.83875513 9.5538E-23 0.0000E+00 0.0000E+00 6.0642E-08 6.0642E-08 0.0000E+00 0.0000E+00 6.0642E-08 5.22E-06 6.55E-06   0.176 1.0000 6.8861E-06    808.759
 9331.00 0.83983326 9.0416E-23 0.0000E+00 0.0000E+00 6.1866E-08 6.1866E-08 0.0000E+00 0.0000E+00 6.1866E-08 5.32E-06 6.66E-06   0.175 1.0000 7.0103E-06    810.447
 9341.00 0.83849192 8.6502E-23 0.0000E+00 0.0000E+00 6.1577E-08 6.1577E-08 0.0000E+00 0.0000E+00 6.1577E-08 5.27E-06 6.62E-06   0.176 1.0000 6.9794E-06    810.929
 9351.00 0.83096099 8.5970E-23 0.0000E+00 0.0000E+00 5.8815E-08 5.8815E-08 0.0000E+00 0.0000E+00 5.8815E-08 5.00E-06 6.34E-06   0.185 1.0000 6.7060E-06    809.398
 9361.00 0.83316290 8.0588E-23 0.0000E+00 0.0000E+00 6.0696E-08 6.0696E-08 0.0000E+00 0.0000E+00 6.0696E-08 5.15E-06 6.52E-06   0.183 1.0000 6.9146E-06    811.644
 9371.00 0.83048207 7.7895E-23 0.0000E+00 0.0000E+00 6.1479E-08 6.1479E-08 0.0000E+00 0.0000E+00 6.1479E-08 5.19E-06 6.60E-06   0.186 1.0000 7.0062E-06    812.983
 9381.00 0.83204591 7.3443E-23 0.0000E+00 0.0000E+00 6.1399E-08 6.1399E-08 0.0000E+00 0.0000E+00 6.1399E-08 5.18E-06 6.56E-06   0.184 1.0000 6.9727E-06    813.630
 9391.00 0.83009690 7.0750E-23 0.0000E+00 0.0000E+00 6.2527E-08 6.2527E-08 0.0000E+00 0.0000E+00 6.2527E-08 5.25E-06 6.68E-06   0.186 1.0000 7.0927E-06    815.235
 9401.00 0.83384109 6.5951E-23 0.0000E+00 0.0000E+00 6.2488E-08 6.2488E-08 0.0000E+00 0.0000E+00 6.2488E-08 5.25E-06 6.64E-06   0.182 1.0000 7.0394E-06    815.915
 9411.00 0.83382940 6.2882E-23 0.0000E+00 0.0000E+00 6.2586E-08 6.2586E-08 0.0000E+00 0.0000E+00 6.2586E-08 5.24E-06 6.63E-06   0.182 1.0000 7.0221E-06    816.703
 9421.00 0.83703101 5.8784E-23 0.0000E+00 0.0000E+00 6.2833E-08 6.2833E-08 0.0000E+00 0.0000E+00 6.2833E-08 5.26E-06 6.62E-06   0.178 1.0000 7.0055E-06    817.607
 9431.00 0.83827764 5.5584E-23 0.0000E+00 0.0000E+00 6.2769E-08 6.2769E-08 0.0000E+00 0.0000E+00 6.2769E-08 5.25E-06 6.59E-06   0.176 1.0000 6.9676E-06    818.268
 9441.00 0.83939958 5.2606E-23 0.0000E+00 0.0000E+00 6.2865E-08 6.2865E-08 0.0000E+00 0.0000E+00 6.2865E-08 5.25E-06 6.57E-06   0.175 1.0000 6.9484E-06    819.054
 9451.00 0.84148192 4.9516E-23 0.0000E+00 0.0000E+00 6.3454E-08 6.3454E-08 0.0000E+00 0.0000E+00 6.3454E-08 5.29E-06 6.61E-06   0.173 1.0000 6.9764E-06    820.226
 9461.00 0.84405369 4.6461E-23 0.0000E+00 0.0000E+00 6.4840E-08 6.4840E-08 0.0000E+00 0.0000E+00 6.4840E-08 5.40E-06 6.73E-06   0.170 1.0000 7.0891E-06    822.008
 9471.00 0.84617054 4.3709E-23 0.0000E+00 0.0000E+00 6.5186E-08 6.5186E-08 0.0000E+00 0.0000E+00 6.5186E-08 5.43E-06 6.74E-06   0.167 1.0000 7.0904E-06    822.984
 9481.00 0.84811878 4.1147E-23 0.0000E+00 0.0000E+00 6.5444E-08 6.5444E-08 0.0000E+00 0.0000E+00 6.5444E-08 5.45E-06 6.74E-06   0.165 1.0000 7.0848E-06    823.891
 9491.00 0.84963197 3.8829E-23 0.0000E+00 0.0000E+00 6.5175E-08 6.5175E-08 0.0000E+00 0.0000E+00 6.5175E-08 5.42E-06 6.69E-06   0.163 1.0000 7.0271E-06    824.398
 9501.00 0.85048878 3.6786E-23 0.0000E+00 0.0000E+00 6.5752E-08 6.5752E-08 0.0000E+00 0.0000E+00 6.5752E-08 5.46E-06 6.73E-06   0.162 1.0000 7.0663E-06    825.548
