schema_version,case_id,band,atmosphere_model,aerosol_model,humidity_profile,visibility_km,observer_alt_km,target_alt_km,range_km,solar_zenith_deg,tau_up,path_thermal_W_m2_sr_um,direct_solar_irradiance_at_target_W_m2_um,downward_sky_diffuse_irradiance_W_m2_um,los_path_scattering_radiance_W_m2_sr_um,radiance_unit,irradiance_unit,tau_unit,response_mode,conversion_method,modtran_source_fields,source_case_ids,source_files
1,NIR_obs3_tar3_rng20_vis5_sza20,NIR,Mid-Latitude Summer,Rural,default,5,3,3,20,20,0.5677691504,,814.550575519,154.360148064,17.4195136696,W/(m^2 sr um),W/(m^2 um),dimensionless,RectangularBand,pointwise native*1e8/lambda_um^2 then wavelength-domain trapezoidal mean; endpoint linear extrapolation limited to one spectral grid step,COMBIN TRANS;SOL TR;.flx DOWNWARD;SOL_SCAT,NIR_transmittance_obs3_tar3_rng20_vis5_aerRural_humdefault;NIR_scattering_obs3_tar3_rng20_vis5_aerRural_humdefault_sza20;NIR_solar_tar3_vis5_aerRural_humdefault_sza20;NIR_flux_tar3_vis5_aerRural_humdefault_sza20,D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\processed\band_lut_si_candidate.csv;D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\m1_nir_mwir_20260906\NIR_scattering_obs3_tar3_rng20_vis5_aerRural_humdefault_sza20\MODOUT2.txt;D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\m1_nir_mwir_20260906\NIR_solar_tar3_vis5_aerRural_humdefault_sza20\MODOUT2.txt;D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\m1_nir_mwir_20260906\NIR_flux_tar3_vis5_aerRural_humdefault_sza20\spectral_flux.flx
1,NIR_obs3_tar3_rng20_vis5_sza45,NIR,Mid-Latitude Summer,Rural,default,5,3,3,20,45,0.5677691504,,792.401044914,143.069641321,5.550537025,W/(m^2 sr um),W/(m^2 um),dimensionless,RectangularBand,pointwise native*1e8/lambda_um^2 then wavelength-domain trapezoidal mean; endpoint linear extrapolation limited to one spectral grid step,COMBIN TRANS;SOL TR;.flx DOWNWARD;SOL_SCAT,NIR_transmittance_obs3_tar3_rng20_vis5_aerRural_humdefault;NIR_scattering_obs3_tar3_rng20_vis5_aerRural_humdefault_sza45;NIR_solar_tar3_vis5_aerRural_humdefault_sza45;NIR_flux_tar3_vis5_aerRural_humdefault_sza45,D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\processed\band_lut_si_candidate.csv;D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\processed\band_lut_si_candidate.csv;D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\m1_nir_mwir_20260906\NIR_solar_tar3_vis5_aerRural_humdefault_sza45\MODOUT2.txt;D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\m1_nir_mwir_20260906\NIR_flux_tar3_vis5_aerRural_humdefault_sza45\spectral_flux.flx
1,NIR_obs3_tar3_rng20_vis5_sza70,NIR,Mid-Latitude Summer,Rural,default,5,3,3,20,70,0.5677691504,,711.481544945,109.152299431,15.4122815808,W/(m^2 sr um),W/(m^2 um),dimensionless,RectangularBand,pointwise native*1e8/lambda_um^2 then wavelength-domain trapezoidal mean; endpoint linear extrapolation limited to one spectral grid step,COMBIN TRANS;SOL TR;.flx DOWNWARD;SOL_SCAT,NIR_transmittance_obs3_tar3_rng20_vis5_aerRural_humdefault;NIR_scattering_obs3_tar3_rng20_vis5_aerRural_humdefault_sza70;NIR_solar_tar3_vis5_aerRural_humdefault_sza70;NIR_flux_tar3_vis5_aerRural_humdefault_sza70,D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\processed\band_lut_si_candidate.csv;D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\m1_nir_mwir_20260906\NIR_scattering_obs3_tar3_rng20_vis5_aerRural_humdefault_sza70\MODOUT2.txt;D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\m1_nir_mwir_20260906\NIR_solar_tar3_vis5_aerRural_humdefault_sza70\MODOUT2.txt;D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\m1_nir_mwir_20260906\NIR_flux_tar3_vis5_aerRural_humdefault_sza70\spectral_flux.flx
1,NIR_obs3_tar3_rng20_vis10_sza20,NIR,Mid-Latitude Summer,Rural,default,10,3,3,20,20,0.5677691504,,814.550575519,154.834052855,17.4195136696,W/(m^2 sr um),W/(m^2 um),dimensionless,RectangularBand,pointwise native*1e8/lambda_um^2 then wavelength-domain trapezoidal mean; endpoint linear extrapolation limited to one spectral grid step,COMBIN TRANS;SOL TR;.flx DOWNWARD;SOL_SCAT,NIR_transmittance_obs3_tar3_rng20_vis10_aerRural_humdefault;NIR_scattering_obs3_tar3_rng20_vis10_aerRural_humdefault_sza20;NIR_solar_tar3_vis10_aerRural_humdefault_sza20;NIR_flux_tar3_vis10_aerRural_humdefault_sza20,D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\processed\band_lut_si_candidate.csv;D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\m1_nir_mwir_20260906\NIR_scattering_obs3_tar3_rng20_vis10_aerRural_humdefault_sza20\MODOUT2.txt;D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\m1_nir_mwir_20260906\NIR_solar_tar3_vis10_aerRural_humdefault_sza20\MODOUT2.txt;D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\m1_nir_mwir_20260906\NIR_flux_tar3_vis10_aerRural_humdefault_sza20\spectral_flux.flx
1,NIR_obs3_tar3_rng20_vis10_sza45,NIR,Mid-Latitude Summer,Rural,default,10,3,3,20,45,0.5677691504,,792.401044914,142.95631016,5.550537025,W/(m^2 sr um),W/(m^2 um),dimensionless,RectangularBand,pointwise native*1e8/lambda_um^2 then wavelength-domain trapezoidal mean; endpoint linear extrapolation limited to one spectral grid step,COMBIN TRANS;SOL TR;.flx DOWNWARD;SOL_SCAT,NIR_transmittance_obs3_tar3_rng20_vis10_aerRural_humdefault;NIR_scattering_obs3_tar3_rng20_vis10_aerRural_humdefault_sza45;NIR_solar_tar3_vis10_aerRural_humdefault_sza45;NIR_flux_tar3_vis10_aerRural_humdefault_sza45,D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\processed\band_lut_si_candidate.csv;D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\processed\band_lut_si_candidate.csv;D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\m1_nir_mwir_20260906\NIR_solar_tar3_vis10_aerRural_humdefault_sza45\MODOUT2.txt;D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\m1_nir_mwir_20260906\NIR_flux_tar3_vis10_aerRural_humdefault_sza45\spectral_flux.flx
1,NIR_obs3_tar3_rng20_vis10_sza70,NIR,Mid-Latitude Summer,Rural,default,10,3,3,20,70,0.5677691504,,711.481544945,108.666229103,15.4122815808,W/(m^2 sr um),W/(m^2 um),dimensionless,RectangularBand,pointwise native*1e8/lambda_um^2 then wavelength-domain trapezoidal mean; endpoint linear extrapolation limited to one spectral grid step,COMBIN TRANS;SOL TR;.flx DOWNWARD;SOL_SCAT,NIR_transmittance_obs3_tar3_rng20_vis10_aerRural_humdefault;NIR_scattering_obs3_tar3_rng20_vis10_aerRural_humdefault_sza70;NIR_solar_tar3_vis10_aerRural_humdefault_sza70;NIR_flux_tar3_vis10_aerRural_humdefault_sza70,D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\processed\band_lut_si_candidate.csv;D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\m1_nir_mwir_20260906\NIR_scattering_obs3_tar3_rng20_vis10_aerRural_humdefault_sza70\MODOUT2.txt;D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\m1_nir_mwir_20260906\NIR_solar_tar3_vis10_aerRural_humdefault_sza70\MODOUT2.txt;D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\m1_nir_mwir_20260906\NIR_flux_tar3_vis10_aerRural_humdefault_sza70\spectral_flux.flx
1,NIR_obs3_tar3_rng20_vis23_sza20,NIR,Mid-Latitude Summer,Rural,default,23,3,3,20,20,0.5677691504,,814.550575519,155.434069347,17.4195136696,W/(m^2 sr um),W/(m^2 um),dimensionless,RectangularBand,pointwise native*1e8/lambda_um^2 then wavelength-domain trapezoidal mean; endpoint linear extrapolation limited to one spectral grid step,COMBIN TRANS;SOL TR;.flx DOWNWARD;SOL_SCAT,NIR_transmittance_obs3_tar3_rng20_vis23_aerRural_humdefault;NIR_scattering_obs3_tar3_rng20_vis23_aerRural_humdefault_sza20;NIR_solar_tar3_vis23_aerRural_humdefault_sza20;NIR_flux_tar3_vis23_aerRural_humdefault_sza20,D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\processed\band_lut_si_candidate.csv;D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\m1_nir_mwir_20260906\NIR_scattering_obs3_tar3_rng20_vis23_aerRural_humdefault_sza20\MODOUT2.txt;D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\m1_nir_mwir_20260906\NIR_solar_tar3_vis23_aerRural_humdefault_sza20\MODOUT2.txt;D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\m1_nir_mwir_20260906\NIR_flux_tar3_vis23_aerRural_humdefault_sza20\spectral_flux.flx
1,NIR_obs3_tar3_rng20_vis23_sza45,NIR,Mid-Latitude Summer,Rural,default,23,3,3,20,45,0.5677691504,,792.401044914,142.796811943,5.550537025,W/(m^2 sr um),W/(m^2 um),dimensionless,RectangularBand,pointwise native*1e8/lambda_um^2 then wavelength-domain trapezoidal mean; endpoint linear extrapolation limited to one spectral grid step,COMBIN TRANS;SOL TR;.flx DOWNWARD;SOL_SCAT,NIR_transmittance_obs3_tar3_rng20_vis23_aerRural_humdefault;NIR_scattering_obs3_tar3_rng20_vis23_aerRural_humdefault_sza45;NIR_solar_tar3_vis23_aerRural_humdefault_sza45;NIR_flux_tar3_vis23_aerRural_humdefault_sza45,D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\processed\band_lut_si_candidate.csv;D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\processed\band_lut_si_candidate.csv;D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\m1_nir_mwir_20260906\NIR_solar_tar3_vis23_aerRural_humdefault_sza45\MODOUT2.txt;D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\m1_nir_mwir_20260906\NIR_flux_tar3_vis23_aerRural_humdefault_sza45\spectral_flux.flx
1,NIR_obs3_tar3_rng20_vis23_sza70,NIR,Mid-Latitude Summer,Rural,default,23,3,3,20,70,0.5677691504,,711.481544945,107.854674104,15.4122815808,W/(m^2 sr um),W/(m^2 um),dimensionless,RectangularBand,pointwise native*1e8/lambda_um^2 then wavelength-domain trapezoidal mean; endpoint linear extrapolation limited to one spectral grid step,COMBIN TRANS;SOL TR;.flx DOWNWARD;SOL_SCAT,NIR_transmittance_obs3_tar3_rng20_vis23_aerRural_humdefault;NIR_scattering_obs3_tar3_rng20_vis23_aerRural_humdefault_sza70;NIR_solar_tar3_vis23_aerRural_humdefault_sza70;NIR_flux_tar3_vis23_aerRural_humdefault_sza70,D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\processed\band_lut_si_candidate.csv;D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\m1_nir_mwir_20260906\NIR_scattering_obs3_tar3_rng20_vis23_aerRural_humdefault_sza70\MODOUT2.txt;D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\m1_nir_mwir_20260906\NIR_solar_tar3_vis23_aerRural_humdefault_sza70\MODOUT2.txt;D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\m1_nir_mwir_20260906\NIR_flux_tar3_vis23_aerRural_humdefault_sza70\spectral_flux.flx
1,NIR_obs3_tar3_rng20_vis50_sza20,NIR,Mid-Latitude Summer,Rural,default,50,3,3,20,20,0.6884953234,,822.17534507,149.846142556,8.93145944808,W/(m^2 sr um),W/(m^2 um),dimensionless,RectangularBand,pointwise native*1e8/lambda_um^2 then wavelength-domain trapezoidal mean; endpoint linear extrapolation limited to one spectral grid step,COMBIN TRANS;SOL TR;.flx DOWNWARD;SOL_SCAT,NIR_transmittance_obs3_tar3_rng20_vis50_aerRural_humdefault;NIR_scattering_obs3_tar3_rng20_vis50_aerRural_humdefault_sza20;NIR_solar_tar3_vis50_aerRural_humdefault_sza20;NIR_flux_tar3_vis50_aerRural_humdefault_sza20,D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\processed\band_lut_si_candidate.csv;D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\m1_nir_mwir_20260906\NIR_scattering_obs3_tar3_rng20_vis50_aerRural_humdefault_sza20\MODOUT2.txt;D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\m1_nir_mwir_20260906\NIR_solar_tar3_vis50_aerRural_humdefault_sza20\MODOUT2.txt;D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\m1_nir_mwir_20260906\NIR_flux_tar3_vis50_aerRural_humdefault_sza20\spectral_flux.flx
1,NIR_obs3_tar3_rng20_vis50_sza45,NIR,Mid-Latitude Summer,Rural,default,50,3,3,20,45,0.6884953234,,802.270584973,137.759636952,3.337046969,W/(m^2 sr um),W/(m^2 um),dimensionless,RectangularBand,pointwise native*1e8/lambda_um^2 then wavelength-domain trapezoidal mean; endpoint linear extrapolation limited to one spectral grid step,COMBIN TRANS;SOL TR;.flx DOWNWARD;SOL_SCAT,NIR_transmittance_obs3_tar3_rng20_vis50_aerRural_humdefault;NIR_scattering_obs3_tar3_rng20_vis50_aerRural_humdefault_sza45;NIR_solar_tar3_vis50_aerRural_humdefault_sza45;NIR_flux_tar3_vis50_aerRural_humdefault_sza45,D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\processed\band_lut_si_candidate.csv;D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\processed\band_lut_si_candidate.csv;D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\m1_nir_mwir_20260906\NIR_solar_tar3_vis50_aerRural_humdefault_sza45\MODOUT2.txt;D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\m1_nir_mwir_20260906\NIR_flux_tar3_vis50_aerRural_humdefault_sza45\spectral_flux.flx
1,NIR_obs3_tar3_rng20_vis50_sza70,NIR,Mid-Latitude Summer,Rural,default,50,3,3,20,70,0.6884953234,,729.822487127,104.688715939,8.03389946736,W/(m^2 sr um),W/(m^2 um),dimensionless,RectangularBand,pointwise native*1e8/lambda_um^2 then wavelength-domain trapezoidal mean; endpoint linear extrapolation limited to one spectral grid step,COMBIN TRANS;SOL TR;.flx DOWNWARD;SOL_SCAT,NIR_transmittance_obs3_tar3_rng20_vis50_aerRural_humdefault;NIR_scattering_obs3_tar3_rng20_vis50_aerRural_humdefault_sza70;NIR_solar_tar3_vis50_aerRural_humdefault_sza70;NIR_flux_tar3_vis50_aerRural_humdefault_sza70,D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\processed\band_lut_si_candidate.csv;D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\m1_nir_mwir_20260906\NIR_scattering_obs3_tar3_rng20_vis50_aerRural_humdefault_sza70\MODOUT2.txt;D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\m1_nir_mwir_20260906\NIR_solar_tar3_vis50_aerRural_humdefault_sza70\MODOUT2.txt;D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\m1_nir_mwir_20260906\NIR_flux_tar3_vis50_aerRural_humdefault_sza70\spectral_flux.flx
1,NIR_obs3_tar3_rng35_vis2_sza20,NIR,Mid-Latitude Summer,Rural,default,2,3,3,35,20,0.4071853309,,814.550575519,153.635867172,25.9035696559,W/(m^2 sr um),W/(m^2 um),dimensionless,RectangularBand,pointwise native*1e8/lambda_um^2 then wavelength-domain trapezoidal mean; endpoint linear extrapolation limited to one spectral grid step,COMBIN TRANS;SOL TR;.flx DOWNWARD;SOL_SCAT,NIR_transmittance_obs3_tar3_rng35_vis2_aerRural_humdefault;NIR_scattering_obs3_tar3_rng35_vis2_aerRural_humdefault_sza20;NIR_solar_tar3_vis2_aerRural_humdefault_sza20;NIR_flux_tar3_vis2_aerRural_humdefault_sza20,D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\processed\band_lut_si_candidate.csv;D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\m1_nir_mwir_20260906\NIR_scattering_obs3_tar3_rng35_vis2_aerRural_humdefault_sza20\MODOUT2.txt;D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\m1_nir_mwir_20260906\NIR_solar_tar3_vis2_aerRural_humdefault_sza20\MODOUT2.txt;D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\m1_nir_mwir_20260906\NIR_flux_tar3_vis2_aerRural_humdefault_sza20\spectral_flux.flx
1,NIR_obs3_tar3_rng35_vis2_sza45,NIR,Mid-Latitude Summer,Rural,default,2,3,3,35,45,0.4071853309,,792.401044914,142.998104477,8.236949029,W/(m^2 sr um),W/(m^2 um),dimensionless,RectangularBand,pointwise native*1e8/lambda_um^2 then wavelength-domain trapezoidal mean; endpoint linear extrapolation limited to one spectral grid step,COMBIN TRANS;SOL TR;.flx DOWNWARD;SOL_SCAT,NIR_transmittance_obs3_tar3_rng35_vis2_aerRural_humdefault;NIR_scattering_obs3_tar3_rng35_vis2_aerRural_humdefault_sza45;NIR_solar_tar3_vis2_aerRural_humdefault_sza45;NIR_flux_tar3_vis2_aerRural_humdefault_sza45,D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\processed\band_lut_si_candidate.csv;D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\processed\band_lut_si_candidate.csv;D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\m1_nir_mwir_20260906\NIR_solar_tar3_vis2_aerRural_humdefault_sza45\MODOUT2.txt;D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\m1_nir_mwir_20260906\NIR_flux_tar3_vis2_aerRural_humdefault_sza45\spectral_flux.flx
1,NIR_obs3_tar3_rng35_vis2_sza70,NIR,Mid-Latitude Summer,Rural,default,2,3,3,35,70,0.4071853309,,711.481544945,109.426850168,22.9976824155,W/(m^2 sr um),W/(m^2 um),dimensionless,RectangularBand,pointwise native*1e8/lambda_um^2 then wavelength-domain trapezoidal mean; endpoint linear extrapolation limited to one spectral grid step,COMBIN TRANS;SOL TR;.flx DOWNWARD;SOL_SCAT,NIR_transmittance_obs3_tar3_rng35_vis2_aerRural_humdefault;NIR_scattering_obs3_tar3_rng35_vis2_aerRural_humdefault_sza70;NIR_solar_tar3_vis2_aerRural_humdefault_sza70;NIR_flux_tar3_vis2_aerRural_humdefault_sza70,D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\processed\band_lut_si_candidate.csv;D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\m1_nir_mwir_20260906\NIR_scattering_obs3_tar3_rng35_vis2_aerRural_humdefault_sza70\MODOUT2.txt;D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\m1_nir_mwir_20260906\NIR_solar_tar3_vis2_aerRural_humdefault_sza70\MODOUT2.txt;D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\m1_nir_mwir_20260906\NIR_flux_tar3_vis2_aerRural_humdefault_sza70\spectral_flux.flx
1,NIR_obs3_tar3_rng35_vis5_sza20,NIR,Mid-Latitude Summer,Rural,default,5,3,3,35,20,0.4071853309,,814.550575519,154.360148064,25.9035696559,W/(m^2 sr um),W/(m^2 um),dimensionless,RectangularBand,pointwise native*1e8/lambda_um^2 then wavelength-domain trapezoidal mean; endpoint linear extrapolation limited to one spectral grid step,COMBIN TRANS;SOL TR;.flx DOWNWARD;SOL_SCAT,NIR_transmittance_obs3_tar3_rng35_vis5_aerRural_humdefault;NIR_scattering_obs3_tar3_rng35_vis5_aerRural_humdefault_sza20;NIR_solar_tar3_vis5_aerRural_humdefault_sza20;NIR_flux_tar3_vis5_aerRural_humdefault_sza20,D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\processed\band_lut_si_candidate.csv;D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\m1_nir_mwir_20260906\NIR_scattering_obs3_tar3_rng35_vis5_aerRural_humdefault_sza20\MODOUT2.txt;D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\m1_nir_mwir_20260906\NIR_solar_tar3_vis5_aerRural_humdefault_sza20\MODOUT2.txt;D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\m1_nir_mwir_20260906\NIR_flux_tar3_vis5_aerRural_humdefault_sza20\spectral_flux.flx
1,NIR_obs3_tar3_rng35_vis5_sza45,NIR,Mid-Latitude Summer,Rural,default,5,3,3,35,45,0.4071853309,,792.401044914,143.069641321,8.236949029,W/(m^2 sr um),W/(m^2 um),dimensionless,RectangularBand,pointwise native*1e8/lambda_um^2 then wavelength-domain trapezoidal mean; endpoint linear extrapolation limited to one spectral grid step,COMBIN TRANS;SOL TR;.flx DOWNWARD;SOL_SCAT,NIR_transmittance_obs3_tar3_rng35_vis5_aerRural_humdefault;NIR_scattering_obs3_tar3_rng35_vis5_aerRural_humdefault_sza45;NIR_solar_tar3_vis5_aerRural_humdefault_sza45;NIR_flux_tar3_vis5_aerRural_humdefault_sza45,D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\processed\band_lut_si_candidate.csv;D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\processed\band_lut_si_candidate.csv;D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\m1_nir_mwir_20260906\NIR_solar_tar3_vis5_aerRural_humdefault_sza45\MODOUT2.txt;D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\m1_nir_mwir_20260906\NIR_flux_tar3_vis5_aerRural_humdefault_sza45\spectral_flux.flx
1,NIR_obs3_tar3_rng35_vis5_sza70,NIR,Mid-Latitude Summer,Rural,default,5,3,3,35,70,0.4071853309,,711.481544945,109.152299431,22.9976824155,W/(m^2 sr um),W/(m^2 um),dimensionless,RectangularBand,pointwise native*1e8/lambda_um^2 then wavelength-domain trapezoidal mean; endpoint linear extrapolation limited to one spectral grid step,COMBIN TRANS;SOL TR;.flx DOWNWARD;SOL_SCAT,NIR_transmittance_obs3_tar3_rng35_vis5_aerRural_humdefault;NIR_scattering_obs3_tar3_rng35_vis5_aerRural_humdefault_sza70;NIR_solar_tar3_vis5_aerRural_humdefault_sza70;NIR_flux_tar3_vis5_aerRural_humdefault_sza70,D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\processed\band_lut_si_candidate.csv;D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\m1_nir_mwir_20260906\NIR_scattering_obs3_tar3_rng35_vis5_aerRural_humdefault_sza70\MODOUT2.txt;D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\m1_nir_mwir_20260906\NIR_solar_tar3_vis5_aerRural_humdefault_sza70\MODOUT2.txt;D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\m1_nir_mwir_20260906\NIR_flux_tar3_vis5_aerRural_humdefault_sza70\spectral_flux.flx
1,NIR_obs3_tar3_rng35_vis10_sza20,NIR,Mid-Latitude Summer,Rural,default,10,3,3,35,20,0.4071853309,,814.550575519,154.834052855,25.9035696559,W/(m^2 sr um),W/(m^2 um),dimensionless,RectangularBand,pointwise native*1e8/lambda_um^2 then wavelength-domain trapezoidal mean; endpoint linear extrapolation limited to one spectral grid step,COMBIN TRANS;SOL TR;.flx DOWNWARD;SOL_SCAT,NIR_transmittance_obs3_tar3_rng35_vis10_aerRural_humdefault;NIR_scattering_obs3_tar3_rng35_vis10_aerRural_humdefault_sza20;NIR_solar_tar3_vis10_aerRural_humdefault_sza20;NIR_flux_tar3_vis10_aerRural_humdefault_sza20,D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\processed\band_lut_si_candidate.csv;D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\m1_nir_mwir_20260906\NIR_scattering_obs3_tar3_rng35_vis10_aerRural_humdefault_sza20\MODOUT2.txt;D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\m1_nir_mwir_20260906\NIR_solar_tar3_vis10_aerRural_humdefault_sza20\MODOUT2.txt;D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\m1_nir_mwir_20260906\NIR_flux_tar3_vis10_aerRural_humdefault_sza20\spectral_flux.flx
1,NIR_obs3_tar3_rng35_vis10_sza45,NIR,Mid-Latitude Summer,Rural,default,10,3,3,35,45,0.4071853309,,792.401044914,142.95631016,8.236949029,W/(m^2 sr um),W/(m^2 um),dimensionless,RectangularBand,pointwise native*1e8/lambda_um^2 then wavelength-domain trapezoidal mean; endpoint linear extrapolation limited to one spectral grid step,COMBIN TRANS;SOL TR;.flx DOWNWARD;SOL_SCAT,NIR_transmittance_obs3_tar3_rng35_vis10_aerRural_humdefault;NIR_scattering_obs3_tar3_rng35_vis10_aerRural_humdefault_sza45;NIR_solar_tar3_vis10_aerRural_humdefault_sza45;NIR_flux_tar3_vis10_aerRural_humdefault_sza45,D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\processed\band_lut_si_candidate.csv;D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\processed\band_lut_si_candidate.csv;D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\m1_nir_mwir_20260906\NIR_solar_tar3_vis10_aerRural_humdefault_sza45\MODOUT2.txt;D:\HwaSimIR\HwaSim_IR\Bin\Config\Atmosphere\MODTRAN\raw\m1_nir_mwir_20260906\NIR_flux_tar3_vis10_aerRural_humdefault_sza45\spectral_flux.flx
