T F 2    2    2    0    2    2    2    2    2    2    1    0    0   0.0000.00000
    1    1    1    0    0    0   5.00000   0.00000   0.00000   0.00000   0.00000
 -99.000 -99.000 -99.000
 -99.00000 -99.00000 -99.00000  2.922360  0.000710 ! H2O & O3 COLUMNS [GM/CM2]
   36MID-LATITUDE SUMMER 
  15.00000  10.00000  98.35973  35.00040   0.31092   0.00000    0        0.00000
    0    0  172    0
   0.00000   0.00000   0.00000  20.00098   0.00000 180.00000   0.00000   0.00000
    9091.0   14286.0      10.0      10.0NW              
    0   0    0.000  0    0.000  0    1.000
    FREQ  TOT_TRANS  PTH_THRML  THRML_SCT  SURF_EMIS   SOL_SCAT  SING_SCAT  GRND_RFLT  DRCT_RFLT  TOTAL_RAD  REF_SOL  SOL@OBS   DEPTH DIR_EM    TOA_SUN BBODY_T[K]
 9091.00 0.98281258 2.3466E-27 0.0000E+00 0.0000E+00 5.9503E-09 5.9503E-09 0.0000E+00 0.0000E+00 5.9503E-09 6.77E-06 6.91E-06   0.017 1.0000 6.9214E-06    694.685
 9101.00 0.98462975 1.8413E-27 0.0000E+00 0.0000E+00 5.8288E-09 5.8288E-09 0.0000E+00 0.0000E+00 5.8288E-09 6.62E-06 6.74E-06   0.015 1.0000 6.7529E-06    694.566
 9111.00 0.98563558 1.5318E-27 0.0000E+00 0.0000E+00 5.8663E-09 5.8663E-09 0.0000E+00 0.0000E+00 5.8663E-09 6.64E-06 6.76E-06   0.014 1.0000 6.7702E-06    695.444
 9121.00 0.98538327 1.4758E-27 0.0000E+00 0.0000E+00 5.8751E-09 5.8751E-09 0.0000E+00 0.0000E+00 5.8751E-09 6.63E-06 6.74E-06   0.015 1.0000 6.7570E-06    696.142
 9131.00 0.98501545 1.4517E-27 0.0000E+00 0.0000E+00 5.8605E-09 5.8605E-09 0.0000E+00 0.0000E+00 5.8605E-09 6.59E-06 6.70E-06   0.015 1.0000 6.7175E-06    696.691
 9141.00 0.98622894 1.1650E-27 0.0000E+00 0.0000E+00 5.6438E-09 5.6438E-09 0.0000E+00 0.0000E+00 5.6438E-09 6.33E-06 6.43E-06   0.014 1.0000 6.4440E-06    695.942
 9151.00 0.98412406 1.4078E-27 0.0000E+00 0.0000E+00 6.0266E-09 6.0266E-09 0.0000E+00 0.0000E+00 6.0266E-09 6.72E-06 6.85E-06   0.016 1.0000 6.8615E-06    699.010
 9161.00 0.98651356 9.8141E-28 0.0000E+00 0.0000E+00 6.1164E-09 6.1164E-09 0.0000E+00 0.0000E+00 6.1164E-09 6.81E-06 6.92E-06   0.014 1.0000 6.9345E-06    700.202
 9171.00 0.98524517 1.0934E-27 0.0000E+00 0.0000E+00 6.1828E-09 6.1828E-09 0.0000E+00 0.0000E+00 6.1828E-09 6.85E-06 6.97E-06   0.015 1.0000 6.9883E-06    701.246
 9181.00 0.98602939 9.2544E-28 0.0000E+00 0.0000E+00 6.1040E-09 6.1040E-09 0.0000E+00 0.0000E+00 6.1040E-09 6.75E-06 6.86E-06   0.014 1.0000 6.8738E-06    701.411
 9191.00 0.98650503 8.0739E-28 0.0000E+00 0.0000E+00 6.1078E-09 6.1078E-09 0.0000E+00 0.0000E+00 6.1078E-09 6.73E-06 6.84E-06   0.014 1.0000 6.8531E-06    702.076
 9201.00 0.98539984 8.8002E-28 0.0000E+00 0.0000E+00 6.0612E-09 6.0612E-09 0.0000E+00 0.0000E+00 6.0612E-09 6.65E-06 6.76E-06   0.015 1.0000 6.7792E-06    702.433
 9211.00 0.98528838 8.4190E-28 0.0000E+00 0.0000E+00 6.3049E-09 6.3049E-09 0.0000E+00 0.0000E+00 6.3049E-09 6.89E-06 7.01E-06   0.015 1.0000 7.0277E-06    704.549
 9221.00 0.98597646 7.1338E-28 0.0000E+00 0.0000E+00 6.2752E-09 6.2752E-09 0.0000E+00 0.0000E+00 6.2752E-09 6.84E-06 6.95E-06   0.014 1.0000 6.9689E-06    705.014
