T F 2    3    3    0    2    2    2    2    2    2    1    0    0   0.0000.00000
    1    1    1    0    0    0  23.00000   0.00000   0.00000   0.00000   0.00000
 -99.000 -99.000 -99.000
 -99.00000 -99.00000 -99.00000  2.922360  0.000710 ! H2O & O3 COLUMNS [GM/CM2]
   36MID-LATITUDE SUMMER 
   3.00000 100.00000  70.00000 269.48105   2.24305   0.00000    0        0.00000
  -99  -99  172    0
 -99.00000 -99.00000 -99.00000 -99.00000 -99.00000 -99.00000   0.00000 -99.00000
    3985.0   33345.0       1.0       1.0NW        W1    
    0   0    0.000  0    0.000  0    1.000
    FREQ   TRANS     SOL TR  SOLAR
 3985.00  0.0688 2.10E-07 3.05E-06                                                              2.676E+00
 3986.00  0.0933 2.86E-07 3.06E-06                                                              2.372E+00
 3987.00  0.3677 1.13E-06 3.06E-06                                                              1.000E+00
 3988.00  0.3865 1.19E-06 3.08E-06                                                              9.507E-01
 3989.00  0.2257 6.97E-07 3.09E-06                                                              1.488E+00
 3990.00  0.0126 3.89E-08 3.09E-06                                                              4.377E+00
 3991.00  0.0090 2.78E-08 3.10E-06                                                              4.712E+00
 3992.00  0.1349 4.18E-07 3.10E-06                                                              2.003E+00
 3993.00  0.0954 2.96E-07 3.10E-06                                                              2.350E+00
 3994.00  0.0891 2.76E-07 3.10E-06                                                              2.418E+00
 3995.00  0.0000 1.55E-10 3.10E-06                                                              9.906E+00
 3996.00  0.1068 3.32E-07 3.11E-06                                                              2.237E+00
 3997.00  0.2457 7.65E-07 3.11E-06                                                              1.404E+00
 3998.00  0.4281 1.33E-06 3.11E-06                                                              8.484E-01
 3999.00  0.3570 1.11E-06 3.11E-06                                                              1.030E+00
 4000.00  0.3574 1.11E-06 3.11E-06                                                              1.029E+00
 4001.00  0.2166 6.72E-07 3.10E-06                                                              1.530E+00
 4002.00  0.4889 1.52E-06 3.10E-06                                                              7.156E-01
 4003.00  0.2655 8.24E-07 3.10E-06                                                              1.326E+00
 4004.00  0.3139 9.71E-07 3.09E-06                                                              1.159E+00
 4005.00  0.2127 6.59E-07 3.10E-06                                                              1.548E+00
 4006.00  0.3151 9.76E-07 3.10E-06                                                              1.155E+00
 4007.00  0.1541 4.77E-07 3.10E-06                                                              1.870E+00
 4008.00  0.0000 1.97E-13 3.10E-06                                                              1.657E+01
 4009.00  0.0055 1.71E-08 3.10E-06                                                              5.202E+00
 4010.00  0.1278 3.97E-07 3.11E-06                                                              2.057E+00
 4011.00  0.1256 3.90E-07 3.11E-06                                                              2.075E+00
 4012.00  0.1104 3.43E-07 3.11E-06                                                              2.204E+00
 4013.00  0.0544 1.69E-07 3.11E-06                                                              2.911E+00
 4014.00  0.2257 7.05E-07 3.12E-06                                                              1.489E+00
 4015.00  0.2062 6.44E-07 3.12E-06                                                              1.579E+00
 4016.00  0.3721 1.16E-06 3.12E-06                                                              9.887E-01
 4017.00  0.1236 3.86E-07 3.13E-06                                                              2.091E+00
 4018.00  0.1590 4.96E-07 3.12E-06                                                              1.839E+00
 4019.00  0.0048 1.47E-08 3.08E-06                                                              5.346E+00
 4020.00  0.0120 3.68E-08 3.07E-06                                                              4.422E+00
 4021.00  0.0875 2.69E-07 3.07E-06                                                              2.436E+00
 4022.00  0.3116 9.57E-07 3.07E-06                                                              1.166E+00
 4023.00  0.4435 1.37E-06 3.08E-06                                                              8.130E-01
 4024.00  0.2230 6.96E-07 3.12E-06                                                              1.500E+00
 4025.00  0.0060 1.86E-08 3.12E-06                                                              5.124E+00
 4026.00  0.0454 1.40E-07 3.09E-06                                                              3.092E+00
 4027.00  0.2139 6.59E-07 3.08E-06                                                              1.542E+00
 4028.00  0.3764 1.16E-06 3.07E-06                                                              9.771E-01
 4029.00  0.2925 8.92E-07 3.05E-06                                                              1.229E+00
 4030.00  0.0510 1.56E-07 3.05E-06                                                              2.976E+00
 4031.00  0.1090 3.35E-07 3.08E-06                                                              2.216E+00
 4032.00  0.2466 7.57E-07 3.07E-06                                                              1.400E+00
 4033.00  0.3596 1.11E-06 3.08E-06                                                              1.023E+00
 4034.00  0.4101 1.28E-06 3.11E-06                                                              8.914E-01
 4035.00  0.4433 1.39E-06 3.13E-06                                                              8.135E-01
 4036.00  0.4507 1.42E-06 3.15E-06                                                              7.969E-01
 4037.00  0.6155 1.95E-06 3.17E-06                                                              4.854E-01
 4038.00  0.7355 2.33E-06 3.17E-06                                                              3.072E-01
 4039.00  0.5544 1.76E-06 3.17E-06                                                              5.899E-01
 4040.00  0.4348 1.37E-06 3.16E-06                                                              8.328E-01
 4041.00  0.6347 2.00E-06 3.14E-06                                                              4.546E-01
 4042.00  0.5452 1.71E-06 3.14E-06                                                              6.065E-01
 4043.00  0.1804 5.67E-07 3.14E-06                                                              1.712E+00
 4044.00  0.0033 1.05E-08 3.14E-06                                                              5.702E+00
 4045.00  0.0001 2.27E-10 3.14E-06                                                              9.536E+00
 4046.00  0.1789 5.61E-07 3.13E-06                                                              1.721E+00
 4047.00  0.5097 1.59E-06 3.12E-06                                                              6.739E-01
 4048.00  0.6077 1.90E-06 3.12E-06                                                              4.981E-01
 4049.00  0.7163 2.24E-06 3.12E-06                                                              3.336E-01
 4050.00  0.6511 2.04E-06 3.13E-06                                                              4.290E-01
 4051.00  0.5499 1.74E-06 3.16E-06                                                              5.981E-01
 4052.00  0.2293 7.28E-07 3.17E-06                                                              1.473E+00
 4053.00  0.6491 2.06E-06 3.18E-06                                                              4.321E-01
 4054.00  0.7715 2.45E-06 3.18E-06                                                              2.594E-01
 4055.00  0.6843 2.17E-06 3.17E-06                                                              3.794E-01
 4056.00  0.8210 2.61E-06 3.18E-06                                                              1.972E-01
 4057.00  0.7080 2.25E-06 3.18E-06                                                              3.453E-01
 4058.00  0.3989 1.27E-06 3.18E-06                                                              9.190E-01
 4059.00  0.5788 1.84E-06 3.19E-06                                                              5.468E-01
 4060.00  0.1065 3.39E-07 3.19E-06                                                              2.240E+00
 4061.00  0.1380 4.40E-07 3.19E-06                                                              1.980E+00
 4062.00  0.5984 1.91E-06 3.18E-06                                                              5.136E-01
 4063.00  0.7059 2.25E-06 3.19E-06                                                              3.482E-01
 4064.00  0.8394 2.68E-06 3.19E-06                                                              1.751E-01
