T F 2    3    3    0    2    2    2    2    2    2    1    0    0   0.0000.00000
    1    1    1    0    0    0  23.00000   0.00000   0.00000   0.00000   0.00000
 -99.000 -99.000 -99.000
 -99.00000 -99.00000 -99.00000  2.922360  0.000710 ! H2O & O3 COLUMNS [GM/CM2]
   36MID-LATITUDE SUMMER 
   5.00000 100.00000  60.00000 186.06754   1.42707   0.00000    0        0.00000
  -99  -99  172    0
 -99.00000 -99.00000 -99.00000 -99.00000 -99.00000 -99.00000   0.00000 -99.00000
    1995.0    3335.0       1.0       1.0NW        W1    
    0   0    0.000  0    0.000  0    1.000
    FREQ   TRANS     SOL TR  SOLAR
 2112.00  0.7358 7.00E-07 9.51E-07                                                              3.067E-01
 2113.00  0.8601 8.21E-07 9.54E-07                                                              1.507E-01
 2114.00  0.7575 7.19E-07 9.49E-07                                                              2.777E-01
 2115.00  0.4209 4.02E-07 9.55E-07                                                              8.655E-01
 2116.00  0.5309 5.10E-07 9.60E-07                                                              6.332E-01
 2117.00  0.7037 6.71E-07 9.53E-07                                                              3.514E-01
 2118.00  0.6013 5.72E-07 9.51E-07                                                              5.087E-01
 2119.00  0.6138 5.85E-07 9.53E-07                                                              4.882E-01
 2120.00  0.4705 4.47E-07 9.50E-07                                                              7.541E-01
 2121.00  0.5535 5.26E-07 9.50E-07                                                              5.915E-01
 2122.00  0.5938 5.66E-07 9.53E-07                                                              5.212E-01
 2123.00  0.5899 5.64E-07 9.56E-07                                                              5.279E-01
 2124.00  0.4497 4.31E-07 9.59E-07                                                              7.991E-01
 2125.00  0.5208 5.01E-07 9.63E-07                                                              6.524E-01
 2126.00  0.7389 7.08E-07 9.58E-07                                                              3.026E-01
 2127.00  0.6819 6.57E-07 9.63E-07                                                              3.828E-01
 2128.00  0.5612 5.40E-07 9.62E-07                                                              5.776E-01
 2129.00  0.6417 6.19E-07 9.65E-07                                                              4.437E-01
 2130.00  0.7071 6.80E-07 9.62E-07                                                              3.466E-01
 2131.00  0.8097 7.83E-07 9.67E-07                                                              2.111E-01
 2132.00  0.7210 6.97E-07 9.67E-07                                                              3.272E-01
 2133.00  0.9364 9.06E-07 9.67E-07                                                              6.571E-02
 2134.00  0.9473 9.14E-07 9.65E-07                                                              5.409E-02
 2135.00  0.9486 9.17E-07 9.67E-07                                                              5.279E-02
 2136.00  0.6085 5.89E-07 9.67E-07                                                              4.967E-01
 2137.00  0.6915 6.68E-07 9.66E-07                                                              3.688E-01
 2138.00  0.8432 8.13E-07 9.64E-07                                                              1.705E-01
 2139.00  0.7171 6.95E-07 9.69E-07                                                              3.326E-01
 2140.00  0.9256 8.97E-07 9.69E-07                                                              7.726E-02
 2141.00  0.9618 9.29E-07 9.65E-07                                                              3.893E-02
 2142.00  0.9551 9.24E-07 9.68E-07                                                              4.589E-02
 2143.00  0.9674 9.43E-07 9.74E-07                                                              3.315E-02
 2144.00  0.9573 9.25E-07 9.67E-07                                                              4.361E-02
 2145.00  0.7902 7.64E-07 9.67E-07                                                              2.354E-01
 2146.00  0.9300 9.02E-07 9.70E-07                                                              7.255E-02
 2147.00  0.7459 7.15E-07 9.58E-07                                                              2.932E-01
 2148.00  0.9174 8.75E-07 9.53E-07                                                              8.618E-02
 2149.00  0.9496 9.06E-07 9.54E-07                                                              5.177E-02
 2150.00  0.9452 9.03E-07 9.55E-07                                                              5.634E-02
 2151.00  0.7426 7.11E-07 9.58E-07                                                              2.977E-01
 2152.00  0.9318 9.04E-07 9.71E-07                                                              7.067E-02
 2153.00  0.8256 8.03E-07 9.73E-07                                                              1.917E-01
 2154.00  0.9162 8.97E-07 9.79E-07                                                              8.749E-02
 2155.00  0.7615 7.47E-07 9.81E-07                                                              2.725E-01
 2156.00  0.9287 9.10E-07 9.80E-07                                                              7.401E-02
 2157.00  0.8697 8.55E-07 9.83E-07                                                              1.397E-01
 2158.00  0.6958 6.85E-07 9.85E-07                                                              3.627E-01
 2159.00  0.8963 8.85E-07 9.87E-07                                                              1.095E-01
 2160.00  0.9140 8.99E-07 9.84E-07                                                              8.997E-02
 2161.00  0.8890 8.78E-07 9.88E-07                                                              1.177E-01
 2162.00  0.5488 5.39E-07 9.82E-07                                                              6.000E-01
 2163.00  0.7957 7.85E-07 9.86E-07                                                              2.285E-01
 2164.00  0.8920 8.77E-07 9.83E-07                                                              1.143E-01
 2165.00  0.8538 8.40E-07 9.84E-07                                                              1.581E-01
 2166.00  0.6856 6.75E-07 9.85E-07                                                              3.775E-01
 2167.00  0.8783 8.69E-07 9.89E-07                                                              1.297E-01
 2168.00  0.8695 8.53E-07 9.81E-07                                                              1.399E-01
 2169.00  0.6271 6.21E-07 9.90E-07                                                              4.666E-01
 2170.00  0.8307 8.24E-07 9.92E-07                                                              1.854E-01
 2171.00  0.7487 7.39E-07 9.87E-07                                                              2.894E-01
 2172.00  0.7847 7.75E-07 9.87E-07                                                              2.424E-01
 2173.00  0.5902 5.86E-07 9.93E-07                                                              5.273E-01
 2174.00  0.8361 8.23E-07 9.84E-07                                                              1.790E-01
 2175.00  0.7635 7.51E-07 9.83E-07                                                              2.699E-01
 2176.00  0.5693 5.64E-07 9.91E-07                                                              5.634E-01
 2177.00  0.7160 7.05E-07 9.85E-07                                                              3.340E-01
 2178.00  0.7374 7.23E-07 9.80E-07                                                              3.046E-01
 2179.00  0.7167 7.04E-07 9.82E-07                                                              3.331E-01
 2180.00  0.5431 5.34E-07 9.84E-07                                                              6.105E-01
 2181.00  0.6707 6.59E-07 9.82E-07                                                              3.995E-01
 2182.00  0.6424 6.37E-07 9.91E-07                                                              4.425E-01
 2183.00  0.4533 4.52E-07 9.98E-07                                                              7.912E-01
 2184.00  0.5555 5.59E-07 1.01E-06                                                              5.879E-01
 2185.00  0.5078 5.12E-07 1.01E-06                                                              6.777E-01
 2186.00  0.4745 4.77E-07 1.01E-06                                                              7.455E-01
 2187.00  0.3538 3.55E-07 1.00E-06                                                              1.039E+00
 2188.00  0.4450 4.47E-07 1.00E-06                                                              8.097E-01
 2189.00  0.4443 4.46E-07 1.00E-06                                                              8.112E-01
 2190.00  0.3827 3.84E-07 1.00E-06                                                              9.606E-01
 2191.00  0.5069 5.10E-07 1.01E-06                                                              6.794E-01
 2192.00  0.5073 5.12E-07 1.01E-06                                                              6.787E-01
 2193.00  0.4150 4.21E-07 1.02E-06                                                              8.794E-01
 2194.00  0.3749 3.81E-07 1.02E-06                                                              9.811E-01
 2195.00  0.3521 3.56E-07 1.01E-06                                                              1.044E+00
 2196.00  0.3209 3.25E-07 1.01E-06                                                              1.137E+00
 2197.00  0.2577 2.61E-07 1.01E-06                                                              1.356E+00
 2198.00  0.2951 2.96E-07 1.00E-06                                                              1.220E+00
 2199.00  0.2841 2.86E-07 1.01E-06                                                              1.259E+00
 2200.00  0.2427 2.46E-07 1.01E-06                                                              1.416E+00
 2201.00  0.3148 3.18E-07 1.01E-06                                                              1.156E+00
 2202.00  0.3010 3.04E-07 1.01E-06                                                              1.201E+00
 2203.00  0.2290 2.33E-07 1.02E-06                                                              1.474E+00
 2204.00  0.2081 2.10E-07 1.01E-06                                                              1.570E+00
 2205.00  0.1985 2.00E-07 1.01E-06                                                              1.617E+00
 2206.00  0.1962 1.99E-07 1.02E-06                                                              1.629E+00
 2207.00  0.2063 2.08E-07 1.01E-06                                                              1.579E+00
 2208.00  0.2056 2.06E-07 1.00E-06                                                              1.582E+00
 2209.00  0.1774 1.78E-07 1.01E-06                                                              1.730E+00
 2210.00  0.1936 1.96E-07 1.01E-06                                                              1.642E+00
 2211.00  0.1647 1.66E-07 1.01E-06                                                              1.803E+00
 2212.00  0.1703 1.74E-07 1.02E-06                                                              1.770E+00
 2213.00  0.1558 1.61E-07 1.03E-06                                                              1.859E+00
 2214.00  0.1352 1.40E-07 1.03E-06                                                              2.001E+00
 2215.00  0.1830 1.89E-07 1.03E-06                                                              1.698E+00
 2216.00  0.1949 2.02E-07 1.03E-06                                                              1.635E+00
 2217.00  0.1829 1.88E-07 1.03E-06                                                              1.699E+00
 2218.00  0.1298 1.33E-07 1.03E-06                                                              2.042E+00
 2219.00  0.1251 1.30E-07 1.04E-06                                                              2.079E+00
 2220.00  0.1429 1.48E-07 1.03E-06                                                              1.946E+00
 2221.00  0.2201 2.28E-07 1.04E-06                                                              1.513E+00
 2222.00  0.2996 3.12E-07 1.04E-06                                                              1.205E+00
 2223.00  0.2909 3.03E-07 1.04E-06                                                              1.235E+00
 2224.00  0.3742 3.87E-07 1.04E-06                                                              9.830E-01
 2225.00  0.2079 2.16E-07 1.04E-06                                                              1.571E+00
 2226.00  0.1844 1.91E-07 1.04E-06                                                              1.690E+00
 2227.00  0.2172 2.26E-07 1.04E-06                                                              1.527E+00
 2228.00  0.1072 1.12E-07 1.04E-06                                                              2.233E+00
 2229.00  0.0726 7.56E-08 1.04E-06                                                              2.623E+00
 2230.00  0.0941 9.78E-08 1.04E-06                                                              2.364E+00
 2231.00  0.0760 7.89E-08 1.04E-06                                                              2.577E+00
 2232.00  0.0608 6.29E-08 1.04E-06                                                              2.801E+00
 2233.00  0.0493 5.12E-08 1.04E-06                                                              3.009E+00
 2234.00  0.0857 8.89E-08 1.04E-06                                                              2.457E+00
 2235.00  0.0410 4.25E-08 1.03E-06                                                              3.193E+00
 2236.00  0.0598 6.20E-08 1.04E-06                                                              2.816E+00
 2237.00  0.0368 3.78E-08 1.03E-06                                                              3.303E+00
 2238.00  0.0447 4.61E-08 1.03E-06                                                              3.108E+00
 2239.00  0.0306 3.17E-08 1.04E-06                                                              3.488E+00
