T F 2    2    2    0    2    2    2    2    2    2    1    0    0   0.0000.00000
    1    1    1    0    0    0  50.00000   0.00000   0.00000   0.00000   0.00000
 -99.000 -99.000 -99.000
 -99.00000 -99.00000 -99.00000  2.922360  0.000710 ! H2O & O3 COLUMNS [GM/CM2]
   36MID-LATITUDE SUMMER 
   5.00000   5.00000  90.20071  50.00084   0.44930   0.00000    1        0.00000
    0    0  172    0
   0.00000   0.00000   0.00000  70.02525   0.00000 180.00000   0.00000   0.00000
    9091.0   14286.0      10.0      10.0NW              
    0   0    0.000  0    0.000  0    1.000
    FREQ  TOT_TRANS  PTH_THRML  THRML_SCT  SURF_EMIS   SOL_SCAT  SING_SCAT  GRND_RFLT  DRCT_RFLT  TOTAL_RAD  REF_SOL  SOL@OBS   DEPTH DIR_EM    TOA_SUN BBODY_T[K]
 9091.00 0.61663091 1.9453E-22 0.0000E+00 0.0000E+00 6.1007E-08 6.1007E-08 0.0000E+00 0.0000E+00 6.1007E-08 4.02E-06 6.31E-06   0.483 1.0000 6.9214E-06    792.672
 9101.00 0.65402162 1.6723E-22 0.0000E+00 0.0000E+00 6.2031E-08 6.2031E-08 0.0000E+00 0.0000E+00 6.2031E-08 4.17E-06 6.25E-06   0.425 1.0000 6.7529E-06    794.187
 9111.00 0.71094143 1.3327E-22 0.0000E+00 0.0000E+00 6.5665E-08 6.5665E-08 0.0000E+00 0.0000E+00 6.5665E-08 4.58E-06 6.35E-06   0.341 1.0000 6.7702E-06    797.654
 9121.00 0.70927268 1.2635E-22 0.0000E+00 0.0000E+00 6.5586E-08 6.5586E-08 0.0000E+00 0.0000E+00 6.5586E-08 4.56E-06 6.33E-06   0.344 1.0000 6.7570E-06    798.312
 9131.00 0.69692767 1.2586E-22 0.0000E+00 0.0000E+00 6.4698E-08 6.4698E-08 0.0000E+00 0.0000E+00 6.4698E-08 4.45E-06 6.27E-06   0.361 1.0000 6.7175E-06    798.366
 9141.00 0.75290251 9.7758E-23 0.0000E+00 0.0000E+00 6.5402E-08 6.5402E-08 0.0000E+00 0.0000E+00 6.5402E-08 4.62E-06 6.10E-06   0.284 1.0000 6.4440E-06    799.606
 9151.00 0.70511544 1.1060E-22 0.0000E+00 0.0000E+00 6.6706E-08 6.6706E-08 0.0000E+00 0.0000E+00 6.6706E-08 4.60E-06 6.38E-06   0.349 1.0000 6.8615E-06    801.282
 9161.00 0.80429339 6.9872E-23 0.0000E+00 0.0000E+00 7.3808E-08 7.3808E-08 0.0000E+00 0.0000E+00 7.3808E-08 5.34E-06 6.62E-06   0.218 1.0000 6.9345E-06    806.966
 9171.00 0.74068469 8.7844E-23 0.0000E+00 0.0000E+00 7.0594E-08 7.0594E-08 0.0000E+00 0.0000E+00 7.0594E-08 4.94E-06 6.57E-06   0.300 1.0000 6.9883E-06    805.490
