T F 2    3    3    0    2    2    2    2    2    2    1    0    0   0.0000.00000
    1    1    1    0    0    0  50.00000   0.00000   0.00000   0.00000   0.00000
 -99.000 -99.000 -99.000
 -99.00000 -99.00000 -99.00000  2.922360  0.000710 ! H2O & O3 COLUMNS [GM/CM2]
   36MID-LATITUDE SUMMER 
   5.00000 100.00000  45.00000 133.39774   0.83531   0.00000    0        0.00000
  -99  -99  172    0
 -99.00000 -99.00000 -99.00000 -99.00000 -99.00000 -99.00000   0.00000 -99.00000
    3985.0   33345.0       1.0       1.0NW        W1    
    0   0    0.000  0    0.000  0    1.000
    FREQ   TRANS     SOL TR  SOLAR
 3985.00  0.5595 1.71E-06 3.05E-06                                                              5.806E-01
 3986.00  0.6029 1.84E-06 3.06E-06                                                              5.060E-01
 3987.00  0.8880 2.72E-06 3.06E-06                                                              1.188E-01
 3988.00  0.8931 2.75E-06 3.08E-06                                                              1.130E-01
 3989.00  0.7952 2.45E-06 3.09E-06                                                              2.292E-01
 3990.00  0.4082 1.26E-06 3.09E-06                                                              8.959E-01
 3991.00  0.3190 9.89E-07 3.10E-06                                                              1.143E+00
 3992.00  0.7896 2.45E-06 3.10E-06                                                              2.363E-01
 3993.00  0.5933 1.84E-06 3.10E-06                                                              5.221E-01
 3994.00  0.7118 2.21E-06 3.10E-06                                                              3.400E-01
 3995.00  0.1162 3.60E-07 3.10E-06                                                              2.153E+00
 3996.00  0.7174 2.23E-06 3.11E-06                                                              3.322E-01
 3997.00  0.7904 2.46E-06 3.11E-06                                                              2.352E-01
 3998.00  0.9009 2.80E-06 3.11E-06                                                              1.044E-01
 3999.00  0.8388 2.61E-06 3.11E-06                                                              1.758E-01
 4000.00  0.8331 2.59E-06 3.11E-06                                                              1.826E-01
 4001.00  0.7218 2.24E-06 3.10E-06                                                              3.259E-01
 4002.00  0.9167 2.84E-06 3.10E-06                                                              8.701E-02
 4003.00  0.7685 2.39E-06 3.10E-06                                                              2.633E-01
 4004.00  0.8015 2.48E-06 3.09E-06                                                              2.213E-01
 4005.00  0.7113 2.20E-06 3.10E-06                                                              3.406E-01
 4006.00  0.8720 2.70E-06 3.10E-06                                                              1.370E-01
 4007.00  0.7393 2.29E-06 3.10E-06                                                              3.021E-01
 4008.00  0.0581 1.80E-07 3.10E-06                                                              2.845E+00
 4009.00  0.2579 8.00E-07 3.10E-06                                                              1.355E+00
 4010.00  0.7619 2.37E-06 3.11E-06                                                              2.719E-01
 4011.00  0.6673 2.07E-06 3.11E-06                                                              4.045E-01
 4012.00  0.6529 2.03E-06 3.11E-06                                                              4.263E-01
 4013.00  0.4105 1.28E-06 3.11E-06                                                              8.905E-01
 4014.00  0.7830 2.45E-06 3.12E-06                                                              2.446E-01
 4015.00  0.7295 2.28E-06 3.12E-06                                                              3.154E-01
 4016.00  0.8837 2.76E-06 3.12E-06                                                              1.237E-01
 4017.00  0.6732 2.10E-06 3.13E-06                                                              3.957E-01
 4018.00  0.7547 2.36E-06 3.12E-06                                                              2.814E-01
 4019.00  0.2321 7.15E-07 3.08E-06                                                              1.461E+00
 4020.00  0.4569 1.40E-06 3.07E-06                                                              7.834E-01
 4021.00  0.5485 1.68E-06 3.07E-06                                                              6.006E-01
 4022.00  0.8473 2.60E-06 3.07E-06                                                              1.657E-01
 4023.00  0.9021 2.78E-06 3.08E-06                                                              1.031E-01
 4024.00  0.8140 2.54E-06 3.12E-06                                                              2.058E-01
 4025.00  0.2490 7.78E-07 3.12E-06                                                              1.390E+00
 4026.00  0.4884 1.51E-06 3.09E-06                                                              7.166E-01
 4027.00  0.8193 2.53E-06 3.08E-06                                                              1.993E-01
 4028.00  0.8881 2.73E-06 3.07E-06                                                              1.187E-01
 4029.00  0.8199 2.50E-06 3.05E-06                                                              1.986E-01
 4030.00  0.4286 1.31E-06 3.05E-06                                                              8.471E-01
 4031.00  0.5354 1.65E-06 3.08E-06                                                              6.247E-01
 4032.00  0.7952 2.44E-06 3.07E-06                                                              2.291E-01
 4033.00  0.7888 2.43E-06 3.08E-06                                                              2.373E-01
 4034.00  0.9024 2.81E-06 3.11E-06                                                              1.027E-01
 4035.00  0.8368 2.62E-06 3.13E-06                                                              1.781E-01
 4036.00  0.8566 2.70E-06 3.15E-06                                                              1.548E-01
 4037.00  0.9357 2.96E-06 3.17E-06                                                              6.643E-02
 4038.00  0.9621 3.05E-06 3.17E-06                                                              3.860E-02
 4039.00  0.9058 2.87E-06 3.17E-06                                                              9.896E-02
 4040.00  0.8736 2.76E-06 3.16E-06                                                              1.351E-01
 4041.00  0.9441 2.97E-06 3.14E-06                                                              5.747E-02
 4042.00  0.9292 2.92E-06 3.14E-06                                                              7.347E-02
 4043.00  0.7452 2.34E-06 3.14E-06                                                              2.941E-01
 4044.00  0.2268 7.12E-07 3.14E-06                                                              1.484E+00
 4045.00  0.1181 3.71E-07 3.14E-06                                                              2.136E+00
 4046.00  0.7765 2.43E-06 3.13E-06                                                              2.529E-01
 4047.00  0.9192 2.87E-06 3.12E-06                                                              8.424E-02
 4048.00  0.9407 2.94E-06 3.12E-06                                                              6.110E-02
 4049.00  0.9566 2.99E-06 3.12E-06                                                              4.437E-02
 4050.00  0.9476 2.96E-06 3.13E-06                                                              5.380E-02
 4051.00  0.9230 2.91E-06 3.16E-06                                                              8.007E-02
 4052.00  0.6528 2.07E-06 3.17E-06                                                              4.265E-01
 4053.00  0.9480 3.01E-06 3.18E-06                                                              5.336E-02
 4054.00  0.9666 3.07E-06 3.18E-06                                                              3.393E-02
 4055.00  0.9495 3.01E-06 3.17E-06                                                              5.182E-02
 4056.00  0.9761 3.10E-06 3.18E-06                                                              2.423E-02
 4057.00  0.9559 3.04E-06 3.18E-06                                                              4.515E-02
 4058.00  0.7859 2.50E-06 3.18E-06                                                              2.409E-01
 4059.00  0.9336 2.97E-06 3.19E-06                                                              6.874E-02
 4060.00  0.5543 1.77E-06 3.19E-06                                                              5.901E-01
 4061.00  0.5887 1.88E-06 3.19E-06                                                              5.298E-01
 4062.00  0.9352 2.98E-06 3.18E-06                                                              6.701E-02
 4063.00  0.9556 3.05E-06 3.19E-06                                                              4.540E-02
 4064.00  0.9785 3.12E-06 3.19E-06                                                              2.169E-02
