T F 2    3    3    0    2    2    2    2    2    2    1    0    0   0.0000.00000
    1    1    1    0    0    0  23.00000   0.00000   0.00000   0.00000   0.00000
 -99.000 -99.000 -99.000
 -99.00000 -99.00000 -99.00000  2.922360  0.000710 ! H2O & O3 COLUMNS [GM/CM2]
   36MID-LATITUDE SUMMER 
   3.00000 100.00000  70.00000 269.47702   2.24301   0.00000    0        0.00000
  -99  -99  172    0
 -99.00000 -99.00000 -99.00000 -99.00000 -99.00000 -99.00000   0.00000 -99.00000
    9080.0   14300.0       1.0       1.0NW        W1    
    0   0    0.000  0    0.000  0    1.000
    FREQ   TRANS     SOL TR  SOLAR
 9080.00  0.8942 6.18E-06 6.91E-06                                                              1.119E-01
 9081.00  0.8146 5.66E-06 6.94E-06                                                              2.051E-01
 9082.00  0.6504 4.50E-06 6.92E-06                                                              4.301E-01
 9083.00  0.7215 5.00E-06 6.93E-06                                                              3.264E-01
 9084.00  0.9078 6.27E-06 6.90E-06                                                              9.678E-02
 9085.00  0.8276 5.71E-06 6.90E-06                                                              1.893E-01
 9086.00  0.7159 4.94E-06 6.90E-06                                                              3.342E-01
 9087.00  0.8542 5.92E-06 6.93E-06                                                              1.576E-01
 9088.00  0.9092 6.29E-06 6.91E-06                                                              9.522E-02
 9089.00  0.8216 5.69E-06 6.92E-06                                                              1.965E-01
 9090.00  0.8883 6.14E-06 6.92E-06                                                              1.185E-01
 9091.00  0.7307 5.05E-06 6.91E-06                                                              3.138E-01
 9092.00  0.7650 5.29E-06 6.91E-06                                                              2.679E-01
 9093.00  0.6474 4.49E-06 6.94E-06                                                              4.348E-01
 9094.00  0.8266 5.73E-06 6.94E-06                                                              1.904E-01
 9095.00  0.7923 5.51E-06 6.96E-06                                                              2.329E-01
 9096.00  0.8401 5.85E-06 6.97E-06                                                              1.742E-01
 9097.00  0.9122 6.33E-06 6.93E-06                                                              9.192E-02
 9098.00  0.7872 5.44E-06 6.91E-06                                                              2.392E-01
 9099.00  0.8523 5.84E-06 6.85E-06                                                              1.598E-01
 9100.00  0.7334 4.99E-06 6.81E-06                                                              3.101E-01
 9101.00  0.8401 5.62E-06 6.69E-06                                                              1.742E-01
 9102.00  0.9044 6.03E-06 6.67E-06                                                              1.005E-01
 9103.00  0.8061 5.29E-06 6.56E-06                                                              2.155E-01
 9104.00  0.9141 5.94E-06 6.50E-06                                                              8.986E-02
 9105.00  0.9143 5.95E-06 6.51E-06                                                              8.964E-02
 9106.00  0.8145 5.40E-06 6.62E-06                                                              2.051E-01
 9107.00  0.8015 5.36E-06 6.68E-06                                                              2.212E-01
 9108.00  0.6688 4.54E-06 6.78E-06                                                              4.023E-01
 9109.00  0.8321 5.75E-06 6.91E-06                                                              1.838E-01
 9110.00  0.8738 6.06E-06 6.93E-06                                                              1.349E-01
 9111.00  0.7791 5.37E-06 6.89E-06                                                              2.496E-01
 9112.00  0.9155 6.30E-06 6.88E-06                                                              8.823E-02
 9113.00  0.9167 6.31E-06 6.88E-06                                                              8.695E-02
 9114.00  0.8918 6.09E-06 6.83E-06                                                              1.145E-01
 9115.00  0.9183 6.12E-06 6.66E-06                                                              8.528E-02
 9116.00  0.9192 6.10E-06 6.63E-06                                                              8.424E-02
 9117.00  0.9191 6.08E-06 6.62E-06                                                              8.437E-02
 9118.00  0.9174 6.08E-06 6.62E-06                                                              8.618E-02
 9119.00  0.9075 6.07E-06 6.69E-06                                                              9.704E-02
 9120.00  0.8730 6.00E-06 6.87E-06                                                              1.358E-01
 9121.00  0.8862 6.13E-06 6.91E-06                                                              1.208E-01
 9122.00  0.7401 5.04E-06 6.81E-06                                                              3.010E-01
 9123.00  0.8781 5.98E-06 6.81E-06                                                              1.300E-01
 9124.00  0.7213 4.89E-06 6.78E-06                                                              3.268E-01
 9125.00  0.6968 4.66E-06 6.68E-06                                                              3.613E-01
 9126.00  0.8151 5.42E-06 6.65E-06                                                              2.044E-01
 9127.00  0.9125 6.17E-06 6.76E-06                                                              9.154E-02
 9128.00  0.9175 6.21E-06 6.77E-06                                                              8.608E-02
 9129.00  0.8958 6.05E-06 6.75E-06                                                              1.100E-01
 9130.00  0.8945 6.10E-06 6.82E-06                                                              1.115E-01
 9131.00  0.9145 6.26E-06 6.84E-06                                                              8.933E-02
 9132.00  0.8799 6.01E-06 6.83E-06                                                              1.279E-01
 9133.00  0.6584 4.48E-06 6.80E-06                                                              4.180E-01
 9134.00  0.8661 5.87E-06 6.77E-06                                                              1.438E-01
 9135.00  0.8107 5.45E-06 6.73E-06                                                              2.099E-01
 9136.00  0.8462 5.60E-06 6.62E-06                                                              1.670E-01
 9137.00  0.9000 5.80E-06 6.45E-06                                                              1.054E-01
 9138.00  0.8815 5.47E-06 6.20E-06                                                              1.261E-01
 9139.00  0.9061 5.50E-06 6.07E-06                                                              9.859E-02
 9140.00  0.9161 5.54E-06 6.04E-06                                                              8.768E-02
 9141.00  0.9180 5.60E-06 6.10E-06                                                              8.561E-02
 9142.00  0.8242 5.15E-06 6.25E-06                                                              1.934E-01
 9143.00  0.9069 5.90E-06 6.50E-06                                                              9.769E-02
 9144.00  0.9172 6.11E-06 6.66E-06                                                              8.645E-02
 9145.00  0.9159 6.17E-06 6.73E-06                                                              8.786E-02
 9146.00  0.8284 5.62E-06 6.78E-06                                                              1.883E-01
 9147.00  0.9156 6.23E-06 6.80E-06                                                              8.819E-02
 9148.00  0.9156 6.23E-06 6.81E-06                                                              8.814E-02
 9149.00  0.8999 6.15E-06 6.83E-06                                                              1.055E-01
 9150.00  0.8224 5.65E-06 6.87E-06                                                              1.956E-01
 9151.00  0.6455 4.46E-06 6.90E-06                                                              4.377E-01
 9152.00  0.8474 5.87E-06 6.93E-06                                                              1.655E-01
 9153.00  0.7032 4.91E-06 6.98E-06                                                              3.521E-01
 9154.00  0.9048 6.31E-06 6.98E-06                                                              1.001E-01
 9155.00  0.9161 6.40E-06 6.99E-06                                                              8.761E-02
 9156.00  0.9185 6.41E-06 6.97E-06                                                              8.496E-02
 9157.00  0.9040 6.21E-06 6.87E-06                                                              1.009E-01
 9158.00  0.9182 6.26E-06 6.82E-06                                                              8.531E-02
 9159.00  0.9083 6.20E-06 6.83E-06                                                              9.614E-02
