T F 2    2    2    0    2    2    2    2    2    2    1    0    0   0.0000.00000
    1    1    1    0    0    0   5.00000   0.00000   0.00000   0.00000   0.00000
 -99.000 -99.000 -99.000
 -99.00000 -99.00000 -99.00000  2.922360  0.000710 ! H2O & O3 COLUMNS [GM/CM2]
   36MID-LATITUDE SUMMER 
  20.00000   3.00000 110.07702  50.00042   0.42210   0.00000    0        0.00000
    0    0  172    0
   0.00000   0.00000   0.00000  20.00044   0.00000 180.00000   0.00000   0.00000
    9091.0   14286.0      10.0      10.0NW              
    0   0    0.000  0    0.000  0    1.000
    FREQ  TOT_TRANS  PTH_THRML  THRML_SCT  SURF_EMIS   SOL_SCAT  SING_SCAT  GRND_RFLT  DRCT_RFLT  TOTAL_RAD  REF_SOL  SOL@OBS   DEPTH DIR_EM    TOA_SUN BBODY_T[K]
 9091.00 0.80347824 2.1092E-22 0.0000E+00 0.0000E+00 3.3316E-08 3.3316E-08 0.0000E+00 0.0000E+00 3.3316E-08 5.21E-06 6.91E-06   0.219 1.0000 6.9214E-06    764.640
 9101.00 0.83010972 1.7933E-22 0.0000E+00 0.0000E+00 3.3182E-08 3.3182E-08 0.0000E+00 0.0000E+00 3.3182E-08 5.27E-06 6.75E-06   0.186 1.0000 6.7529E-06    765.154
 9111.00 0.85914612 1.4111E-22 0.0000E+00 0.0000E+00 3.3981E-08 3.3981E-08 0.0000E+00 0.0000E+00 3.3981E-08 5.53E-06 6.76E-06   0.152 1.0000 6.7702E-06    766.913
 9121.00 0.85742110 1.3341E-22 0.0000E+00 0.0000E+00 3.3969E-08 3.3969E-08 0.0000E+00 0.0000E+00 3.3969E-08 5.51E-06 6.75E-06   0.154 1.0000 6.7570E-06    767.590
 9131.00 0.85151970 1.3310E-22 0.0000E+00 0.0000E+00 3.3741E-08 3.3741E-08 0.0000E+00 0.0000E+00 3.3741E-08 5.43E-06 6.71E-06   0.161 1.0000 6.7175E-06    767.982
 9141.00 0.88334990 1.0005E-22 0.0000E+00 0.0000E+00 3.3105E-08 3.3105E-08 0.0000E+00 0.0000E+00 3.3105E-08 5.45E-06 6.44E-06   0.124 1.0000 6.4440E-06    767.821
 9151.00 0.85069168 1.1716E-22 0.0000E+00 0.0000E+00 3.4613E-08 3.4613E-08 0.0000E+00 0.0000E+00 3.4613E-08 5.55E-06 6.85E-06   0.162 1.0000 6.8615E-06    770.518
 9161.00 0.90818137 6.7880E-23 0.0000E+00 0.0000E+00 3.6354E-08 3.6354E-08 0.0000E+00 0.0000E+00 3.6354E-08 6.09E-06 6.93E-06   0.096 1.0000 6.9345E-06    773.433
 9171.00 0.87163651 9.1503E-23 0.0000E+00 0.0000E+00 3.5931E-08 3.5931E-08 0.0000E+00 0.0000E+00 3.5931E-08 5.83E-06 6.98E-06   0.137 1.0000 6.9883E-06    773.598
 9181.00 0.88874954 7.6945E-23 0.0000E+00 0.0000E+00 3.5833E-08 3.5833E-08 0.0000E+00 0.0000E+00 3.5833E-08 5.86E-06 6.87E-06   0.118 1.0000 6.8738E-06    774.168
 9191.00 0.90619582 6.0820E-23 0.0000E+00 0.0000E+00 3.6211E-08 3.6211E-08 0.0000E+00 0.0000E+00 3.6211E-08 5.99E-06 6.85E-06   0.098 1.0000 6.8531E-06    775.340
 9201.00 0.88280582 7.1936E-23 0.0000E+00 0.0000E+00 3.5408E-08 3.5408E-08 0.0000E+00 0.0000E+00 3.5408E-08 5.74E-06 6.77E-06   0.125 1.0000 6.7792E-06    775.017
 9211.00 0.88460487 6.7281E-23 0.0000E+00 0.0000E+00 3.6852E-08 3.6852E-08 0.0000E+00 0.0000E+00 3.6852E-08 5.97E-06 7.02E-06   0.123 1.0000 7.0277E-06    777.529
